,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,21.92258353,26.6621598,32.15477326,6.76604169,10.03464418,3.999212344,2.320969798,8.790472392,31.98592139,31.74095392,38.63044438,38.843194,12.682247,4.698319759,3.000629392,57.22286832,70.22573765,66.38789375,25.35445415,30.52116983,23.19210964,22.93781652,17.62990364,18.16608869
scen2,43.60604303,38.84035814,28.81721378,11.75146558,13.10832885,13.00072575,2.897469553,14.0408505,15.47866806,16.27200798,6.52505544,4.939722709,4.292806116,4.451264608,10.55535267,40.01264932,45.61427887,48.01883098,33.95076125,27.63898789,25.24065659,39.12601539,34.76926463,23.08944844
scen3,46.7843101,62.84664159,58.0635321,3.130261539,3.063170575,10.04023289,2.679788368,7.314456768,20.64079319,11.71369516,1.687291787,6.360555951,9.669794767,8.611066863,31.60088554,26.88718655,38.81543318,47.18865461,36.88543443,29.68316645,28.97073413,21.88050157,36.19238166,33.58994512
scen4,31.25031079,26.20780293,19.82153711,7.902851255,33.1645986,41.3198654,8.446046972,2.597805452,15.22309965,7.965845713,18.94035635,32.21591981,12.57377146,11.40757737,7.671609734,33.96512258,33.81141756,31.5872294,24.2344289,16.7960203,8.729237402,26.45981192,36.89830842,32.17562737
scen5,48.88980136,55.05479736,56.42357119,9.434915774,9.37569637,16.95745988,11.4879177,19.77703959,34.50973967,17.44613708,11.00077606,11.49707584,12.42098067,11.31841681,12.95779276,44.77516976,45.41332051,37.89059791,34.27657793,29.89065618,26.24962272,32.10739772,37.66847167,43.62399232
scen6,33.54504873,27.63796228,27.40717382,16.97029538,24.07138417,34.08543882,23.76067736,29.52448709,10.99625272,2.15208372,0.589412656,11.06428384,13.18782005,13.23581224,39.44203319,51.0771236,52.19941404,56.44315616,18.98017272,21.74806341,23.30545521,22.05145071,24.83966703,42.07210367
scen7,30.77001447,45.47254132,28.56251295,2.411973858,1.843281596,4.078776503,17.07590574,24.21189689,20.32592199,16.5799433,14.86328426,14.32210855,5.63354878,7.093552156,1.03734177,40.14899529,29.19229732,25.37655492,24.65855332,31.98911801,30.40283655,17.20916641,7.383012768,5.889958689
scen8,40.82989994,35.87736266,24.89835952,4.496902734,4.896505216,0.701500201,21.51513865,24.84537654,12.53191067,1.244390543,1.628494644,8.034263009,15.52225049,4.868031098,3.45061634,25.9295356,44.33776558,49.0366636,25.22012352,4.427333046,8.678796106,24.08666384,17.53849411,16.56126757
scen9,45.39738282,54.81880828,50.34811781,8.877327264,6.723649058,27.2517274,2.883248395,4.810830103,1.912947797,9.798890539,5.520332498,5.425595841,10.93705409,9.457659881,7.739297021,40.15802302,27.16587645,30.0247896,33.13515889,28.53903573,18.77212316,19.25675571,26.20911621,26.88048803
scen10,43.50683858,40.14394088,36.53982981,15.92581655,39.54394608,34.44769751,13.33998284,20.20793145,11.91753449,23.65737788,20.81926359,31.68172897,0.547933463,0.19523297,15.11127594,39.01847978,38.51492562,46.42875547,49.9343333,38.41978668,38.85441256,20.94676584,21.11539262,34.21602585
