 ,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,0,0,0,0,0,0,0.255,21.148,101.093,738.203,800.722,1105.72,1222.289,1237.938,1157.603,1022.645,821.439,449.506,180.361,110.038,0,0,0,0
scen2,0,0,0,0,0,0,0,20.146,58.982,759.787,829.185,916.482,1061.414,1308.91,992.112,932.262,776.602,455.137,161.714,130.991,0,0,0,0
scen3,0,0,0,0,0,0,0.327,14.21,176.414,597.882,887.496,775.121,888.172,1044.49,904.508,1098.436,677.79,402.361,194.25,140.394,0,0,0,0
scen4,0,0,0,0,0,0,0,23.429,109.308,606.493,1070.128,1331.465,1116.375,1309.762,1005.502,932.114,793.966,404.842,209.209,124.904,0,0,0,0
scen5,0,0,0,0,0,0,0,17.061,148.759,691.574,930.403,1098.076,900.611,1203.682,1140.997,1077.871,722.951,491.097,172.967,127.777,0,0,0,0
scen6,0,0,0,0,0,0,0,21.088,101.189,719.4,895.92,847.453,1018.186,938.654,1264.39,1192.938,828.835,437.117,204.44,110.314,0,0,0,0
scen7,0,0,0,0,0,0,0,19.266,163.221,582.521,836.158,948.227,1365.761,1161.454,1006.892,921.454,796.491,431.491,184.794,116.822,0,0,0,0
scen8,0,0,0,0,0,0,0,19.639,131.976,658.74,975.66,1186.699,1088.605,1084.164,1173.179,977.681,690.49,475.637,150.927,118.233,0,0,0,0
scen9,0,0,0,0,0,0,0.682,20.907,93.081,770.76,972.499,938.833,1100.819,1346.964,1448.451,959.147,795.606,442.955,187.304,117.837,0,0,0,0
scen10,0,0,0,0,0,0,0.333,19.136,154.931,655.176,836.888,1181.619,1114.991,1138.867,1059.914,1026.722,670.888,461.723,162.607,121.525,0,0,0,0
scen11,0,0,0,0,0,0,0.742,20.615,108.827,747.664,1041.573,892.161,1237.854,953.124,1169.389,955.038,772.464,467.393,174.87,136.283,0,0,0,0
scen12,0,0,0,0,0,0,0,22.587,280.022,691.941,1189.054,1200.762,1315.58,1308.22,1225.335,1060.1,949.721,482.534,180.163,130.638,0,0,0,0
scen13,0,0,0,0,0,0,0,9.752,98.779,576.003,982.109,990.321,925.98,1514.21,1215.396,999.497,722.526,447.653,187.893,108.712,0,0,0,0
scen14,0,0,0,0,0,0,0.103,12.888,110.548,654.594,933.605,773.819,1160.43,1118.867,1057.027,1096.965,814.682,497.118,168.784,134.542,0,0,0,0
scen15,0,0,0,0,0,0,0,19.361,8.479,647.497,1128.85,1221.11,1368.082,1418.103,925.671,1024.212,813.265,462.686,187.043,112.428,0,0,0,0
scen16,0,0,0,0,0,0,0.111,26.954,167.3,664.296,1344.589,1073.259,1128.592,1159.365,1148.644,1019.949,779.394,474.725,184.589,111.629,0,0,0,0
scen17,0,0,0,0,0,0,0,10.911,18.732,819.67,980.79,1070.342,1093.221,1110.4,1117.347,964.279,738.926,461.269,187.733,130.923,0,0,0,0
scen18,0,0,0,0,0,0,0,18.337,123.086,787.032,1056.361,974.849,864.663,1255.185,1173.656,989.825,699.417,483.681,171.698,130.229,0,0,0,0
scen19,0,0,0,0,0,0,0.188,17.597,45.734,880.084,946.498,1017.859,1168.174,1405.277,1086.063,1030.147,812.893,432.137,199.067,113.187,0,0,0,0
scen20,0,0,0,0,0,0,0,25.48,142.582,651.122,734.896,1237.163,1019.991,1324.435,1011.532,958.765,823.931,441.734,203.203,113.555,0,0,0,0
scen21,0,0,0,0,0,0,0,20.146,58.982,759.787,829.185,916.482,1061.414,1308.91,992.112,932.262,776.602,455.137,161.714,130.991,0,0,0,0
scen22,0,0,0,0,0,0,0,17.061,148.759,691.574,930.403,1098.076,900.611,1203.682,1140.997,1077.871,722.951,491.097,172.967,127.777,0,0,0,0
scen23,0,0,0,0,0,0,0.327,14.21,176.414,597.882,887.496,775.121,888.172,1044.49,904.508,1098.436,677.79,402.361,194.25,140.394,0,0,0,0
scen24,0,0,0,0,0,0,0,23.429,109.308,606.493,1070.128,1331.465,1116.375,1309.762,1005.502,932.114,793.966,404.842,209.209,124.904,0,0,0,0
scen25,0,0,0,0,0,0,0.333,19.136,154.931,655.176,836.888,1181.619,1114.991,1138.867,1059.914,1026.722,670.888,461.723,162.607,121.525,0,0,0,0
scen26,0,0,0,0,0,0,0,21.088,101.189,719.4,895.92,847.453,1018.186,938.654,1264.39,1192.938,828.835,437.117,204.44,110.314,0,0,0,0
scen27,0,0,0,0,0,0,0,19.266,163.221,582.521,836.158,948.227,1365.761,1161.454,1006.892,921.454,796.491,431.491,184.794,116.822,0,0,0,0
scen28,0,0,0,0,0,0,0,19.639,131.976,658.74,975.66,1186.699,1088.605,1084.164,1173.179,977.681,690.49,475.637,150.927,118.233,0,0,0,0
scen29,0,0,0,0,0,0,0.682,20.907,93.081,770.76,972.499,938.833,1100.819,1346.964,1448.451,959.147,795.606,442.955,187.304,117.837,0,0,0,0
scen30,0,0,0,0,0,0,0,25.48,142.582,651.122,734.896,1237.163,1019.991,1324.435,1011.532,958.765,823.931,441.734,203.203,113.555,0,0,0,0
scen31,0,0,0,0,0,0,0.742,20.615,108.827,747.664,1041.573,892.161,1237.854,953.124,1169.389,955.038,772.464,467.393,174.87,136.283,0,0,0,0
scen32,0,0,0,0,0,0,0,22.587,280.022,691.941,1189.054,1200.762,1315.58,1308.22,1225.335,1060.1,949.721,482.534,180.163,130.638,0,0,0,0
scen33,0,0,0,0,0,0,0,9.752,98.779,576.003,982.109,990.321,925.98,1514.21,1215.396,999.497,722.526,447.653,187.893,108.712,0,0,0,0
scen34,0,0,0,0,0,0,0.103,12.888,110.548,654.594,933.605,773.819,1160.43,1118.867,1057.027,1096.965,814.682,497.118,168.784,134.542,0,0,0,0
scen35,0,0,0,0,0,0,0,19.361,8.479,647.497,1128.85,1221.11,1368.082,1418.103,925.671,1024.212,813.265,462.686,187.043,112.428,0,0,0,0
scen36,0,0,0,0,0,0,0.111,26.954,167.3,664.296,1344.589,1073.259,1128.592,1159.365,1148.644,1019.949,779.394,474.725,184.589,111.629,0,0,0,0
scen37,0,0,0,0,0,0,0,10.911,18.732,819.67,980.79,1070.342,1093.221,1110.4,1117.347,964.279,738.926,461.269,187.733,130.923,0,0,0,0
scen38,0,0,0,0,0,0,0,18.337,123.086,787.032,1056.361,974.849,864.663,1255.185,1173.656,989.825,699.417,483.681,171.698,130.229,0,0,0,0
scen39,0,0,0,0,0,0,0.188,17.597,45.734,880.084,946.498,1017.859,1168.174,1405.277,1086.063,1030.147,812.893,432.137,199.067,113.187,0,0,0,0
scen40,0,0,0,0,0,0,0.255,21.148,101.093,738.203,800.722,1105.72,1222.289,1237.938,1157.603,1022.645,821.439,449.506,180.361,110.038,0,0,0,0
scen41,0,0,0,0,0,0,0.704,17.497,124.126,736.909,671.624,1057.728,1197.065,1071.434,1104.925,969.599,873.881,438.354,179.528,130.519,0,0,0,0
scen42,0,0,0,0,0,0,0,31.029,115.501,833.761,783.472,1071.419,1295.007,1067.964,1157.467,1065.152,685.997,497.625,164.823,134.168,0,0,0,0
scen43,0,0,0,0,0,0,0,19.266,163.221,582.521,836.158,948.227,1365.761,1161.454,1006.892,921.454,796.491,431.491,184.794,116.822,0,0,0,0
scen44,0,0,0,0,0,0,0,23.429,109.308,606.493,1070.128,1331.465,1116.375,1309.762,1005.502,932.114,793.966,404.842,209.209,124.904,0,0,0,0
scen45,0,0,0,0,0,0,0,21.088,101.189,719.4,895.92,847.453,1018.186,938.654,1264.39,1192.938,828.835,437.117,204.44,110.314,0,0,0,0
scen46,0,0,0,0,0,0,0,20.146,58.982,759.787,829.185,916.482,1061.414,1308.91,992.112,932.262,776.602,455.137,161.714,130.991,0,0,0,0
scen47,0,0,0,0,0,0,0.333,19.136,154.931,655.176,836.888,1181.619,1114.991,1138.867,1059.914,1026.722,670.888,461.723,162.607,121.525,0,0,0,0
scen48,0,0,0,0,0,0,0,22.587,280.022,691.941,1189.054,1200.762,1315.58,1308.22,1225.335,1060.1,949.721,482.534,180.163,130.638,0,0,0,0
scen49,0,0,0,0,0,0,0.103,12.888,110.548,654.594,933.605,773.819,1160.43,1118.867,1057.027,1096.965,814.682,497.118,168.784,134.542,0,0,0,0
scen50,0,0,0,0,0,0,0,19.639,131.976,658.74,975.66,1186.699,1088.605,1084.164,1173.179,977.681,690.49,475.637,150.927,118.233,0,0,0,0
scen51,0,0,0,0,0,0,0.682,20.907,93.081,770.76,972.499,938.833,1100.819,1346.964,1448.451,959.147,795.606,442.955,187.304,117.837,0,0,0,0
scen52,0,0,0,0,0,0,0,25.48,142.582,651.122,734.896,1237.163,1019.991,1324.435,1011.532,958.765,823.931,441.734,203.203,113.555,0,0,0,0
scen53,0,0,0,0,0,0,0.742,20.615,108.827,747.664,1041.573,892.161,1237.854,953.124,1169.389,955.038,772.464,467.393,174.87,136.283,0,0,0,0
scen54,0,0,0,0,0,0,0.327,14.21,176.414,597.882,887.496,775.121,888.172,1044.49,904.508,1098.436,677.79,402.361,194.25,140.394,0,0,0,0
scen55,0,0,0,0,0,0,0,9.752,98.779,576.003,982.109,990.321,925.98,1514.21,1215.396,999.497,722.526,447.653,187.893,108.712,0,0,0,0
scen56,0,0,0,0,0,0,0,17.061,148.759,691.574,930.403,1098.076,900.611,1203.682,1140.997,1077.871,722.951,491.097,172.967,127.777,0,0,0,0
scen57,0,0,0,0,0,0,0,19.361,8.479,647.497,1128.85,1221.11,1368.082,1418.103,925.671,1024.212,813.265,462.686,187.043,112.428,0,0,0,0
scen58,0,0,0,0,0,0,0.111,26.954,167.3,664.296,1344.589,1073.259,1128.592,1159.365,1148.644,1019.949,779.394,474.725,184.589,111.629,0,0,0,0
scen59,0,0,0,0,0,0,0,10.911,18.732,819.67,980.79,1070.342,1093.221,1110.4,1117.347,964.279,738.926,461.269,187.733,130.923,0,0,0,0
scen60,0,0,0,0,0,0,0,18.337,123.086,787.032,1056.361,974.849,864.663,1255.185,1173.656,989.825,699.417,483.681,171.698,130.229,0,0,0,0
scen61,0,0,0,0,0,0,0.188,17.597,45.734,880.084,946.498,1017.859,1168.174,1405.277,1086.063,1030.147,812.893,432.137,199.067,113.187,0,0,0,0
scen62,0,0,0,0,0,0,0.255,21.148,101.093,738.203,800.722,1105.72,1222.289,1237.938,1157.603,1022.645,821.439,449.506,180.361,110.038,0,0,0,0
scen63,0,0,0,0,0,0,0.704,17.497,124.126,736.909,671.624,1057.728,1197.065,1071.434,1104.925,969.599,873.881,438.354,179.528,130.519,0,0,0,0
scen64,0,0,0,0,0,0,0,31.029,115.501,833.761,783.472,1071.419,1295.007,1067.964,1157.467,1065.152,685.997,497.625,164.823,134.168,0,0,0,0
scen65,0,0,0,0,0,0,0.522,27.804,111.625,609.927,938.821,1042.882,1053.402,1334.89,1022.657,975.04,815.729,442.22,201.195,124.213,0,0,0,0
scen66,0,0,0,0,0,0,0.045,22.541,124.342,634.577,964.55,898.721,936.333,1081.29,1114.743,903.091,779.756,487.191,139.598,130.37,0,0,0,0
scen67,0,0,0,0,0,0,0.403,0,71.176,449.728,1049.321,900.193,1113.708,1192.877,1069.144,922.096,790.32,455.684,186.719,123.356,0,0,0,0
scen68,0,0,0,0,0,0,0.333,19.136,154.931,655.176,836.888,1181.619,1114.991,1138.867,1059.914,1026.722,670.888,461.723,162.607,121.525,0,0,0,0
scen69,0,0,0,0,0,0,0.742,20.615,108.827,747.664,1041.573,892.161,1237.854,953.124,1169.389,955.038,772.464,467.393,174.87,136.283,0,0,0,0
scen70,0,0,0,0,0,0,0,21.088,101.189,719.4,895.92,847.453,1018.186,938.654,1264.39,1192.938,828.835,437.117,204.44,110.314,0,0,0,0
scen71,0,0,0,0,0,0,0,19.639,131.976,658.74,975.66,1186.699,1088.605,1084.164,1173.179,977.681,690.49,475.637,150.927,118.233,0,0,0,0
scen72,0,0,0,0,0,0,0.246,22.294,125.026,699.15,709.847,784.555,1210.139,1673.379,1092.465,1038.136,786.26,517.927,180.899,130.426,0,0,0,0
scen73,0,0,0,0,0,0,0,22.587,280.022,691.941,1189.054,1200.762,1315.58,1308.22,1225.335,1060.1,949.721,482.534,180.163,130.638,0,0,0,0
scen74,0,0,0,0,0,0,0.103,12.888,110.548,654.594,933.605,773.819,1160.43,1118.867,1057.027,1096.965,814.682,497.118,168.784,134.542,0,0,0,0
scen75,0,0,0,0,0,0,0,45.603,55.728,593.941,1024.672,1021.114,1378.727,1085.559,997.156,910.965,827.489,442.671,162.518,126.862,0,0,0,0
scen76,0,0,0,0,0,0,0.682,20.907,93.081,770.76,972.499,938.833,1100.819,1346.964,1448.451,959.147,795.606,442.955,187.304,117.837,0,0,0,0
scen77,0,0,0,0,0,0,0,25.48,142.582,651.122,734.896,1237.163,1019.991,1324.435,1011.532,958.765,823.931,441.734,203.203,113.555,0,0,0,0
scen78,0,0,0,0,0,0,0,12.918,155.949,705.548,1124.831,1278.933,1079.985,1216.232,845.731,1049.281,881.488,467.382,182.533,123.717,0,0,0,0
scen79,0,0,0,0,0,0,0.327,14.21,176.414,597.882,887.496,775.121,888.172,1044.49,904.508,1098.436,677.79,402.361,194.25,140.394,0,0,0,0
scen80,0,0,0,0,0,0,0,9.752,98.779,576.003,982.109,990.321,925.98,1514.21,1215.396,999.497,722.526,447.653,187.893,108.712,0,0,0,0
scen81,0,0,0,0,0,0,0,17.061,148.759,691.574,930.403,1098.076,900.611,1203.682,1140.997,1077.871,722.951,491.097,172.967,127.777,0,0,0,0
scen82,0,0,0,0,0,0,0,19.361,8.479,647.497,1128.85,1221.11,1368.082,1418.103,925.671,1024.212,813.265,462.686,187.043,112.428,0,0,0,0
scen83,0,0,0,0,0,0,0.111,26.954,167.3,664.296,1344.589,1073.259,1128.592,1159.365,1148.644,1019.949,779.394,474.725,184.589,111.629,0,0,0,0
scen84,0,0,0,0,0,0,0,10.911,18.732,819.67,980.79,1070.342,1093.221,1110.4,1117.347,964.279,738.926,461.269,187.733,130.923,0,0,0,0
scen85,0,0,0,0,0,0,0,18.337,123.086,787.032,1056.361,974.849,864.663,1255.185,1173.656,989.825,699.417,483.681,171.698,130.229,0,0,0,0
scen86,0,0,0,0,0,0,0.188,17.597,45.734,880.084,946.498,1017.859,1168.174,1405.277,1086.063,1030.147,812.893,432.137,199.067,113.187,0,0,0,0
scen87,0,0,0,0,0,0,0.255,21.148,101.093,738.203,800.722,1105.72,1222.289,1237.938,1157.603,1022.645,821.439,449.506,180.361,110.038,0,0,0,0
scen88,0,0,0,0,0,0,0.704,17.497,124.126,736.909,671.624,1057.728,1197.065,1071.434,1104.925,969.599,873.881,438.354,179.528,130.519,0,0,0,0
scen89,0,0,0,0,0,0,0,31.029,115.501,833.761,783.472,1071.419,1295.007,1067.964,1157.467,1065.152,685.997,497.625,164.823,134.168,0,0,0,0
scen90,0,0,0,0,0,0,0.522,27.804,111.625,609.927,938.821,1042.882,1053.402,1334.89,1022.657,975.04,815.729,442.22,201.195,124.213,0,0,0,0
scen91,0,0,0,0,0,0,0.045,22.541,124.342,634.577,964.55,898.721,936.333,1081.29,1114.743,903.091,779.756,487.191,139.598,130.37,0,0,0,0
scen92,0,0,0,0,0,0,0.403,0,71.176,449.728,1049.321,900.193,1113.708,1192.877,1069.144,922.096,790.32,455.684,186.719,123.356,0,0,0,0
scen93,0,0,0,0,0,0,0,21.135,109.192,643.33,780.783,1000.202,1253.864,1204.974,1034.925,920.566,689.782,435.861,183.129,122.92,0,0,0,0
scen94,0,0,0,0,0,0,0.317,19.429,61.521,792.083,1057.68,1363.134,1056.756,1312.161,1094.372,937.052,822.394,406.382,173.194,136.368,0,0,0,0
scen95,0,0,0,0,0,0,0,20.146,58.982,759.787,829.185,916.482,1061.414,1308.91,992.112,932.262,776.602,455.137,161.714,130.991,0,0,0,0
scen96,0,0,0,0,0,0,0,22.587,280.022,691.941,1189.054,1200.762,1315.58,1308.22,1225.335,1060.1,949.721,482.534,180.163,130.638,0,0,0,0
scen97,0,0,0,0,0,0,0,19.639,131.976,658.74,975.66,1186.699,1088.605,1084.164,1173.179,977.681,690.49,475.637,150.927,118.233,0,0,0,0
scen98,0,0,0,0,0,0,0.333,19.136,154.931,655.176,836.888,1181.619,1114.991,1138.867,1059.914,1026.722,670.888,461.723,162.607,121.525,0,0,0,0
scen99,0,0,0,0,0,0,0.682,20.907,93.081,770.76,972.499,938.833,1100.819,1346.964,1448.451,959.147,795.606,442.955,187.304,117.837,0,0,0,0
scen100,0,0,0,0,0,0,0.246,22.294,125.026,699.15,709.847,784.555,1210.139,1673.379,1092.465,1038.136,786.26,517.927,180.899,130.426,0,0,0,0
scen101,0,0,0,0,0,0,0.327,14.21,176.414,597.882,887.496,775.121,888.172,1044.49,904.508,1098.436,677.79,402.361,194.25,140.394,0,0,0,0
scen102,0,0,0,0,0,0,0.103,12.888,110.548,654.594,933.605,773.819,1160.43,1118.867,1057.027,1096.965,814.682,497.118,168.784,134.542,0,0,0,0
scen103,0,0,0,0,0,0,0,45.603,55.728,593.941,1024.672,1021.114,1378.727,1085.559,997.156,910.965,827.489,442.671,162.518,126.862,0,0,0,0
scen104,0,0,0,0,0,0,0.188,17.597,45.734,880.084,946.498,1017.859,1168.174,1405.277,1086.063,1030.147,812.893,432.137,199.067,113.187,0,0,0,0
scen105,0,0,0,0,0,0,0,25.48,142.582,651.122,734.896,1237.163,1019.991,1324.435,1011.532,958.765,823.931,441.734,203.203,113.555,0,0,0,0
scen106,0,0,0,0,0,0,0,12.918,155.949,705.548,1124.831,1278.933,1079.985,1216.232,845.731,1049.281,881.488,467.382,182.533,123.717,0,0,0,0
