,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,51.82794917,61.8104883,69.73784711,18.64314852,22.20424344,11.39649714,14.01446293,12.7990206,10.25582464,10.39348607,8.499865901,20.31326413,4.765655674,0.835869597,14.63090311,48.07290756,50.99625425,54.03692595,38.59915199,38.56042768,42.12302174,42.13766601,40.32733616,40.78151014
scen2,51.55109267,54.41090392,36.44359436,8.834561802,1.391379438,1.985536503,0.294095442,2.452640311,0.483941048,23.22106094,23.93274602,16.59654104,20.37851164,14.4324902,20.09286395,29.21451966,24.18237584,17.65332999,31.57498709,28.25300706,16.21595208,19.75840639,12.72746514,18.08313533
scen3,49.18972724,59.50246662,63.63996345,8.894228504,2.140747301,8.914456066,17.59636241,34.43418918,29.6587025,19.18064122,6.125302107,1.71925148,2.807909149,16.7018704,17.50122493,44.30904623,47.65325152,46.52504484,54.8137451,53.57542993,41.48434609,30.7690108,37.02898181,35.65866046
scen4,22.14234922,22.8735688,26.85227367,2.098946908,8.388892224,3.319562002,11.41104397,1.834076125,4.495560716,13.54197659,19.4673389,13.1496016,21.17900363,22.33254218,37.187538,30.0097186,18.02252908,26.99740385,38.95038335,32.13760635,16.32758705,7.167797981,7.985891843,6.745413621
scen5,34.84362591,34.47224271,36.20099137,9.944165903,2.740486052,12.46133391,1.982893484,10.92382344,2.491133939,8.287826791,10.48293316,20.12310352,27.39078593,31.36413137,16.00605759,19.34801912,4.91151484,20.37399302,25.21152697,18.74933105,15.36383056,24.06915578,29.49163142,39.52944033
scen6,34.60338436,17.67255872,13.68053969,2.885873023,3.363549956,7.665054461,5.285040561,7.436381054,19.19724568,13.59539734,33.60009317,46.1004849,3.422894698,10.34840961,9.057125657,28.26534529,31.41975347,26.59705019,19.79591471,16.45687084,7.2404122,30.55786645,28.31651955,19.75507762
scen7,48.19270561,45.86168935,52.23094956,3.130555862,2.432146815,8.947459977,16.17613592,4.576347191,2.409532921,4.31124014,1.192625358,5.102661489,12.68386956,10.78757266,2.823067522,38.53945796,57.52154604,46.22361247,24.16187913,26.83574647,15.02754729,32.00615796,25.70808388,25.23155366
scen8,52.52289274,61.30213257,70.59514707,3.149644541,27.54339919,27.99606975,0.796105781,1.309560362,14.59685742,18.54672477,17.10024052,9.117433513,8.559446846,12.28790466,24.94246893,14.23906533,26.21942941,30.72408396,43.48177265,39.7915462,51.78294313,45.49984647,44.21645949,33.54692344
scen9,57.94031385,45.14933575,71.96663249,8.763037478,16.30619489,3.119979333,15.37716396,10.98003745,29.09124303,12.65571046,19.70088815,33.20773234,14.41553843,4.85986383,9.467874438,35.74320879,33.61050628,27.83716335,22.52452466,32.97158887,40.8318353,24.44994247,30.89697587,35.5013524
scen10,43.154001,43.48276011,42.30604642,21.58720593,45.58446648,55.59596847,10.63170662,12.53188804,26.12788383,6.379457255,10.21186651,9.106854389,3.788385877,9.966062431,29.78300338,43.16274504,50.33006033,64.09494377,32.96534593,38.50794287,51.36065055,19.51119166,20.44474836,47.27302407
scen11,30.26213658,26.99542554,36.24914827,3.493891529,12.9645182,25.85217262,24.30419355,37.18048745,34.43947211,15.53422284,26.55751762,36.64410957,0.439284719,6.30369344,12.86325541,37.87394153,42.81572588,44.15438494,35.17664829,50.79701689,59.8867785,35.43039307,29.07411574,42.11439616
scen12,45.77176323,51.67875992,46.86030076,2.062327623,6.128049369,16.06661089,33.39225831,38.39660001,36.52361999,8.549748145,0.005363036,16.20523161,11.41895093,2.998970439,9.191492822,47.52130925,47.09622318,39.81985104,27.47126666,33.61926315,41.11815902,22.7245694,21.55195624,37.7854339
scen13,36.62587967,27.50611186,30.98913413,1.091462696,2.878874812,0.815831562,18.18831895,33.67021469,40.87322308,10.76645165,8.363759986,13.94153355,4.121773328,3.283110998,9.169583232,32.43953044,36.46107349,36.65491237,33.78028001,19.8645821,4.086713123,36.1693773,43.61828821,26.07644022
scen14,19.83148304,27.80027374,29.59970546,0.358226983,1.99713249,6.124238992,8.893621606,15.40273321,30.47615717,9.728185346,0.27381289,14.04201065,10.9664695,12.77323527,22.21792999,25.71695654,12.74645366,20.58426936,37.07293498,38.08317221,43.59054184,25.21453105,30.98329394,16.5814972
scen15,31.43230067,15.18933339,15.74956978,16.5806954,18.08637118,29.3511564,1.596463904,8.31932897,6.519684674,6.579664201,3.833530143,6.328590226,9.56332453,3.720469324,3.609572617,9.292399484,0.124472361,18.75802653,17.28095678,5.845420359,9.818606649,25.38151752,29.88885594,34.08129966
scen16,32.75731892,27.42963061,20.29491119,11.47719365,17.60347555,24.53647345,24.71768865,44.96704262,56.14005605,11.52482172,9.833569575,35.35338999,4.525059877,6.818358449,19.9549056,37.06701409,41.56432423,38.21580107,24.69807562,19.57042894,13.29973948,36.32455494,54.75939772,62.41171615
scen17,63.54479168,67.08344912,69.13701888,4.769206459,17.98500802,4.617938333,2.964262789,18.97922917,26.63481613,6.587704612,6.027037378,5.645447235,12.22540308,19.1130051,11.80530441,34.37122197,32.71596017,37.60699546,29.40074876,37.38728128,29.40808651,31.74567575,37.04728625,43.99271689
scen18,51.61341634,54.5029762,47.99548252,18.37771088,10.44116078,10.09855273,16.4533698,12.39949586,1.171611109,4.456258401,21.17507019,32.04745385,13.49533174,14.22742327,14.35994425,7.95925229,10.87056645,11.8524718,32.32470157,41.72547092,43.91076371,33.33484544,39.71946511,26.09794242
scen19,38.81982811,48.25494839,49.43906372,11.06834506,16.29999419,36.72533203,2.889019311,8.23745142,3.199313933,16.18987655,11.15126557,4.233906563,16.194978,16.54681105,24.15271093,54.0095383,54.07261914,56.56032186,15.97711255,18.44838343,34.04316103,20.83345455,23.20000924,20.44531171
scen20,47.58340166,44.91813174,40.13212403,13.30794044,23.83798038,16.63507111,2.988559249,12.30116795,20.25796156,21.38569981,16.87452357,27.47057282,2.837005324,10.06464492,22.608202,32.93665303,39.72500995,56.72216176,19.61159459,14.47591915,20.27784687,22.58089049,7.35652252,7.987114531
scen21,45.63545253,42.47202068,50.31325588,0.78807818,8.142012844,13.38146182,11.46746344,29.193387,34.29194216,19.8923966,31.67517027,25.64834643,25.56674234,11.63149418,1.223222669,25.72945985,22.81660118,37.68787823,46.01878619,26.51619992,23.83654368,26.68325427,5.239494118,12.24938378
scen22,35.81643283,36.11718274,36.9611604,3.96651147,2.62664417,7.448826656,11.91647552,16.46493879,19.57897229,7.319492771,0.300004593,13.09581683,8.436563044,26.14801694,40.97966247,24.75813079,20.3258061,34.32417597,34.57893833,48.1886706,41.38702692,18.50307126,25.32695846,10.79004738
scen23,43.30055172,64.02437044,48.14862542,0.112000866,24.71932534,28.95688076,4.800236131,4.983028305,24.42791123,12.17433717,19.56120232,20.37844354,8.245643994,3.824891953,5.958036723,31.00161622,16.63893438,12.85477192,21.11022855,10.18113138,16.41861314,37.56745636,32.61935735,31.84177259
scen24,47.32815563,42.99473554,49.65067907,16.22333816,35.193214,35.09280838,22.11704241,19.08684191,17.09057373,3.92281005,11.8671391,21.89506217,14.72779347,1.187768129,0.644765364,41.11974463,40.58669474,46.28420572,25.41594713,27.61492071,29.48539541,36.16680698,27.38701408,27.22346981
scen25,42.22274072,40.93883479,45.46322716,6.689872169,6.490797139,20.3106472,9.213193409,18.99596273,19.04624672,7.912474866,7.497518151,20.15402483,5.940444365,13.92049592,16.84669642,11.05938174,13.39310881,14.02750709,20.95787456,4.045042165,25.32073322,37.84880745,39.01431211,53.02230574
scen26,33.68453949,32.6047691,41.95060023,4.972174672,2.813842108,9.477050923,16.04747925,19.51403538,40.43873825,8.900970626,22.68202536,26.52863658,4.949790248,18.10587823,19.90239937,43.46261596,55.35113304,62.16121351,18.54747601,12.62629951,7.341977471,27.12869212,29.92397709,37.44586991
scen27,24.41188298,15.99257723,11.59600536,1.534685685,13.50127091,9.462684992,12.99158121,5.38717759,27.26977205,18.07289823,16.86107404,11.09991478,11.94280152,14.91708808,23.31630459,57.38387341,65.7904776,67.25630507,30.27000691,19.53662809,28.2677583,28.65153658,47.9526586,42.53374163
scen28,45.11458592,51.96228247,67.65467033,11.5583106,20.18892608,13.56452242,24.16510445,28.41381345,43.62432031,11.83774288,24.98958952,21.60078698,14.33784771,14.00537832,15.05248192,32.27292327,36.72824653,36.84485113,28.03968193,18.49819344,22.43987543,28.33726321,19.58523393,20.48988432
scen29,30.40551078,38.56683874,41.38190497,24.04730286,33.12877801,36.40019851,9.293478716,19.40594484,14.20958122,8.005189744,19.68987019,10.16970133,10.04428535,19.06988856,13.49012652,51.1225369,54.90844565,62.8641604,33.38233596,32.80686547,34.70296321,16.1651556,3.238116555,21.30032062
scen30,51.00181979,53.87311756,48.66497214,8.799104911,5.613893623,6.259873176,20.49580536,26.20646254,21.97664474,17.04589418,1.938511737,1.535670628,10.02307392,1.291113549,7.001365428,40.12967584,55.49137515,50.16224094,35.62571548,30.27087229,36.49669817,33.04463842,36.67954066,40.62773664
scen31,27.7559148,36.53544791,33.09997421,12.20169316,10.42780441,11.81199607,0.735543274,6.292626361,15.14430108,0.65130624,3.346128961,0.633989205,6.567296529,9.152244437,4.953775944,33.45237537,35.43612465,46.32115766,38.97275175,61.01309112,60.37258793,22.61624072,2.732960929,6.961053279
scen32,41.62693269,61.41544435,77.05735298,10.99179959,4.776429852,2.717762796,0.444945487,3.58194089,20.60444689,10.41746131,2.836243954,1.691574815,13.49557322,22.37738503,24.18049272,30.5738193,14.75469346,15.43584174,29.44581666,56.93100578,45.74246945,30.97161188,47.18237414,19.28910918
scen33,54.15758035,52.2264735,32.62374999,16.0539023,3.214570361,0.175227159,3.18872772,2.858424672,3.917223729,14.23069793,14.28209761,17.48514161,17.71739627,10.48456297,5.974721592,30.9614365,31.47112686,31.17091735,28.87971966,20.17678134,27.178913,25.98231196,28.81779398,24.66987918
scen34,42.93982903,51.09585104,38.91652847,6.443845947,20.55298788,28.99012947,4.64270414,8.250244325,13.20826309,6.172820204,7.598514958,3.066731529,34.53489477,47.1973299,50.63126534,33.30103626,27.02755353,30.9155331,36.5888148,37.55410384,25.4657934,32.80501984,33.8382064,32.16719605
scen35,32.68495704,20.89125801,6.230461764,6.981218555,10.34238851,14.3545126,0.618103862,13.50839593,18.40684514,4.784600186,11.62775666,6.603960513,14.24263552,14.60418694,18.94618292,44.18053088,49.71641733,46.71015582,19.610434,22.5799906,31.75519796,18.81394197,14.87299169,6.425926904
scen36,43.3740105,44.94294222,47.26980854,13.90324533,9.311968818,8.274682644,4.260612417,1.419645493,6.07617714,11.02667964,2.493806567,4.177468521,3.388586739,7.081647904,4.758697705,36.86137101,44.20115547,49.61620822,24.39933866,5.524284098,1.479533941,30.05787086,38.51191722,40.88845023
scen37,33.80718705,45.99886022,43.44357042,4.048422981,5.607032704,2.636081953,1.34481467,3.856339246,0.031362777,10.79554461,1.99881943,5.344196667,2.209938849,7.073531067,23.98746831,39.50862916,60.31485938,58.29642396,35.60959603,40.67498168,52.84302619,29.21934515,26.71913374,21.38075474
scen38,17.1621686,13.32443781,27.91337741,3.467983537,2.124054347,1.82993012,14.35047462,4.11899207,6.689149287,24.79013024,12.12022673,5.107255653,16.05599596,17.47291883,4.298983473,33.55610619,27.84511415,18.02069418,33.23906483,35.41868445,41.22721138,31.63772357,26.92995584,21.45659875
scen39,54.89827435,78.74629479,81.14907036,10.60770586,18.32738546,21.93942451,4.144184627,7.766197264,7.135751597,4.089249548,16.72827547,11.98509797,14.74178324,20.32476883,14.39431263,36.30060446,25.88436348,33.72291745,47.67780175,51.7379568,37.62995453,22.9370127,25.61096863,30.59837416
scen40,55.04127619,49.97393123,37.1679069,3.029952782,10.17112541,9.316367915,11.63685424,22.86743353,35.98557734,13.96470005,1.977457905,4.862197256,1.19723956,6.528406843,6.926036069,33.59437737,49.64646228,42.80738284,30.62556556,24.65321257,19.31962488,30.84043655,34.61872751,15.51842007
scen41,29.07418252,14.54786386,3.585385879,0.996726175,3.325039124,13.660686,13.84618451,10.64133056,2.19417668,13.73890764,9.201284596,6.401465784,10.10813682,14.91676522,15.8229773,23.54747299,18.55028167,17.22153157,48.70917642,55.81078466,59.85934501,21.2520588,10.35503721,12.47012291
scen42,32.85740845,35.34786404,42.1841536,5.677085239,4.912324255,2.539274777,20.10065928,0.792752274,5.647751288,2.634766176,0.100384554,4.135833605,2.036958969,3.635590359,10.93061679,48.04937496,33.37306214,32.49922172,35.30596735,30.2429025,32.63552126,29.97221409,36.23685499,41.60267235
scen43,46.41675487,62.39991262,58.23693999,4.867514347,2.58197271,0.475362109,13.60565103,28.92308111,29.46310183,15.87250937,6.028356055,5.597655383,9.090017155,4.088434229,11.48535452,31.80190292,11.51992325,4.515529453,21.5064741,33.24643134,35.12126569,17.57490884,21.30636775,16.48480178
