,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,0,0,0,0,0,0,0.172434199,28.82880703,127.3752764,821.5355386,1160.10342,889.7347716,1295.628674,1177.586998,974.7135719,884.6837246,894.2696606,494.773736,167.1428735,113.1533662,0,0,0,0
scen2,0,0,0,0,0,0,0.254731561,48.74960606,273.9285882,693.0505249,903.5955817,1263.122086,962.3738681,1325.200273,1069.694252,1049.974056,788.925243,489.4472225,205.5280452,112.9230485,0,0,0,0
scen3,0,0,0,0,0,0,0,42.04470822,123.3153391,574.328589,1037.411618,991.037012,1294.432412,1299.377429,947.254967,1171.427319,594.3293046,528.2198794,182.3535252,130.3578412,0,0,0,0
scen4,0,0,0,0,0,0,0,35.83950934,9.158594228,804.7151769,839.0648639,986.7033014,927.1731291,1416.452007,1415.801678,1138.64107,734.1458463,477.2327946,218.7921665,147.8006661,0,0,0,0
scen5,0,0,0,0,0,0,0,18.28006138,45.6770363,700.1682971,1245.148304,828.6522633,800.8636409,1532.563565,1397.277041,1267.34355,664.4681781,519.5799451,191.499243,136.5573419,0,0,0,0
scen6,0,0,0,0,0,0,0.248247781,10.39483873,95.97233983,748.6726659,982.9087603,736.4288236,1149.217992,979.9480761,1020.82508,1129.016823,923.5516625,545.7084999,192.7607027,111.2395529,0,0,0,0
scen7,0,0,0,0,0,0,0.521516161,25.00499196,71.01557945,635.4990987,1062.077649,874.6634218,1120.199113,1266.523434,640.2905674,1184.797166,746.7275765,432.1496912,174.7026713,124.4482407,0,0,0,0
scen8,0,0,0,0,0,0,1.187094818,18.85294076,82.09825096,605.1441139,749.6777578,685.8329628,1078.740137,1490.043264,1228.203481,961.0767537,862.8509936,441.6958074,159.3565691,143.6902404,0,0,0,0
scen9,0,0,0,0,0,0,0,32.06120104,179.1028207,469.7890379,972.5617608,1349.127467,1232.068007,1143.945066,1470.311274,1009.409912,534.8670899,440.8959242,164.7113492,132.4777507,0,0,0,0
scen10,0,0,0,0,0,0,0,25.589649,191.7268566,619.9059842,846.1755747,1044.777561,1414.802005,1063.978624,1363.127206,1113.158692,711.7505233,468.9070376,191.1233093,120.1674798,0,0,0,0
