,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,45.91526911,47.9711894,32.21198176,15.57893122,19.99580373,9.423880541,19.06494126,32.40574871,28.27022616,13.66875481,20.66194676,25.14974629,0.52535773,0.561213101,6.551318252,36.96194959,34.83322936,34.67145464,30.64879659,32.58695074,30.07455308,27.82295076,37.28897553,47.34145607
scen2,37.69684338,33.71858862,48.31616717,15.05576301,19.40670204,23.91467289,0.998192481,3.483318276,3.194519751,21.98194354,22.79022791,8.778300073,1.560855521,1.89221684,10.15242429,38.13112332,50.07183354,41.80477417,23.56816181,40.50276056,58.42759277,30.73930581,33.38186435,33.87788274
scen3,28.03965414,29.72699868,20.67915114,4.249555995,3.114143216,0.226243937,9.4385561,23.29132215,30.50273542,5.669220051,13.34813089,19.17214194,6.515852151,20.44664676,47.88410237,37.59759518,42.03797856,41.64560479,15.05454742,16.5752476,33.32487762,21.95544957,28.11198698,26.03089012
scen4,40.42417098,45.05193879,56.25987442,23.0535813,39.51349207,26.87962176,3.560102585,2.445221553,5.696287129,15.91705686,7.847385962,14.87369506,1.083973342,5.856451628,4.826244906,27.54883248,23.64194739,39.25133264,21.21129394,33.23467598,37.58858361,30.41905683,47.54625872,49.94407085
scen5,31.25008935,9.356870112,1.349684848,11.33326937,12.70091216,17.88087855,24.61966142,41.06590325,55.21877808,20.11738014,7.272769245,2.400209922,12.8659472,22.86920463,38.88841727,31.38620057,18.28885972,20.57142357,43.97435235,43.92405437,52.21112905,19.96081073,27.14644659,28.52241953
scen6,40.12723448,34.24821958,42.88876801,12.61461716,18.00975494,12.12359894,8.579686394,9.964874813,10.31440016,23.632994,27.96288402,36.16398888,2.338245173,12.24280553,7.567810411,21.23572162,16.1280161,14.55648487,40.89775174,29.30920239,26.5597008,28.76027191,19.34826849,22.61509712
scen7,33.83193404,36.96527775,39.33160889,6.700746602,3.475751305,1.367409135,11.50225925,15.17726662,7.413322949,5.261302527,5.473690062,4.764517559,14.31586855,16.89942677,2.134213591,52.26113787,55.94357561,43.9195369,37.73815153,46.70073471,54.64718489,25.77245191,41.34599233,40.09463277
scen8,46.79381235,59.80301402,61.30876269,1.890326406,11.59230357,5.797365732,23.15727552,26.85625056,23.09862479,9.747909224,0.321571346,0.813331766,26.4250978,31.09867847,25.73256897,38.321796,60.34468552,75.46119092,45.74099794,64.07113784,76.34485316,16.98870306,15.98473655,15.62464007
scen9,32.56420935,31.32351506,32.09057221,19.41747185,36.00701857,54.15262845,5.536385732,1.754120497,4.134923987,15.23583253,14.1695653,4.04907343,6.859113011,23.10680207,9.152574315,47.36023839,65.99357773,74.30302605,43.84045149,33.98076551,29.19827286,17.12228706,24.22369939,34.75411138
scen10,47.34018933,41.61605391,55.02462974,4.227457913,0.575051957,4.453498588,13.37830137,0.463321304,15.09740567,0.028815418,7.204362629,14.0877602,19.12821832,46.88871037,68.78589893,32.63090317,29.84382717,31.68919226,20.8380774,9.595369443,8.308871273,1.128122627,7.822025683,8.461556627
scen11,48.26743377,34.41305323,20.47105487,12.48544606,6.129782895,16.14346619,7.214884312,3.663991221,14.05864039,10.57203001,18.02340812,2.382809085,2.733884984,15.57464183,9.3198424,33.35454573,36.83967013,30.90744325,42.63536248,47.86854683,33.77829165,31.23904092,20.22292096,31.16148482
scen12,40.71041102,32.90729738,27.35798561,6.548010728,32.38722426,45.89882158,23.51929481,25.30712784,15.85231279,6.764669016,4.505352656,2.862977026,4.226237773,7.786066456,7.004550107,34.41539926,52.27822615,52.09571784,10.7175584,0.397068328,3.722741633,29.45244476,36.04466076,54.89278397
scen13,29.69035576,19.74314311,21.1549891,23.30206383,21.48104931,18.54926353,12.2780179,5.55704291,3.925387714,9.671186264,5.681669256,4.621507672,12.04477483,4.379451807,2.548182024,24.33365039,10.2712779,15.86758929,27.5337441,21.81873485,10.3775134,32.3141357,30.36699229,32.24876312
scen14,35.03207356,44.14647435,50.26160854,9.421458577,12.6108966,10.40610811,15.40149441,20.67895096,26.61035789,10.84600286,19.24040308,22.45386272,22.74372093,21.7294884,1.018950763,27.07532961,32.33797517,20.40092006,21.70532902,24.59647469,27.72777742,28.21618308,17.4250571,20.55763384
scen15,45.35331257,28.85360995,27.55677338,17.01930247,25.2371605,25.21048775,22.11174935,24.21806384,31.50236395,5.814536994,1.973549497,7.057074119,3.682776488,8.973014011,1.56497867,29.24247892,35.10359444,31.30662805,30.54036922,38.11366977,38.34545732,20.75616983,24.42030811,25.27934669
scen16,47.31154652,48.07730134,40.14397448,3.416903062,4.600617943,0.261700748,5.584886564,0.61201505,9.784471802,11.31741636,39.88047475,41.65481955,8.96506742,8.287063357,4.537817583,34.31646249,23.46617649,18.93727229,33.5230053,23.80256647,23.42203447,30.51776338,14.55727902,21.98016542
