"iter1",-3849.462,45.000
"iter2",-3574.430,49.000
"iter3",-3622.199,56.000
"iter4",-3862.141,47.000
"iter5",-3885.254,50.000
"iter6",-4313.683,37.000
"iter7",-4324.977,21.000
"iter8",1000.000,0.000
"iter9",1000.000,0.000
"iter10",1000.000,0.000
"iter11",1000.000,0.000
"iter12",1000.000,0.000
"iter13",1000.000,0.000
"iter14",1000.000,0.000
"iter15",1000.000,0.000
"iter16",1000.000,0.000
"iter17",1000.000,0.000
"iter18",1000.000,0.000
"iter19",1000.000,0.000
"iter20",1000.000,0.000
"iter21",1000.000,0.000
"iter22",1000.000,0.000
"iter23",1000.000,0.000
"iter24",1000.000,0.000
"iter25",1000.000,0.000
"iter26",1000.000,0.000
"iter27",1000.000,0.000
"iter28",1000.000,0.000
"iter29",1000.000,0.000
"iter30",1000.000,0.000
