,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,40.480,35.798,47.769,8.431,6.369,2.536,21.107,30.790,28.394,1.217,6.831,17.633,24.830,21.948,32.430,32.737,42.478,31.075,28.055,9.948,12.648,18.382,14.976,19.112
scen2,28.838,26.890,24.574,9.307,5.065,7.810,13.160,27.595,28.656,23.419,36.117,31.217,7.782,17.845,9.592,9.387,10.883,15.894,27.109,26.232,22.622,28.712,25.218,21.713
scen3,51.000,38.860,27.760,16.325,21.185,37.533,5.421,6.865,18.869,6.068,3.747,7.309,16.796,8.168,14.077,38.822,47.340,43.927,37.066,30.973,29.598,22.039,6.510,12.595
scen4,27.346,34.917,42.396,7.146,11.819,18.424,9.615,0.186,3.381,7.010,18.573,13.485,9.813,21.212,24.760,30.587,31.911,30.587,26.192,27.915,3.405,22.164,32.045,39.399
scen5,26.209,31.717,26.530,26.294,29.382,17.857,19.246,22.133,40.945,2.120,0.425,4.657,6.574,12.454,3.450,28.338,39.880,42.455,19.962,9.292,11.998,21.417,30.229,30.993
scen6,23.626,36.103,35.071,12.701,17.764,21.239,4.552,9.026,8.767,27.500,44.830,58.183,21.963,18.414,17.472,44.157,48.759,57.103,29.580,36.677,26.278,17.797,32.751,41.635
scen7,47.086,38.482,42.494,5.482,2.667,5.379,3.891,0.416,5.418,2.969,12.557,8.384,15.277,24.724,30.612,32.791,29.046,42.761,39.308,48.138,39.693,6.749,19.177,20.152
scen8,41.167,47.199,52.261,5.827,11.352,3.359,0.643,20.092,23.148,0.134,13.569,16.784,16.345,18.769,19.754,30.125,23.175,22.822,35.553,17.577,11.526,26.246,19.801,25.308
scen9,40.343,47.183,58.556,3.396,6.144,1.704,1.600,13.590,9.991,16.433,15.944,14.422,18.930,28.820,27.139,34.525,44.883,53.332,49.874,38.146,35.604,32.274,27.080,31.318
scen10,54.538,57.747,47.696,26.349,52.452,70.952,16.513,14.615,1.525,0.371,15.989,15.472,5.289,10.016,14.197,41.617,35.004,42.363,29.537,36.720,28.841,19.658,16.060,30.426
scen11,31.032,12.532,20.569,6.683,17.787,23.723,32.815,35.674,30.335,0.769,4.513,5.605,14.253,20.651,12.630,21.600,20.849,8.127,26.949,38.497,21.729,26.844,26.146,12.877
scen12,43.583,36.513,34.371,5.085,4.706,12.144,24.900,30.080,38.462,11.023,14.794,15.313,4.754,17.898,2.347,35.978,21.638,16.977,28.681,26.583,19.307,32.620,38.955,46.115
scen13,42.548,31.725,24.381,3.070,20.324,30.321,15.365,17.151,33.173,14.780,16.687,16.414,6.007,24.882,20.435,38.265,50.322,52.119,33.065,40.839,52.203,29.082,10.134,28.070
scen14,29.388,25.485,22.274,4.241,4.064,13.498,7.137,23.261,27.124,4.171,7.662,7.866,0.308,2.524,0.378,45.343,59.268,42.921,20.095,26.098,28.237,35.928,27.920,20.592
