,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,24.458,17.529,15.970,6.033,2.449,4.505,4.503,1.152,8.641,12.586,12.517,31.005,1.082,10.821,8.811,24.813,33.336,30.408,46.761,40.058,32.421,30.154,37.460,43.416
scen2,53.002,49.356,48.566,13.738,12.165,19.720,0.899,4.722,3.160,4.000,5.535,2.911,14.151,0.802,2.217,36.379,56.470,56.983,36.581,42.943,56.300,17.505,10.881,15.981
scen3,54.474,48.125,39.130,19.612,11.400,13.896,20.518,18.429,28.667,9.688,20.604,8.352,15.173,4.321,18.458,24.208,18.282,14.768,40.597,53.357,48.931,15.287,9.577,16.640
scen4,45.913,60.508,74.438,16.594,22.488,34.395,15.465,21.404,39.083,2.143,18.478,28.755,8.072,3.206,3.272,40.078,27.483,34.999,28.552,26.661,24.507,19.710,29.338,44.694
scen5,21.715,13.126,6.473,7.950,8.839,4.681,7.059,9.540,12.155,1.022,4.288,2.483,19.481,15.999,15.004,42.785,42.838,29.008,26.856,33.623,46.835,32.350,21.765,4.452
scen6,34.136,27.313,26.645,8.417,20.033,29.064,7.286,10.255,18.685,7.179,20.103,7.972,5.322,2.208,0.946,42.598,37.150,37.576,28.339,10.300,8.380,35.154,40.580,26.264
scen7,37.338,44.314,54.498,10.877,4.991,23.358,5.139,14.712,20.676,2.332,10.673,13.628,5.190,4.639,5.244,37.900,44.734,44.395,34.735,36.781,16.917,45.229,45.202,44.578
scen8,42.898,50.185,46.232,3.477,15.807,17.681,14.295,21.261,21.029,2.002,16.704,33.193,4.368,9.141,5.330,27.343,15.138,17.484,49.607,54.685,36.654,30.703,44.286,54.045
scen9,41.860,25.936,18.371,6.781,8.968,21.653,9.142,12.500,14.603,25.298,25.727,37.607,4.351,5.565,19.188,35.485,42.280,40.161,16.323,2.663,2.818,24.593,16.725,25.345
scen10,40.044,40.144,40.564,15.351,0.341,11.454,8.403,17.510,21.505,4.012,28.276,53.462,3.598,10.077,0.730,42.168,47.596,41.932,21.426,20.805,20.646,24.877,26.350,18.952
scen11,40.850,38.463,35.094,2.351,5.696,9.959,4.811,14.530,0.945,24.236,26.774,47.051,11.673,3.955,2.352,26.883,28.053,18.295,33.989,43.037,40.852,12.770,3.850,0.062
scen12,42.023,44.205,51.875,4.794,4.855,15.342,5.409,10.445,12.657,11.100,9.188,9.080,19.389,34.496,52.971,25.464,29.542,21.205,35.536,30.599,26.983,26.659,13.174,14.227
scen13,40.534,23.517,31.999,13.058,19.967,34.632,21.188,19.391,4.619,5.493,13.421,21.689,6.363,9.042,11.943,27.033,19.856,31.508,38.146,58.275,64.009,37.054,32.165,35.094
scen14,41.808,42.985,33.329,15.408,15.012,7.524,10.031,14.039,10.065,14.788,16.510,8.371,9.800,0.887,13.780,38.850,46.273,54.960,48.315,36.167,38.119,21.159,0.489,0.312
scen15,34.835,27.244,36.957,14.206,16.479,19.681,4.237,17.079,23.168,2.588,2.668,12.361,30.187,33.760,31.073,44.433,40.018,41.551,32.537,35.931,28.390,17.594,10.271,4.562
scen16,46.722,50.756,44.103,8.591,11.471,11.579,10.068,4.515,5.651,16.321,23.520,32.796,16.114,20.538,20.270,19.443,15.175,13.772,21.015,5.261,3.182,33.545,43.968,53.097
scen17,43.878,60.464,71.282,2.174,1.487,5.747,40.241,47.955,37.553,14.592,17.831,20.900,4.401,4.783,17.282,25.820,38.160,37.242,19.771,18.316,25.751,34.443,49.874,33.421
scen18,48.006,42.702,27.501,2.496,3.521,7.680,26.823,22.036,24.771,17.082,18.982,26.054,16.839,22.766,22.500,47.613,47.019,48.078,34.343,30.910,17.867,37.968,57.488,44.255
scen19,40.979,36.269,25.707,11.439,17.042,6.051,3.416,14.090,13.828,11.027,15.126,8.854,4.162,14.676,31.490,18.481,11.102,7.991,26.863,11.116,4.786,33.846,45.506,43.321
scen20,47.433,68.202,61.948,17.310,20.917,23.904,9.268,12.386,11.566,5.615,4.031,2.279,1.249,8.253,4.585,37.944,43.025,33.421,13.288,7.482,8.978,26.535,29.742,28.779
scen21,13.493,5.280,5.398,12.515,21.070,9.011,13.375,3.015,18.848,16.949,13.111,13.037,12.124,2.873,5.839,39.337,34.377,29.843,30.910,14.410,1.198,24.273,22.004,28.912
scen22,26.929,22.916,15.285,11.193,7.990,2.641,23.089,15.789,21.198,9.764,16.103,25.960,16.123,19.160,34.243,30.753,26.787,26.268,27.904,22.186,13.528,34.987,59.536,44.728
scen23,27.877,32.302,33.749,2.516,4.422,31.981,7.629,14.870,15.937,9.740,4.662,0.978,1.149,4.016,4.245,41.868,34.537,38.644,18.660,13.288,17.907,19.463,15.365,21.424
scen24,32.722,24.435,18.155,9.661,8.068,8.538,17.985,9.974,4.498,9.461,9.801,3.881,18.342,7.002,7.557,23.756,28.150,23.290,44.870,40.573,22.892,42.961,35.457,49.833
scen25,26.079,28.442,26.511,6.281,10.949,2.948,9.319,14.445,21.169,15.445,8.653,10.782,6.998,7.787,9.734,51.864,63.176,82.345,28.547,23.462,24.283,32.962,30.614,29.821
scen26,32.109,28.801,32.622,10.627,6.613,7.144,15.560,37.422,32.824,16.979,19.531,37.376,3.112,2.932,13.530,16.215,10.972,3.972,24.413,36.334,49.044,13.559,11.375,15.403
scen27,32.757,53.832,55.156,8.823,8.263,5.055,7.838,3.922,3.386,0.998,2.897,3.635,9.701,17.057,25.089,21.545,20.495,19.387,30.132,33.122,53.156,10.660,5.482,19.781
scen28,46.362,51.613,32.583,3.666,10.782,18.174,14.885,3.746,10.378,10.738,11.598,15.948,25.443,53.418,63.238,22.462,26.722,38.094,33.126,38.037,55.317,42.224,44.657,51.839
