,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,32.157,37.424,49.454,6.105,0.416,9.799,10.854,18.360,9.373,1.404,6.881,4.605,4.130,2.961,8.038,23.634,36.719,29.931,32.555,29.754,30.806,14.575,5.066,22.239
scen2,44.334,47.745,44.185,7.878,21.101,49.007,2.928,20.345,13.978,10.219,12.483,36.761,9.362,22.962,11.655,25.630,19.712,31.221,2.744,8.519,0.430,44.402,46.737,49.176
scen3,37.973,34.998,42.144,3.379,7.872,14.639,14.286,28.732,22.396,2.616,12.952,15.569,2.070,11.202,15.053,49.057,34.396,46.948,23.971,11.868,8.392,43.007,32.573,17.488
scen4,39.976,40.724,43.977,16.866,15.693,11.837,17.275,37.220,42.899,15.925,22.986,7.027,8.945,18.492,8.046,38.607,46.162,53.051,37.012,19.202,18.222,24.396,35.113,31.174
scen5,30.597,34.051,39.559,9.253,11.958,0.899,52.352,61.302,58.666,10.785,9.439,20.833,12.300,16.571,16.269,30.396,52.258,56.793,16.884,9.088,18.640,25.233,24.863,20.805
scen6,42.472,38.979,44.530,9.502,13.199,32.382,14.756,10.258,22.365,11.247,16.195,9.172,3.653,10.164,16.682,30.357,35.409,29.880,26.382,35.583,32.844,24.067,22.031,29.246
scen7,61.012,46.074,50.947,29.977,43.088,44.744,9.802,5.915,2.711,8.540,26.109,22.861,8.938,13.192,0.453,30.071,24.690,20.510,28.590,26.818,35.688,15.007,4.832,6.659
scen8,36.468,33.810,37.626,15.087,19.765,6.806,1.389,0.005,0.955,8.516,14.411,8.257,2.408,19.739,17.387,33.764,37.052,35.170,27.361,23.500,22.099,20.434,6.888,16.941
scen9,37.933,6.161,9.615,3.168,4.928,11.502,9.475,22.169,31.955,17.071,41.022,47.920,8.270,6.478,10.020,43.081,63.893,73.464,12.188,11.511,13.228,21.683,10.056,16.060
scen10,42.075,52.132,57.468,22.439,15.830,33.255,13.562,17.444,23.339,0.347,6.294,4.369,8.906,3.461,2.829,50.558,65.206,83.345,28.070,30.520,35.863,27.148,29.141,33.602
scen11,41.852,53.317,56.590,5.273,3.340,6.641,3.526,1.617,4.930,6.944,26.029,33.790,3.519,0.752,0.816,17.794,7.867,14.765,25.639,34.375,32.939,30.849,52.221,35.880
scen12,30.038,35.567,11.744,19.104,28.758,40.461,5.481,13.872,18.643,20.740,31.183,28.115,15.501,26.825,26.085,33.032,20.498,1.598,18.946,8.528,2.061,32.594,23.439,32.897
