,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,42.137,35.649,23.378,13.196,24.842,14.961,12.886,14.960,32.677,4.858,4.072,4.419,18.830,23.095,38.761,43.016,48.134,56.621,27.696,23.706,15.302,31.157,39.445,44.887
scen2,32.819,36.201,34.867,8.771,13.218,18.224,1.641,9.147,21.749,7.798,5.186,12.273,5.283,6.972,6.638,34.189,24.526,40.502,33.278,34.893,9.645,13.594,20.982,29.945
scen3,40.754,43.378,60.780,0.247,6.101,0.493,11.134,6.898,0.038,17.584,28.390,26.752,34.510,34.998,29.850,30.408,12.279,19.153,26.262,28.905,26.070,42.107,53.060,43.761
scen4,38.459,44.823,35.824,6.723,0.003,10.150,12.241,16.214,4.346,8.561,18.958,22.543,17.594,0.199,16.384,21.391,4.516,3.900,36.459,50.608,50.363,32.380,26.698,48.100
scen5,41.144,55.046,54.608,25.091,43.012,46.578,9.171,8.768,8.977,20.153,26.349,33.465,16.537,5.555,3.582,35.444,38.907,25.831,24.491,19.722,10.543,34.153,37.798,42.963
scen6,27.502,7.598,2.029,16.369,23.142,17.323,32.038,43.672,33.121,17.810,18.775,25.539,1.829,8.120,3.631,21.533,12.654,20.715,23.454,12.818,20.216,13.657,21.575,29.017
scen7,44.423,31.805,23.931,14.869,15.493,11.855,2.789,8.527,5.198,4.786,1.807,9.158,10.613,4.757,2.821,30.741,20.694,0.446,39.392,38.363,28.610,26.062,22.867,27.624
scen8,48.654,37.298,31.036,16.710,25.650,37.970,5.171,23.616,43.462,1.512,7.853,8.925,8.499,3.300,6.894,33.835,36.059,24.521,25.213,15.769,16.479,25.805,26.780,5.276
scen9,44.053,38.886,30.891,6.182,8.795,11.412,18.469,26.692,26.605,12.934,11.473,26.159,6.150,0.158,6.535,26.535,16.148,4.562,31.450,21.186,39.555,23.985,24.057,48.332
scen10,38.987,46.492,31.425,13.788,0.013,7.988,19.734,30.784,23.054,12.441,17.191,5.917,4.031,4.680,4.215,31.279,41.708,39.176,23.390,34.572,35.041,6.587,11.252,16.073
scen11,46.740,44.527,41.348,11.107,6.305,21.274,0.195,8.076,10.330,13.253,20.524,17.617,1.285,14.201,28.070,30.924,28.257,37.306,48.241,18.185,22.032,23.068,29.132,30.573
scen12,51.383,68.650,63.202,16.741,22.760,10.965,5.532,2.619,4.667,24.311,36.228,30.199,22.858,23.168,29.713,31.906,35.762,36.209,23.918,19.031,32.714,26.814,25.500,14.309
scen13,43.999,57.013,75.338,7.140,4.454,14.267,12.884,3.586,1.015,10.098,14.313,16.955,13.795,21.045,26.251,27.004,23.801,35.171,17.746,15.869,16.375,23.677,27.736,12.277
scen14,44.063,46.701,28.745,10.184,6.084,1.174,6.337,21.815,22.165,2.423,12.806,28.818,9.439,24.362,18.458,25.204,15.832,11.428,24.812,27.487,25.742,12.772,27.704,36.985
scen15,39.734,30.598,20.486,17.214,25.651,37.785,16.745,17.800,27.540,11.274,18.616,23.442,1.858,13.893,2.226,32.907,1.389,4.956,21.118,24.501,38.767,35.525,32.488,17.628
scen16,47.108,48.681,48.135,12.247,36.321,29.238,19.227,30.038,39.565,3.957,0.742,6.810,12.342,1.249,32.863,32.656,35.601,39.734,21.126,17.801,26.898,32.548,45.751,52.752
scen17,54.146,56.837,45.768,3.528,5.129,5.319,0.638,1.943,21.496,12.330,19.435,4.735,23.723,64.926,74.563,29.069,42.579,57.174,39.209,24.882,34.439,3.563,3.667,5.985
scen18,39.934,38.254,33.346,8.571,18.819,0.115,1.689,12.324,34.021,0.592,8.852,0.065,14.070,30.870,44.157,39.112,36.074,20.513,37.819,41.280,33.064,35.550,56.683,66.167
scen19,38.764,28.308,14.041,3.987,2.110,2.377,25.042,14.148,11.768,1.243,5.616,6.450,10.733,25.426,27.577,24.116,25.761,22.081,22.701,21.645,22.801,33.054,22.330,18.283
scen20,40.276,48.550,57.781,12.762,17.115,22.876,3.793,6.687,2.105,3.776,5.496,0.158,3.943,16.953,11.387,31.095,24.667,16.790,36.253,58.118,54.379,19.042,19.535,20.933
scen21,59.467,71.845,64.744,18.256,15.807,26.976,4.256,26.975,51.867,4.512,10.166,0.643,11.787,13.914,19.191,19.717,25.822,18.821,23.444,8.095,9.780,25.765,21.879,33.781
scen22,43.076,49.577,40.200,4.189,3.814,15.274,6.358,13.059,2.891,18.177,32.513,34.731,2.557,5.018,17.617,4.694,3.000,9.861,20.399,24.420,32.968,23.690,3.858,21.510
scen23,36.741,30.592,27.062,8.805,20.782,27.178,8.385,7.871,2.658,7.793,20.463,10.881,5.648,14.941,14.711,31.158,20.315,22.676,38.680,46.312,23.423,19.283,20.738,28.601
scen24,26.633,39.877,58.958,9.885,3.888,9.793,12.025,9.714,4.641,15.748,21.696,27.028,5.617,10.606,0.308,24.458,22.792,26.025,42.812,34.218,25.755,38.754,48.219,61.653
scen25,50.152,53.448,45.477,4.657,3.723,10.239,15.130,6.989,20.505,20.501,16.089,15.667,7.000,6.295,1.641,34.295,52.353,68.057,37.392,30.671,32.509,26.772,25.603,40.449
scen26,40.568,32.178,51.409,9.744,7.419,3.670,26.066,28.901,37.485,15.720,34.354,53.170,15.255,7.280,11.403,34.354,27.144,8.386,19.924,10.250,16.916,35.661,28.552,40.488
scen27,0.038,2.477,1.841,14.641,15.301,6.878,5.962,9.683,12.349,15.426,13.203,8.330,4.340,0.315,2.426,33.115,32.844,36.783,10.227,11.319,15.193,11.232,3.239,2.295
scen28,40.566,39.752,33.179,2.986,14.110,25.684,16.236,9.003,27.949,11.359,15.245,12.530,1.576,12.980,17.230,46.146,41.983,34.852,40.655,37.806,35.150,39.931,34.544,16.263
scen29,43.326,50.189,53.780,2.205,13.379,2.012,0.184,5.607,27.313,0.077,16.481,30.929,3.055,9.594,13.286,42.542,43.559,59.035,34.891,52.051,74.125,33.979,36.119,23.009
scen30,41.078,43.453,35.843,1.383,15.639,11.434,7.399,15.988,13.711,15.916,35.966,28.635,20.889,15.450,11.875,40.979,47.150,47.028,27.050,20.697,16.686,14.453,24.505,9.201
scen31,40.815,39.859,31.169,12.228,12.880,11.944,4.890,27.770,34.455,13.221,24.915,30.557,0.786,9.321,20.107,42.736,38.937,32.251,36.991,38.098,43.830,25.077,23.936,37.451
scen32,20.372,20.371,26.411,6.858,4.033,0.066,3.122,0.577,3.819,11.241,26.172,18.672,4.708,7.633,31.715,45.794,23.509,2.371,22.674,20.197,28.283,30.230,21.048,3.131
scen33,26.371,20.777,31.727,1.254,6.788,3.323,17.032,16.382,28.395,12.176,7.024,3.742,2.734,8.808,11.009,39.046,37.987,46.967,35.469,30.180,35.190,20.965,29.098,8.925
scen34,28.045,41.694,43.827,13.706,28.430,31.940,15.748,22.534,19.546,18.254,48.724,52.968,8.365,21.782,25.045,26.399,22.177,22.620,31.302,31.840,31.901,15.945,17.302,27.100
scen35,32.582,30.818,28.847,2.843,13.525,28.629,0.211,4.290,0.260,9.490,24.875,43.955,0.769,5.625,9.108,37.312,37.565,36.736,33.550,40.473,17.975,30.894,56.982,65.860
scen36,55.401,62.661,68.875,11.572,27.562,37.552,7.890,18.242,17.016,20.854,13.393,13.289,19.057,22.212,25.888,49.724,55.519,45.088,40.023,49.660,46.936,28.350,25.466,20.385
scen37,57.471,89.126,96.248,11.225,5.540,6.092,8.585,32.145,28.283,2.897,9.728,2.947,23.814,25.249,24.309,25.116,12.143,23.941,32.579,45.564,55.349,35.247,29.348,41.064
scen38,39.571,33.257,28.052,14.028,23.671,38.520,16.083,12.013,21.372,11.443,12.047,19.299,4.958,7.690,17.428,46.369,28.292,15.221,43.742,53.183,35.410,20.061,15.804,6.487
scen39,43.500,45.181,41.157,2.196,8.169,16.745,6.941,3.954,7.585,8.273,5.698,4.562,4.230,3.414,3.460,32.397,28.170,30.888,35.123,38.214,32.556,17.952,17.107,15.914
scen40,45.501,18.085,15.887,5.630,21.931,30.221,7.152,13.340,12.355,17.702,14.867,20.725,15.062,15.435,7.024,42.980,50.892,45.258,11.581,16.778,24.932,16.516,23.289,18.085
scen41,33.314,37.390,30.050,6.645,11.650,1.976,7.493,4.936,7.058,5.746,8.396,6.004,0.464,6.021,14.774,34.013,23.386,23.084,28.784,40.518,39.617,22.617,32.389,21.939
