,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,20.079,15.955,9.832,1.061,1.169,9.496,4.847,3.729,24.613,18.704,14.283,26.453,14.534,10.478,0.835,27.551,36.314,28.503,33.837,35.080,26.934,30.220,41.799,40.492
scen2,41.482,42.444,45.793,3.725,3.131,5.005,8.570,10.572,21.005,8.625,0.958,16.631,7.687,13.445,36.924,39.407,61.052,57.572,25.473,36.742,43.617,20.026,21.001,32.657
scen3,27.975,4.583,9.729,37.094,40.677,48.384,13.355,0.896,9.343,9.650,18.627,19.898,5.070,6.649,9.903,27.137,16.458,7.635,31.462,26.012,6.684,16.725,2.342,9.324
scen4,32.547,30.511,4.131,13.669,43.155,26.544,13.658,25.549,38.192,9.101,8.931,17.423,10.487,20.315,5.007,40.541,45.924,61.823,38.717,38.595,26.390,14.640,22.230,30.709
scen5,23.941,20.015,20.565,1.851,5.590,0.399,5.381,12.412,32.051,6.635,6.879,8.008,2.164,19.243,12.474,23.829,32.717,41.953,16.871,7.053,6.234,40.209,39.434,52.426
scen6,39.330,30.345,36.158,5.140,6.910,6.297,22.336,55.149,59.363,5.241,5.541,5.957,6.634,15.942,22.069,48.968,39.867,43.867,28.839,13.019,6.927,44.992,61.402,55.551
scen7,27.788,17.441,12.231,8.354,2.286,12.186,10.122,10.602,13.020,6.368,27.315,28.273,13.312,11.678,4.578,30.113,30.657,25.302,42.500,40.447,37.907,44.301,49.884,60.604
scen8,54.293,54.577,64.394,15.196,26.211,16.403,14.728,23.162,26.009,17.993,24.313,34.660,21.858,18.157,23.349,33.182,47.152,63.399,32.242,24.330,18.731,13.728,15.601,26.482
scen9,48.846,45.114,41.234,13.248,0.470,6.071,19.395,11.523,4.404,3.572,4.639,14.363,2.622,4.886,1.675,26.705,19.245,15.428,14.976,2.071,5.411,33.218,40.235,35.785
scen10,41.607,36.143,33.100,5.994,20.306,8.289,5.498,6.209,2.258,0.432,3.541,3.748,2.600,2.776,7.255,41.949,41.331,37.648,34.185,32.344,39.159,32.140,25.964,18.333
scen11,51.272,32.459,25.111,0.119,9.382,24.222,1.424,8.253,6.047,10.326,7.327,12.960,3.425,6.518,16.819,38.762,36.453,24.323,40.764,46.110,52.511,31.318,28.042,32.234
scen12,50.237,38.979,39.392,5.996,0.518,0.777,26.368,11.926,9.844,19.303,16.716,12.988,22.097,26.607,19.759,21.315,8.220,11.753,21.074,8.343,1.194,39.329,44.669,47.257
scen13,44.685,44.912,52.268,6.222,0.844,7.771,3.783,3.105,4.128,18.804,9.832,3.958,2.410,16.230,22.455,33.650,36.613,47.448,27.765,39.314,40.726,29.221,37.346,60.552
scen14,41.757,51.958,43.941,13.785,14.286,6.867,27.825,32.033,22.426,11.338,21.659,34.259,8.889,18.073,27.934,49.036,71.041,68.970,32.737,19.086,5.487,24.929,24.570,27.524
scen15,25.169,35.933,47.981,1.845,9.984,8.056,4.882,1.942,20.439,19.581,21.014,23.649,0.016,5.736,21.265,42.110,38.642,35.747,33.490,31.359,27.321,2.457,3.228,9.782
scen16,47.127,35.060,36.024,5.026,2.232,9.727,30.353,49.652,55.862,11.427,17.592,2.783,4.145,8.990,1.046,46.273,56.505,52.992,33.797,36.359,46.055,17.450,23.357,20.799
scen17,39.691,26.788,29.895,1.492,10.497,24.784,3.124,14.775,8.159,15.252,18.698,13.693,10.914,6.255,7.286,41.960,38.120,22.120,37.466,31.483,35.269,30.827,30.290,29.856
scen18,48.715,51.177,66.517,7.017,3.890,6.472,12.265,20.747,9.630,2.220,18.560,8.806,7.900,2.706,12.557,24.763,32.926,40.313,46.711,66.402,66.683,24.860,4.478,5.703
scen19,14.941,3.556,19.287,1.839,11.718,20.071,9.568,0.430,3.293,1.807,11.637,2.521,13.907,26.117,29.783,48.011,44.890,56.219,33.931,43.965,38.358,8.116,0.036,10.667
scen20,46.078,52.561,52.791,3.816,1.406,4.074,20.381,20.949,23.475,4.931,9.362,26.209,8.585,15.519,12.111,40.302,53.307,50.727,39.967,36.497,30.985,2.362,2.308,18.610
scen21,44.931,47.546,43.060,0.882,10.571,16.298,21.494,34.603,45.230,16.087,30.136,26.526,2.591,22.047,39.346,17.613,15.776,36.505,47.071,29.747,24.938,26.822,17.670,21.518
scen22,47.119,53.559,56.077,6.802,3.374,0.149,11.593,14.182,7.175,1.194,13.875,14.254,21.652,33.663,31.726,48.749,52.053,32.321,30.123,25.996,14.977,23.616,30.561,24.728
scen23,49.106,35.076,26.679,4.347,3.198,9.035,5.024,19.118,19.043,6.206,0.891,9.401,6.577,29.717,27.743,43.746,50.388,36.269,35.079,30.664,18.248,27.566,23.505,25.608
scen24,37.885,51.326,45.813,19.349,9.798,27.717,18.364,6.221,4.471,6.108,14.846,26.576,3.729,12.790,14.718,29.602,39.457,41.365,20.182,14.943,9.480,36.001,40.289,52.180
scen25,42.520,33.853,31.657,7.723,11.046,2.898,18.746,11.038,12.606,5.591,6.895,8.880,31.752,33.107,40.912,17.360,5.373,21.927,39.218,44.073,42.591,26.325,16.059,1.775
scen26,40.515,21.441,19.113,1.203,6.552,13.541,8.121,11.862,32.622,2.830,12.528,13.450,2.189,3.869,4.881,44.999,38.993,29.124,27.838,30.924,29.812,36.612,35.084,36.880
scen27,34.017,28.034,43.685,22.928,32.682,42.315,1.557,17.518,6.972,21.710,20.395,18.616,14.348,33.255,28.977,24.553,20.050,21.597,34.111,39.097,35.389,25.163,18.709,13.300
scen28,55.811,39.281,39.680,17.016,20.237,24.065,9.890,29.093,43.295,3.592,12.494,17.290,16.838,28.452,38.417,36.548,22.771,21.705,34.705,45.481,50.264,13.843,16.396,41.896
scen29,29.673,36.665,40.807,8.313,6.047,0.469,3.407,1.249,7.901,16.918,22.123,35.081,13.372,24.752,24.840,33.702,40.952,42.100,31.960,15.171,2.099,29.952,26.221,33.164
scen30,40.045,46.838,40.790,9.311,14.402,21.300,15.241,17.030,23.599,17.565,20.500,20.727,4.512,22.016,41.372,37.477,32.288,22.745,28.285,27.152,25.388,14.398,15.368,14.261
