,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,34.397,26.795,27.429,1.910,2.956,14.127,13.695,20.715,20.598,3.336,5.787,0.816,28.658,27.936,27.560,45.603,57.135,78.857,33.930,15.075,10.698,22.446,10.988,5.352
scen2,36.098,58.002,41.759,10.771,19.830,22.012,6.873,0.579,6.407,9.055,15.458,9.591,16.611,21.777,31.251,27.288,17.851,22.635,37.157,48.614,50.368,23.530,7.978,6.866
scen3,43.562,43.343,50.621,2.562,5.997,5.715,26.616,42.456,35.573,4.651,20.632,35.191,9.301,16.118,31.324,39.217,42.297,28.327,33.493,35.846,22.486,38.174,35.080,38.599
scen4,40.628,25.611,10.176,7.971,10.812,9.445,21.473,18.571,10.705,4.059,17.706,6.866,7.938,2.247,2.428,29.324,25.455,25.267,35.569,58.142,71.701,29.815,51.324,51.880
scen5,30.878,23.527,27.145,2.634,0.420,14.049,2.075,4.050,6.420,10.643,4.006,23.196,3.755,6.463,0.135,21.908,3.692,7.086,15.647,15.636,16.602,34.058,36.294,47.347
scen6,47.172,35.916,30.528,6.025,15.584,4.235,14.616,3.588,0.080,4.476,6.958,5.095,7.146,16.245,23.682,21.453,13.057,3.755,32.455,44.330,52.828,31.329,56.871,57.774
scen7,22.257,13.980,19.733,19.793,18.163,25.151,3.604,13.975,15.894,23.375,32.986,40.245,14.525,21.629,29.908,48.330,37.290,29.452,41.078,43.171,22.847,34.237,24.939,4.635
scen8,35.202,31.470,47.184,4.233,8.395,17.749,9.310,25.445,36.597,9.366,17.807,28.985,3.046,11.784,22.707,36.084,44.546,54.400,10.419,12.992,26.148,23.325,14.799,14.906
scen9,38.051,27.022,32.151,6.535,23.930,16.576,15.636,39.618,44.682,11.313,2.358,1.452,26.049,43.392,52.996,29.549,28.087,32.020,39.391,51.742,61.399,26.664,37.470,41.367
scen10,53.938,48.375,31.235,17.211,30.157,34.205,1.178,18.881,17.136,8.221,1.432,5.892,10.874,22.585,39.020,52.022,73.886,60.340,32.694,23.637,19.723,19.228,16.354,22.937
scen11,20.902,21.045,13.615,8.620,3.723,5.212,15.448,21.003,27.343,24.584,35.391,34.564,12.468,24.809,27.178,37.832,38.228,32.592,25.686,10.621,17.612,20.540,16.405,5.591
scen12,49.581,43.827,25.373,21.265,38.251,33.994,7.546,1.990,4.901,3.209,2.638,5.088,17.841,32.149,23.197,24.642,23.866,35.659,37.341,51.196,42.803,40.406,34.479,31.100
scen13,45.128,34.298,37.651,7.587,12.243,8.068,11.726,15.028,20.399,8.550,6.861,3.907,20.431,23.888,27.648,30.488,22.344,26.911,29.810,11.785,1.765,20.621,23.047,26.278
scen14,46.929,42.062,40.090,0.313,5.291,7.431,4.494,3.079,7.976,6.227,5.895,12.286,6.482,6.189,19.028,53.382,87.083,93.343,11.267,11.130,4.163,14.505,23.875,24.794
scen15,43.822,28.574,23.331,2.362,16.101,27.729,10.597,10.016,10.442,1.364,16.846,30.387,22.472,34.474,36.245,23.356,17.013,13.805,29.012,33.298,33.799,17.952,31.205,47.743
scen16,38.128,57.177,63.893,4.469,8.496,5.267,3.467,14.322,26.090,4.779,4.004,3.304,0.176,8.039,8.155,27.119,19.108,28.266,28.834,28.230,34.312,23.780,15.481,7.682
scen17,35.159,23.260,34.289,1.851,16.867,20.971,4.884,12.687,11.120,8.487,3.484,2.747,12.164,9.660,14.137,35.968,29.555,21.923,42.358,33.418,26.120,21.292,27.026,33.756
scen18,45.614,48.974,43.769,15.201,27.915,30.791,22.018,39.960,52.165,16.962,35.491,35.831,33.037,37.780,53.098,48.227,34.128,31.201,14.694,4.014,12.119,21.230,26.736,23.531
scen19,46.459,65.839,80.039,5.567,4.048,2.892,12.060,13.410,3.438,28.773,40.873,47.338,5.554,0.584,4.127,29.630,28.644,31.501,30.619,22.347,21.597,17.929,16.610,25.110
scen20,41.009,58.379,48.433,0.980,2.036,12.370,35.316,43.864,32.842,4.305,21.352,25.055,2.314,5.970,2.978,21.043,13.327,10.133,35.513,28.708,1.873,30.695,41.094,49.702
scen21,21.068,14.847,15.381,12.749,24.461,28.650,3.310,5.655,3.458,27.603,34.513,34.788,5.493,10.245,1.758,32.491,24.241,25.109,50.913,59.806,59.874,32.351,26.009,39.458
scen22,33.948,23.904,23.852,0.789,9.763,15.902,13.381,20.017,15.680,8.543,0.189,4.313,0.241,3.166,6.373,41.155,33.784,20.203,4.007,2.950,10.030,27.385,39.986,48.208
scen23,37.931,54.055,63.933,0.197,8.295,2.840,18.558,22.970,20.713,19.811,36.080,23.143,6.060,4.791,16.306,31.723,37.481,27.365,17.981,19.847,23.679,29.352,22.480,30.787
scen24,38.059,48.163,64.377,15.962,18.274,5.651,7.510,8.808,1.059,7.834,12.028,9.431,11.936,6.317,1.862,42.366,43.886,34.789,38.920,42.013,34.907,20.783,18.194,16.354
scen25,35.791,45.680,66.659,18.919,16.699,1.157,17.063,21.019,25.177,0.996,3.080,12.374,5.327,6.627,22.881,32.339,35.294,24.671,45.127,37.667,34.891,20.403,25.797,44.169
scen26,39.457,44.764,53.347,13.793,36.805,29.944,2.038,10.167,4.629,16.706,1.760,14.444,17.471,27.473,35.115,31.689,48.536,52.734,32.989,33.554,39.689,21.809,19.464,36.242
scen27,47.124,43.976,13.281,2.784,3.623,15.672,17.869,17.094,33.869,4.179,27.965,27.617,16.333,34.167,27.303,37.626,38.025,31.398,47.196,41.129,26.467,7.957,7.209,10.834
scen28,42.445,46.525,53.875,0.806,10.258,18.594,3.864,2.628,24.658,4.681,4.551,2.406,24.355,5.879,8.023,40.226,41.558,43.528,32.404,34.458,43.027,31.417,27.537,28.226
scen29,52.137,59.576,54.059,2.021,14.661,6.991,1.243,3.469,9.392,15.311,12.802,25.300,15.482,18.430,8.095,35.738,45.910,56.388,25.489,19.812,11.351,20.274,7.402,6.897
scen30,45.603,48.350,59.028,13.142,32.379,29.676,14.519,18.670,15.137,24.906,29.654,30.078,3.980,5.351,5.182,30.180,23.299,23.452,38.927,30.977,34.651,12.674,12.233,0.274
scen31,39.135,38.533,39.808,6.496,14.350,6.692,1.937,11.622,10.619,17.736,24.649,23.252,7.386,3.528,2.591,37.679,34.979,12.641,35.647,38.519,34.949,32.582,45.223,42.721
scen32,42.713,48.595,40.661,6.793,1.928,3.113,5.285,15.360,36.548,0.460,29.064,33.889,13.769,3.850,1.653,48.187,49.459,37.463,31.053,18.130,12.244,15.160,22.202,31.892
scen33,29.808,42.361,36.286,1.167,14.774,31.745,0.189,8.787,8.638,2.372,12.330,14.564,0.154,28.291,32.707,43.349,40.598,23.934,21.237,28.805,25.545,22.355,19.503,12.258
scen34,37.737,21.478,32.245,13.282,28.320,30.269,24.510,17.251,9.279,12.294,2.990,12.426,9.920,5.835,0.929,26.117,34.284,15.913,16.550,18.897,21.693,27.865,30.742,40.187
scen35,54.765,74.023,74.545,21.569,7.191,30.796,6.661,10.092,6.164,1.925,5.638,6.583,13.054,12.938,29.267,16.021,13.656,17.005,50.035,61.980,67.472,24.131,7.132,4.281
scen36,33.486,11.948,18.282,1.929,0.292,7.230,8.037,11.799,4.562,4.346,0.188,13.924,27.184,31.593,21.804,34.512,32.203,44.850,45.415,38.722,36.424,27.334,12.166,12.013
scen37,34.465,21.493,23.629,22.238,34.834,47.579,11.104,16.051,2.129,8.826,6.827,8.552,0.249,9.828,11.244,22.689,17.194,25.449,20.756,8.065,10.505,35.549,38.672,43.296
scen38,41.698,39.497,32.129,13.440,11.041,12.386,5.137,3.042,4.649,20.660,46.137,78.878,19.564,23.182,25.857,39.929,34.699,33.071,37.170,24.341,30.186,33.334,20.781,16.256
scen39,40.959,44.055,41.029,2.700,9.195,3.181,2.480,2.856,7.301,14.558,21.891,40.926,1.932,37.563,23.325,44.564,55.748,74.791,30.961,26.767,30.811,29.776,19.979,30.770
scen40,36.572,30.917,23.250,3.295,8.425,21.273,7.078,9.155,10.747,9.978,22.551,21.183,8.093,10.387,11.830,39.444,41.601,37.848,38.085,39.904,52.191,30.593,18.441,19.808
scen41,44.439,51.441,45.996,2.033,4.517,16.129,11.129,5.765,0.608,26.512,18.631,26.605,27.946,30.471,18.117,39.745,52.049,60.836,29.734,26.694,13.638,21.583,35.574,23.875
scen42,54.170,55.141,38.290,4.392,2.826,5.590,16.494,29.420,22.799,2.590,3.509,3.923,6.845,16.106,15.026,29.238,26.114,30.753,44.261,44.960,40.600,23.655,16.414,13.430
scen43,31.155,29.920,36.498,14.268,22.446,26.651,12.982,29.180,26.553,1.041,8.386,8.154,4.910,3.942,5.068,38.815,31.210,21.320,20.653,0.252,7.222,33.787,39.576,46.767
scen44,36.044,44.899,37.171,11.808,19.991,32.852,3.787,3.165,3.816,10.621,20.114,19.670,7.798,23.534,37.723,26.491,33.438,30.996,52.098,62.974,56.678,21.367,27.273,27.158
scen45,43.929,44.420,36.804,23.479,30.846,43.909,19.261,22.845,23.394,20.850,26.092,36.749,0.856,3.428,12.314,48.707,55.451,53.187,25.418,29.959,41.439,28.176,25.845,18.726
scen46,35.813,16.641,3.767,19.136,43.508,60.510,33.595,32.256,7.867,16.689,0.745,17.583,25.603,33.062,36.225,47.085,48.474,53.696,45.996,48.254,41.954,47.336,51.804,60.137
scen47,51.872,72.549,78.466,9.174,5.896,5.218,8.000,3.839,9.612,16.436,27.790,31.891,23.814,34.022,28.268,34.213,24.271,15.237,22.609,21.142,11.110,6.517,20.625,43.759
scen48,43.830,25.510,17.576,5.135,15.424,2.274,22.977,25.037,25.704,17.497,16.884,2.189,2.489,8.328,2.310,49.397,45.105,51.950,33.965,26.252,17.143,28.155,25.665,35.664
scen49,51.794,62.401,46.447,19.951,23.528,19.249,11.059,13.282,22.607,7.781,1.849,8.560,9.758,16.482,22.649,31.588,42.039,44.049,30.818,42.809,54.967,38.005,40.850,34.015
scen50,56.998,69.420,65.886,11.348,3.520,7.675,20.203,21.385,6.728,12.139,34.192,37.776,1.570,5.194,12.382,41.970,51.342,48.576,38.342,31.503,11.846,43.214,38.894,53.017
scen51,39.301,32.564,49.594,3.706,21.006,40.559,8.271,0.368,5.140,1.575,1.551,5.756,11.143,14.357,15.323,21.968,12.482,24.334,48.856,45.369,33.871,35.545,50.627,54.897
scen52,31.964,16.571,11.964,9.955,20.126,15.668,6.772,17.772,11.836,5.846,2.774,9.983,4.575,4.367,16.300,25.902,44.488,65.163,16.649,26.550,33.364,1.400,2.453,18.941
scen53,34.588,24.031,17.024,2.609,1.350,3.577,4.714,7.604,3.663,4.592,3.471,9.990,3.217,7.592,5.242,42.578,42.656,52.908,35.900,52.136,63.931,35.341,49.042,54.955
scen54,33.675,42.787,40.320,0.956,10.915,30.344,22.238,15.097,4.126,0.760,0.128,8.134,7.755,7.356,22.397,32.506,3.699,11.726,38.990,44.838,27.292,38.784,41.863,33.157
