,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,36.382,20.277,22.942,11.647,13.312,6.466,17.517,8.321,4.464,2.852,11.072,6.117,16.475,15.392,21.143,32.014,34.537,49.573,38.682,44.076,42.405,27.147,21.584,24.502
scen2,43.459,45.225,49.341,8.883,13.730,22.060,16.294,11.460,13.149,4.501,0.818,15.719,19.923,23.412,23.338,29.514,16.180,19.823,13.891,7.588,2.290,15.050,8.000,14.398
scen3,59.931,72.558,62.103,9.056,0.467,3.759,22.400,13.871,27.963,2.280,6.568,6.558,28.710,30.300,29.708,49.099,60.931,71.012,30.718,47.919,40.944,28.353,20.769,20.021
scen4,35.101,26.535,26.355,7.235,21.424,36.838,15.173,0.244,3.871,11.005,17.147,13.605,23.312,22.271,18.738,30.320,21.461,19.036,30.385,32.773,39.685,41.436,37.194,47.945
scen5,53.900,62.082,57.055,10.925,7.975,8.798,23.805,24.439,43.971,18.830,29.394,28.168,9.719,8.851,5.647,29.594,33.160,32.450,34.417,20.768,30.311,25.071,21.400,14.937
scen6,22.058,5.473,10.408,18.209,16.247,16.386,19.995,27.390,43.627,0.915,5.633,5.364,14.531,40.365,54.477,53.315,54.948,53.479,37.161,12.835,25.700,43.419,41.329,36.654
scen7,37.774,34.116,45.052,2.261,7.492,11.864,6.592,5.159,21.845,7.332,12.306,14.240,2.514,1.190,6.934,39.453,39.096,29.310,44.138,47.136,55.726,41.043,36.999,40.174
scen8,47.597,46.488,46.337,7.755,19.895,22.141,17.918,16.543,16.025,6.812,4.405,0.873,12.012,18.348,6.869,45.596,59.013,75.359,25.954,5.903,21.386,31.963,23.442,18.728
scen9,32.025,37.055,36.155,11.537,19.530,16.229,15.126,12.802,3.764,1.637,11.129,12.856,4.056,0.655,2.114,21.400,3.029,2.871,38.260,52.995,58.732,15.476,15.077,13.044
scen10,36.206,43.830,50.153,21.282,38.442,36.319,8.817,15.365,18.193,3.917,15.776,18.014,16.484,19.908,26.821,36.967,46.325,38.810,32.682,42.448,46.596,25.869,30.317,22.172
scen11,59.346,63.753,53.122,10.448,1.367,2.748,4.951,2.689,3.492,2.143,11.195,6.987,2.874,1.024,3.958,23.386,17.666,1.840,28.621,31.031,29.324,31.658,31.994,39.806
scen12,44.455,45.418,55.686,1.869,13.717,15.076,12.065,13.056,13.701,1.137,3.012,16.623,3.477,9.413,24.993,49.929,38.905,23.520,32.787,34.732,23.781,34.657,33.741,14.657
scen13,48.827,61.472,62.956,17.427,6.075,3.814,5.861,12.747,12.556,17.124,7.263,3.413,5.581,3.757,1.205,45.819,54.023,59.146,24.903,14.884,1.862,17.921,26.154,38.604
scen14,43.035,48.344,34.862,4.269,4.898,6.173,17.456,3.861,4.505,30.244,43.726,41.867,7.236,9.400,17.018,16.970,26.921,22.075,18.118,25.106,27.898,17.086,22.277,17.644
scen15,46.965,41.335,29.550,34.472,56.032,64.399,1.675,2.886,2.209,9.965,10.167,7.200,6.084,9.017,6.374,45.296,52.549,57.647,21.351,19.426,19.427,29.060,35.142,10.598
scen16,32.644,39.294,18.442,7.893,0.214,8.722,11.678,2.607,0.876,17.304,38.631,51.320,20.398,30.160,11.951,33.611,61.730,70.322,44.754,54.020,62.942,16.982,20.832,16.359
scen17,52.419,54.556,72.024,9.712,22.162,32.177,12.720,7.486,2.469,19.742,17.716,3.004,15.383,14.609,6.250,14.480,26.052,36.713,31.832,21.373,13.619,13.695,7.781,6.747
scen18,19.335,25.007,15.920,2.614,10.996,12.964,7.553,0.822,13.354,33.168,19.996,21.197,27.941,33.440,35.444,18.482,21.178,27.634,22.329,15.145,23.695,19.292,7.103,0.256
scen19,68.116,58.150,55.783,22.828,29.561,44.118,0.784,1.194,11.769,31.658,20.682,23.851,5.906,2.796,30.969,30.962,24.858,14.432,27.561,10.222,27.734,36.887,21.811,16.314
scen20,23.473,24.534,22.467,1.467,2.362,13.546,17.315,9.081,4.153,2.834,5.252,0.842,12.650,15.418,2.439,36.687,32.185,20.259,25.521,14.835,19.646,19.119,34.183,59.006
scen21,24.887,36.447,55.971,3.194,4.353,16.689,8.723,13.043,17.558,3.870,8.069,0.240,3.128,11.176,13.088,36.267,35.425,35.408,32.119,30.821,47.299,28.886,31.758,41.576
