,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,21.986,19.824,21.702,8.267,18.840,33.605,10.895,5.235,10.374,1.094,0.529,3.751,1.689,9.191,3.385,26.379,18.660,7.327,38.369,33.817,22.275,44.029,34.095,40.227
scen2,38.153,31.333,28.347,27.148,22.530,13.145,11.495,21.571,20.803,20.561,31.373,18.451,12.219,6.672,9.109,25.975,0.098,19.986,35.403,29.087,19.551,24.289,23.844,8.588
scen3,30.472,11.863,32.092,5.230,25.051,47.185,0.363,1.260,8.877,0.620,7.186,4.537,2.072,3.443,7.281,41.025,39.713,24.826,27.083,24.290,46.493,24.060,18.772,13.997
scen4,29.250,25.207,17.360,5.054,5.780,0.024,21.392,18.788,0.431,13.738,23.934,24.991,7.501,8.481,21.904,21.165,35.347,29.597,25.014,16.370,26.151,20.161,19.865,35.845
scen5,47.052,36.426,25.354,1.091,18.768,37.351,3.550,12.765,8.207,4.293,9.127,7.189,11.756,6.898,9.494,33.914,49.101,66.077,34.586,31.794,24.675,25.151,23.047,20.893
scen6,38.042,49.319,50.427,3.419,1.581,0.632,12.996,7.903,14.970,1.328,21.757,32.708,12.123,20.780,11.787,33.058,31.597,29.570,35.939,26.221,40.964,11.570,21.542,8.403
scen7,37.786,23.598,26.808,3.421,0.553,21.172,20.380,16.947,34.388,7.342,5.861,7.743,19.713,19.498,20.514,47.837,55.318,50.842,31.524,37.875,36.923,31.680,42.406,31.965
scen8,24.298,24.557,29.735,5.345,6.929,4.596,9.653,6.881,19.014,2.803,6.955,17.180,16.260,9.545,17.452,40.840,34.712,38.663,21.342,24.682,23.711,30.841,41.757,34.228
scen9,37.085,42.129,53.448,7.132,8.772,13.084,10.251,12.391,12.930,10.884,21.940,29.215,8.426,0.694,1.499,27.392,6.058,5.748,37.313,56.679,46.606,40.594,46.956,52.738
scen10,41.572,28.272,28.391,6.962,4.370,6.851,27.081,23.124,29.075,18.483,29.564,35.204,19.587,20.992,31.724,49.042,40.187,37.579,33.531,34.362,44.479,31.278,21.963,24.421
scen11,37.883,32.782,34.240,6.610,8.860,14.446,1.952,2.023,3.255,10.764,14.421,33.512,4.057,0.406,3.657,48.904,48.874,46.669,21.346,19.740,24.687,18.385,16.523,25.344
scen12,38.817,32.630,24.118,15.599,30.503,45.037,6.110,4.801,8.545,6.062,5.744,26.800,5.589,13.538,21.341,15.784,10.298,17.819,39.654,45.307,31.444,22.515,30.442,37.943
scen13,26.820,35.392,36.807,3.579,2.113,4.383,1.277,8.444,8.263,9.746,14.718,13.500,15.680,20.973,25.786,28.212,15.054,6.236,32.480,52.921,54.813,14.863,9.415,8.206
scen14,43.042,53.240,55.079,9.891,16.456,10.813,17.933,25.892,31.056,16.974,17.473,29.152,1.358,10.706,28.787,28.522,38.430,53.340,28.635,23.614,42.156,32.740,30.012,28.314
scen15,41.947,32.652,49.233,25.761,38.526,32.141,11.145,11.889,15.338,19.712,30.847,28.377,3.818,2.086,9.581,34.236,16.126,23.572,37.426,53.371,61.820,8.606,8.634,7.809
scen16,43.898,56.832,48.147,19.474,16.231,48.384,14.929,35.399,44.887,12.392,5.563,8.261,12.644,20.821,29.945,24.651,20.292,18.364,45.370,43.010,44.548,29.469,31.776,39.874
scen17,26.442,30.406,46.028,0.921,2.064,2.350,1.920,5.020,7.097,4.909,4.602,19.889,5.545,21.025,10.204,38.383,37.167,48.792,27.291,40.698,43.438,4.377,2.789,21.629
scen18,35.915,25.302,21.909,4.352,3.963,7.153,19.678,18.246,15.027,9.229,24.721,36.143,8.458,15.098,3.484,23.268,23.052,22.829,48.635,49.207,48.015,24.306,33.935,40.168
scen19,35.841,42.249,41.789,5.617,12.264,21.024,0.306,6.511,41.399,7.307,3.632,14.076,12.235,16.497,21.444,38.752,38.329,47.819,20.412,26.487,25.943,35.166,33.896,25.787
scen20,42.327,44.888,44.828,9.330,10.949,26.308,15.541,21.779,18.535,3.669,19.858,25.788,2.651,1.035,1.555,42.578,45.566,37.722,26.498,17.356,1.102,17.010,5.671,9.908
scen21,23.168,2.972,5.359,17.197,35.609,58.152,17.294,45.363,52.832,0.310,9.843,15.122,36.438,52.205,55.124,23.815,12.404,19.375,21.256,31.713,27.075,19.169,1.343,3.199
scen22,32.477,29.551,29.598,14.573,10.552,2.108,1.977,9.630,13.155,15.737,18.886,4.250,3.731,8.801,1.667,6.422,12.472,7.190,30.776,24.012,36.630,24.971,6.414,14.420
scen23,41.636,44.547,38.266,1.891,20.270,20.162,16.906,13.258,16.865,32.451,20.769,25.166,22.107,31.698,34.839,41.408,39.352,42.651,14.587,11.626,11.579,34.069,29.274,15.819
scen24,47.907,61.925,73.299,20.933,28.187,22.227,15.087,30.371,25.639,2.908,16.553,16.334,0.650,0.423,4.849,23.252,31.515,30.235,18.626,14.900,7.663,24.480,9.175,6.225
scen25,35.533,24.153,13.179,4.639,0.295,7.530,7.916,6.412,3.422,13.066,11.104,26.246,15.161,22.097,11.415,39.816,14.262,12.904,24.745,22.188,14.285,43.447,39.293,40.272
scen26,37.609,27.280,31.510,5.438,0.113,3.460,9.538,26.200,20.177,7.384,13.399,23.271,14.309,23.402,18.405,23.508,23.604,16.407,42.317,52.175,58.090,16.122,19.647,11.340
scen27,53.775,61.879,60.506,21.643,35.239,47.316,7.036,1.099,1.262,3.924,8.118,25.994,9.210,21.468,35.796,16.299,52.662,52.924,47.425,72.219,70.880,17.029,26.721,35.124
scen28,48.701,74.529,70.069,7.349,5.141,0.309,10.029,11.178,2.470,10.148,16.468,3.158,18.769,31.802,29.626,29.437,18.658,30.215,29.613,51.878,61.647,38.469,40.737,22.563
scen29,32.881,20.269,21.845,0.876,2.093,9.814,26.324,31.860,48.571,13.782,19.822,15.837,1.694,3.734,0.809,38.744,19.845,3.456,34.978,35.114,33.783,20.493,14.142,0.226
scen30,62.809,57.333,51.852,7.467,20.978,16.539,33.397,25.887,17.089,3.566,9.916,13.557,18.549,14.182,12.808,37.490,27.016,43.280,35.659,28.655,20.472,18.489,20.228,27.534
scen31,35.044,32.027,24.086,14.400,3.539,24.420,18.231,38.441,45.373,1.593,6.710,16.858,25.529,27.366,18.998,52.939,50.820,40.228,23.717,20.864,16.871,25.167,12.270,12.503
scen32,33.580,25.247,19.113,7.730,14.958,19.686,9.582,1.882,22.705,16.973,24.402,32.089,17.292,24.474,35.047,36.298,40.077,24.508,29.442,42.102,29.197,15.652,23.729,26.625
scen33,23.957,1.658,5.176,17.173,17.487,28.628,3.325,6.171,5.403,17.290,16.749,20.650,8.306,7.880,19.677,24.511,28.411,35.368,29.770,22.151,31.690,28.709,20.485,27.532
scen34,25.472,29.188,37.778,10.996,15.385,14.936,17.243,14.026,19.619,9.454,24.502,26.186,3.400,14.121,18.302,31.257,33.771,37.934,27.063,18.462,8.478,27.465,10.980,0.176
scen35,41.744,43.624,42.525,4.622,13.996,22.222,18.367,13.929,11.615,17.255,11.529,8.053,8.501,2.600,4.882,0.689,6.950,0.818,12.801,12.682,27.793,35.858,36.740,48.182
scen36,62.151,70.786,60.026,7.162,12.526,24.512,7.085,4.976,12.472,14.752,11.220,8.323,16.855,0.546,14.262,28.830,29.646,54.455,30.118,29.866,28.637,2.993,21.224,15.099
scen37,54.717,66.330,74.597,9.738,14.132,12.644,18.554,32.611,34.831,23.504,39.836,46.262,17.854,31.594,26.515,45.324,53.047,55.848,27.240,28.741,21.807,16.945,21.646,25.414
scen38,42.534,39.863,47.743,8.194,21.763,37.132,3.154,3.210,24.618,13.973,12.217,6.865,6.133,5.149,0.300,23.779,27.996,43.670,32.018,40.942,50.864,19.873,26.955,16.604
scen39,43.704,38.666,23.393,13.118,24.508,19.445,16.109,22.841,31.451,4.962,3.983,12.723,1.566,2.049,12.785,25.068,6.691,2.475,39.892,35.620,41.075,14.516,26.251,25.255
scen40,51.466,51.633,63.031,6.571,26.168,47.923,16.714,20.557,28.463,12.595,15.754,8.157,5.183,14.957,28.333,36.795,54.355,50.961,25.056,23.653,25.349,24.389,12.866,23.171
scen41,50.193,32.057,33.467,8.042,4.742,17.193,20.228,27.087,43.884,20.006,13.717,9.181,6.165,2.815,2.834,31.906,27.153,34.925,20.651,13.054,20.199,18.983,35.317,34.667
scen42,51.697,43.565,37.247,9.187,7.129,14.403,4.318,7.672,9.608,7.528,22.790,27.618,14.730,25.952,20.035,31.159,45.251,49.954,30.905,28.213,31.009,35.510,49.288,44.243
scen43,38.350,25.994,22.845,9.558,17.352,9.321,6.954,6.295,14.364,12.755,28.345,21.494,14.471,26.776,34.465,42.302,60.203,84.751,10.774,4.952,11.334,29.119,37.752,44.819
scen44,39.052,39.912,41.287,13.378,20.648,13.422,19.153,43.861,48.955,0.711,4.210,0.832,4.309,9.838,10.864,36.348,29.125,27.341,39.135,62.440,64.663,51.099,40.891,28.698
scen45,57.559,65.669,69.674,5.014,8.117,5.495,6.099,0.235,5.519,10.491,29.645,37.743,11.982,9.622,9.170,26.226,6.269,19.041,28.417,24.718,30.219,21.315,21.048,25.814
scen46,30.938,15.309,19.716,8.019,21.143,21.089,12.074,8.578,27.729,8.993,4.005,0.394,7.627,5.043,18.294,22.203,15.767,14.407,28.591,21.649,12.276,32.065,25.611,32.441
scen47,34.607,41.665,36.550,13.734,12.676,13.518,9.708,23.079,42.547,6.334,6.618,6.605,1.662,6.896,13.834,30.292,25.598,36.386,29.156,23.272,34.506,22.542,20.244,8.973
scen48,57.223,58.905,63.453,10.046,8.701,11.898,8.303,8.886,2.642,7.581,2.063,0.974,7.242,7.523,10.363,47.725,28.421,37.421,38.300,52.360,43.921,35.873,33.521,33.942
scen49,32.831,28.385,22.567,3.590,9.494,1.483,17.892,0.941,0.790,0.485,5.397,30.128,6.692,10.621,13.183,36.082,39.613,40.707,25.764,38.553,37.148,12.091,2.330,6.020
scen50,45.486,52.449,50.931,9.726,34.840,36.832,14.878,24.261,14.291,3.822,14.685,6.920,21.558,41.295,33.562,40.305,39.690,51.086,21.355,42.678,57.698,25.717,14.643,18.224
scen51,38.440,19.503,30.617,12.595,9.111,0.305,23.551,10.677,8.698,21.932,31.025,28.726,20.976,20.838,9.533,16.108,26.329,44.090,29.624,20.917,19.162,28.787,31.455,30.240
scen52,29.822,48.443,41.152,6.293,2.161,11.662,9.889,17.791,21.688,7.522,18.011,25.933,12.199,27.549,27.091,21.837,33.941,33.899,18.304,23.269,25.514,14.630,8.634,15.594
scen53,27.103,16.351,29.776,5.847,2.534,6.809,17.038,14.775,9.854,10.680,8.115,8.496,5.643,14.252,24.137,28.757,26.720,27.187,36.011,23.585,22.729,21.297,2.618,8.865
scen54,39.534,28.142,19.449,3.210,23.445,43.043,14.629,19.108,29.364,16.431,24.532,19.401,5.045,16.024,17.230,31.189,16.127,15.384,39.567,51.462,50.549,28.732,29.098,27.584
scen55,40.356,39.741,24.167,3.725,0.406,22.470,15.831,15.809,25.393,5.692,1.706,5.463,10.589,18.405,30.689,24.985,28.088,25.170,25.775,22.310,15.709,27.426,9.763,10.905
scen56,53.239,58.577,50.471,5.314,3.815,13.663,8.615,2.556,11.067,17.506,36.641,63.974,21.550,13.722,6.880,32.421,36.761,26.872,31.242,21.952,9.849,30.608,21.153,24.205
scen57,31.091,37.372,36.205,4.738,7.887,30.207,9.228,19.112,16.830,20.200,28.215,20.879,8.930,21.841,15.963,38.444,37.975,55.804,19.495,24.563,34.761,16.472,4.010,13.217
scen58,16.501,21.106,22.657,6.846,0.158,7.882,9.981,18.199,24.126,2.480,4.940,7.919,6.047,12.285,4.769,47.323,32.775,45.282,51.460,64.416,56.189,18.796,10.694,6.845
scen59,43.824,56.633,66.159,4.497,11.780,9.732,3.193,4.569,7.534,9.207,16.929,19.870,14.340,24.677,1.268,50.953,57.888,57.513,32.642,24.792,21.615,12.104,11.081,7.666
scen60,41.698,48.926,52.987,12.856,15.708,34.123,1.565,4.300,14.085,7.970,8.949,7.794,26.118,37.459,9.768,29.398,17.466,14.772,32.055,24.481,43.325,22.317,17.154,20.251
scen61,47.861,43.234,27.735,10.023,43.101,46.345,2.334,10.607,8.954,1.892,6.282,1.734,11.227,4.340,16.371,31.975,38.042,29.215,53.527,55.415,65.040,37.201,38.249,38.663
scen62,48.983,48.035,29.632,1.220,16.800,26.898,6.563,9.720,4.520,1.275,0.929,1.450,13.229,0.626,5.382,45.662,57.757,60.579,29.783,31.137,33.970,18.752,14.269,5.274
scen63,25.090,39.223,26.475,13.603,38.698,51.229,8.197,16.823,32.543,26.441,11.851,15.679,28.219,44.800,49.759,26.278,35.143,50.486,31.392,41.247,34.984,27.787,22.882,8.413
scen64,36.187,33.312,37.615,7.894,14.133,24.026,11.205,17.973,14.512,14.873,11.077,2.340,8.194,19.658,23.281,44.772,53.527,51.726,30.971,34.874,16.851,27.042,29.262,39.341
scen65,45.446,51.029,49.682,7.728,8.252,21.694,14.656,15.138,23.948,13.376,11.597,19.909,1.274,0.359,16.531,24.538,20.450,24.898,32.263,44.995,49.999,32.014,34.974,22.766
scen66,34.342,30.663,53.370,20.605,21.351,36.227,6.917,11.669,23.532,15.453,33.409,21.326,31.859,36.543,33.261,41.207,37.462,31.913,32.676,28.646,41.292,33.134,28.700,34.716
scen67,52.783,45.007,45.861,9.670,15.743,14.311,1.939,5.914,8.277,7.324,12.714,11.082,0.731,9.611,22.977,33.334,29.311,27.031,32.739,38.313,42.597,25.244,29.593,39.937
scen68,54.708,58.448,54.449,10.546,17.349,17.415,0.989,6.594,2.279,1.329,2.295,10.025,7.573,27.034,27.622,28.582,32.129,41.793,32.932,26.190,19.281,31.271,46.588,54.862
scen69,67.397,72.778,52.854,11.172,11.921,19.529,11.621,8.605,4.063,17.787,21.102,44.636,11.861,6.744,7.366,45.100,68.279,84.854,27.947,24.128,13.119,31.576,40.188,59.676
scen70,49.930,47.905,54.900,33.248,41.111,66.845,4.334,16.375,30.695,14.531,11.348,4.979,8.254,1.965,17.913,20.057,22.389,28.892,26.796,23.791,23.551,44.506,62.947,63.132
scen71,42.397,49.804,44.639,10.157,2.418,8.114,0.926,11.789,13.507,3.754,4.261,6.317,2.421,19.681,34.608,46.134,36.443,52.265,19.278,18.610,28.491,45.091,44.004,38.861
scen72,45.729,26.902,23.528,28.906,20.917,4.488,10.839,26.876,30.576,11.949,28.514,21.142,2.495,5.447,11.433,40.764,45.613,39.916,48.526,63.210,68.101,11.876,24.905,22.140
scen73,40.168,44.785,49.400,2.402,3.848,2.599,4.171,6.850,18.814,1.758,3.820,9.488,0.129,3.191,11.338,33.314,15.336,3.471,44.459,26.037,30.506,20.107,35.187,28.544
scen74,40.059,38.536,37.269,2.773,13.254,2.200,11.634,19.048,12.301,4.144,8.849,13.656,17.777,9.492,8.657,40.569,21.361,9.572,11.499,17.021,16.800,24.740,17.506,9.259
scen75,27.556,26.941,17.932,2.619,1.885,3.718,17.514,20.950,23.656,5.463,1.739,1.356,10.235,11.183,13.512,15.686,27.442,38.561,41.036,70.982,80.824,51.529,54.137,44.075
scen76,34.302,43.809,41.839,10.729,21.009,28.168,28.391,34.577,24.382,15.416,9.289,8.116,20.585,18.724,30.453,49.297,54.995,56.896,28.388,11.873,1.502,20.907,10.602,2.565
scen77,51.939,54.843,51.829,1.910,20.030,29.449,1.723,8.518,7.270,8.847,10.040,2.587,3.096,7.328,9.866,17.817,8.545,10.703,28.869,24.153,30.247,19.964,6.060,9.179
scen78,31.445,37.030,35.712,5.254,24.500,34.501,5.659,0.593,4.286,13.028,1.293,6.023,1.594,8.514,13.750,20.854,21.772,23.758,29.554,20.879,30.444,14.638,15.118,14.194
scen79,35.877,20.828,23.171,0.840,6.635,2.060,8.463,7.405,7.889,8.470,8.133,22.616,16.589,32.477,37.829,43.351,44.450,41.142,41.754,40.417,60.969,22.182,21.618,22.588
scen80,42.697,67.767,85.205,6.416,0.501,0.356,7.720,13.888,12.752,11.096,17.719,26.438,34.369,36.988,32.235,39.112,28.470,26.598,32.596,37.513,14.538,27.556,29.737,27.270
scen81,38.808,27.692,9.464,17.696,12.727,14.338,28.675,42.848,48.457,9.238,5.565,16.054,24.933,28.203,38.778,38.097,41.717,11.023,10.734,10.590,25.670,23.843,40.327,49.670
scen82,48.079,55.209,59.508,4.025,16.246,16.932,21.622,7.644,17.175,21.038,32.605,43.478,4.227,19.378,30.354,43.389,45.446,50.707,25.746,22.634,36.030,19.825,11.282,8.517
scen83,36.725,11.313,0.365,9.724,12.966,21.712,0.033,3.424,1.743,10.923,17.722,27.034,5.401,11.038,19.536,55.657,62.536,54.542,36.097,31.290,24.777,46.001,40.130,31.604
scen84,25.802,13.566,6.326,3.058,3.481,4.995,14.160,31.781,51.560,1.341,23.244,38.023,9.216,18.165,41.939,29.113,45.829,44.415,38.627,28.853,35.806,28.999,15.249,9.745
scen85,50.858,48.532,31.334,7.473,4.592,5.027,22.219,35.105,29.526,12.396,6.022,0.802,20.657,8.843,3.801,42.643,43.146,34.139,44.859,38.574,25.708,31.552,44.372,46.581
scen86,54.795,63.785,49.841,15.931,18.827,17.317,9.474,10.930,9.293,9.559,25.082,28.235,13.531,2.117,6.854,17.816,24.260,12.037,25.033,29.037,20.863,23.084,24.417,13.614
scen87,33.933,47.712,45.633,3.537,1.507,0.799,10.103,6.736,4.239,10.736,15.380,28.431,1.074,9.189,25.032,44.343,66.171,53.214,28.497,37.513,37.816,18.625,17.948,9.208
scen88,36.426,28.942,31.241,23.521,23.137,24.352,21.519,11.273,2.351,29.801,36.365,46.991,8.016,15.411,15.306,30.830,37.556,44.911,28.712,21.704,20.159,0.544,8.357,6.356
scen89,38.654,61.142,59.873,2.474,22.041,19.678,15.055,12.544,16.079,1.799,13.672,22.460,4.209,0.811,13.563,23.076,32.531,37.273,47.243,47.297,53.238,24.379,13.635,23.331
scen90,30.294,28.707,9.316,0.454,8.583,23.798,16.333,0.341,6.115,4.638,5.279,9.541,14.681,10.964,4.965,20.253,9.603,21.406,28.382,34.653,48.820,29.947,27.358,18.222
scen91,22.979,27.677,29.204,0.341,9.444,15.582,15.564,14.102,20.269,20.885,39.108,53.707,9.159,19.995,26.303,36.101,31.499,54.245,38.485,47.256,54.210,26.492,35.217,21.956
scen92,36.484,51.789,61.315,16.563,31.845,40.189,4.417,1.432,15.728,14.435,7.116,4.515,24.102,26.319,15.366,43.387,55.614,47.792,7.009,6.494,7.233,20.570,31.416,34.029
scen93,39.827,37.033,35.481,23.713,40.300,48.004,11.175,12.944,1.082,0.707,0.467,0.929,14.092,16.393,31.400,18.701,30.635,46.847,48.166,32.505,26.307,16.719,18.644,21.841
scen94,40.896,36.177,46.922,23.170,9.814,6.736,13.100,6.442,15.501,9.506,7.153,10.431,4.184,2.907,17.176,29.177,31.875,48.024,13.870,1.179,2.754,33.580,35.266,50.228
scen95,43.401,31.034,24.648,6.090,5.467,0.285,24.356,39.426,28.312,24.371,36.539,48.362,15.385,15.712,4.325,23.327,23.400,26.919,19.672,15.146,8.322,33.758,26.559,23.756
scen96,48.403,35.490,36.564,2.487,13.450,9.662,0.407,7.481,13.960,7.855,0.575,6.931,11.332,28.922,29.962,30.427,39.018,40.378,37.381,47.419,57.828,37.108,42.233,44.366
scen97,39.587,46.270,45.566,8.382,10.558,14.550,0.742,0.826,5.689,6.724,7.511,3.073,15.706,19.935,14.469,35.486,37.915,35.858,24.930,17.306,30.449,20.284,15.891,12.215
scen98,37.488,25.458,12.597,8.025,9.531,8.092,17.552,39.189,53.684,7.829,7.028,6.974,10.127,5.245,5.837,25.868,43.214,45.796,34.332,49.239,62.298,35.799,39.309,56.722
scen99,32.209,37.099,49.461,11.916,19.173,15.894,3.605,7.371,1.276,1.616,7.969,17.029,9.343,3.999,10.278,34.958,45.222,50.732,23.929,11.943,8.075,28.929,14.036,22.297
scen100,36.801,40.423,14.700,11.572,4.186,13.362,18.378,40.231,36.139,28.902,40.994,55.157,12.289,29.731,11.793,42.089,39.868,47.187,32.840,18.409,17.692,20.592,12.546,29.019
