,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,36.482,37.321,57.610,0.018,16.694,17.453,15.892,23.023,27.550,16.498,8.914,11.510,23.591,15.950,2.396,27.111,21.078,20.532,17.331,22.850,21.128,33.892,26.263,38.389
scen2,37.749,41.542,49.007,8.531,3.124,3.375,10.291,2.493,8.810,23.832,33.926,17.003,8.452,5.998,20.557,25.490,17.471,41.155,43.357,52.426,61.542,27.352,15.772,28.929
scen3,42.665,42.591,38.446,8.015,11.619,11.965,7.893,4.973,5.958,14.040,16.816,20.417,6.219,8.423,19.086,29.457,43.293,47.318,53.809,76.350,94.389,17.733,23.123,26.627
scen4,37.273,42.647,48.137,24.556,6.998,22.074,17.059,20.621,9.620,2.678,19.254,19.470,1.124,4.735,13.845,37.005,51.250,51.818,27.153,24.456,30.085,29.486,24.926,21.302
scen5,26.035,12.924,0.332,6.105,3.488,23.137,5.323,3.214,15.378,7.875,1.767,2.563,9.625,14.768,11.893,45.836,41.696,41.348,27.882,21.922,4.801,43.558,39.726,53.298
scen6,41.668,36.844,20.898,11.628,15.775,9.216,11.805,18.204,30.643,11.261,2.049,10.940,12.399,12.845,28.659,31.897,44.928,52.289,37.671,44.053,38.190,19.825,14.149,18.050
scen7,47.899,36.833,29.828,2.772,7.220,1.278,8.510,7.977,5.874,1.553,5.261,21.470,4.621,14.550,6.492,42.404,42.072,43.020,25.202,38.527,36.338,13.096,5.977,23.622
scen8,39.011,59.996,64.698,10.332,5.748,3.723,5.511,3.674,6.075,7.795,1.796,2.106,0.124,12.347,10.528,31.766,38.088,39.086,32.173,44.837,32.424,31.512,42.702,29.946
scen9,34.098,29.256,21.640,16.469,26.032,15.874,12.630,2.496,1.480,2.024,0.592,0.531,23.796,31.491,36.973,37.467,30.928,13.061,30.431,21.071,4.926,16.830,8.750,6.803
scen10,30.255,29.226,31.374,9.896,7.832,8.461,9.203,20.234,43.101,8.260,14.073,9.378,3.825,0.707,4.819,22.362,20.914,33.473,39.810,29.178,25.017,22.364,20.137,35.069
scen11,48.091,55.557,39.918,14.657,14.701,20.559,6.612,3.740,4.562,16.185,33.786,41.730,20.456,20.761,29.508,40.492,60.317,71.171,33.439,40.093,47.999,30.233,23.702,30.510
scen12,36.993,12.995,3.718,6.335,10.704,9.629,11.734,18.436,18.759,8.541,7.259,11.787,17.504,27.168,26.882,22.086,21.545,17.034,38.176,46.411,24.469,46.077,44.326,46.094
scen13,32.258,40.627,52.682,10.245,12.544,3.417,6.858,6.087,1.688,16.377,29.291,47.466,3.064,20.188,42.112,29.821,32.294,25.740,36.210,41.282,70.393,23.680,25.128,13.083
scen14,44.927,65.534,73.921,27.952,27.220,15.724,15.694,32.308,30.250,3.460,11.722,2.221,8.858,11.692,7.400,28.350,26.395,31.405,29.746,30.623,49.064,25.055,34.147,44.085
scen15,39.879,38.405,50.228,30.281,19.394,5.876,26.403,28.161,0.114,18.873,43.047,27.846,10.234,11.566,20.070,39.803,45.456,35.480,53.806,53.218,43.258,28.827,34.155,37.043
scen16,58.867,58.703,55.246,19.695,21.124,21.842,15.272,21.006,29.390,9.680,6.302,1.199,1.414,8.028,5.610,41.053,45.661,43.809,37.619,48.277,41.986,32.577,25.276,25.794
scen17,62.238,86.564,91.464,16.026,23.573,18.946,1.385,11.380,21.550,14.202,2.779,4.272,10.212,18.590,13.676,28.192,30.692,34.996,31.882,30.890,29.274,24.722,22.332,27.991
scen18,36.832,41.445,38.113,0.098,5.230,14.772,19.210,0.680,12.664,3.634,9.897,3.338,16.750,24.540,15.248,30.792,22.085,14.449,38.981,46.142,52.644,23.878,22.995,26.804
scen19,51.171,49.669,48.752,15.871,4.135,5.693,8.095,7.303,17.309,34.821,43.678,50.474,15.339,19.513,19.252,38.773,46.719,39.165,45.361,41.178,40.191,26.415,20.231,21.309
scen20,44.931,34.436,28.100,11.266,13.419,6.961,2.360,8.332,19.150,9.913,12.050,18.233,16.897,15.309,22.467,38.045,36.777,46.427,40.462,27.872,46.087,24.085,27.828,33.969
scen21,38.581,41.858,38.427,6.067,8.650,8.608,11.392,21.069,25.860,7.709,6.234,13.765,6.955,13.832,13.235,36.969,37.466,48.893,34.158,22.448,30.763,38.985,51.343,50.899
scen22,38.512,33.919,27.167,12.919,0.559,14.010,34.978,43.662,53.640,0.791,20.561,11.616,5.868,8.969,13.606,23.341,14.894,15.160,27.315,22.505,19.006,30.750,32.196,41.262
scen23,45.346,38.969,27.607,11.396,21.515,30.893,15.734,17.311,10.502,8.596,16.131,30.087,13.105,22.350,34.105,20.664,28.426,23.342,32.677,27.658,21.329,27.280,16.351,35.163
scen24,37.704,27.480,20.802,18.636,28.253,22.283,1.958,6.291,2.686,4.700,7.354,11.382,4.210,26.115,11.226,36.425,53.042,55.951,24.721,18.628,30.569,24.135,39.405,56.443
scen25,51.890,55.585,54.565,5.437,10.920,17.208,20.915,23.517,30.886,1.948,5.651,0.504,12.872,0.179,3.812,50.632,49.824,41.573,35.968,40.896,44.485,30.156,35.482,39.053
scen26,19.952,22.138,23.784,15.198,21.906,29.071,8.793,9.090,0.225,3.495,4.415,0.251,6.622,14.919,28.106,33.032,44.008,35.616,37.230,40.387,34.814,25.858,17.429,25.615
