,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,41.376,33.922,39.972,20.041,35.072,38.032,10.339,0.550,1.726,2.813,1.340,1.886,13.253,26.593,15.204,28.070,25.110,30.007,44.828,57.871,40.100,6.355,1.774,10.881
scen2,30.134,13.930,13.474,10.395,13.893,19.050,2.491,7.220,1.840,0.083,1.710,14.748,21.293,35.060,38.117,40.718,40.661,43.619,21.360,25.704,37.115,21.592,38.641,56.058
scen3,20.172,44.786,44.283,11.525,17.509,24.780,28.868,27.082,13.782,6.046,10.216,20.296,9.409,2.549,7.754,21.680,14.058,3.468,43.031,49.353,59.145,14.509,20.635,22.406
scen4,38.531,58.750,66.306,9.649,24.274,31.669,0.884,10.547,15.061,28.543,34.521,32.739,5.128,6.695,10.548,40.072,44.232,59.069,21.636,15.804,13.029,38.842,52.246,52.017
scen5,18.764,19.419,20.557,26.047,36.097,53.778,2.232,3.513,12.953,5.598,2.344,13.760,10.238,19.809,37.071,41.896,31.704,29.413,38.665,30.671,27.117,38.454,43.811,28.745
scen6,34.212,43.856,35.861,4.054,10.293,19.159,7.171,14.543,26.235,24.767,19.389,23.475,18.695,30.797,22.385,27.398,36.644,50.293,28.435,35.598,27.078,16.419,9.245,11.881
scen7,44.883,41.996,38.506,12.245,9.116,13.787,4.509,8.472,14.276,0.543,6.734,21.374,10.201,22.254,24.968,40.760,48.051,61.346,36.816,37.500,47.138,19.306,16.670,22.730
scen8,50.990,48.941,45.675,12.221,3.484,0.308,8.154,7.206,6.109,3.388,2.587,7.121,12.802,12.970,19.189,31.475,26.865,27.682,38.823,40.147,49.946,37.180,37.052,57.186
scen9,33.135,22.986,20.229,3.248,3.840,23.599,24.625,4.028,14.413,24.564,37.709,38.310,22.028,29.566,37.123,43.384,55.962,51.054,33.951,36.579,34.020,24.766,31.650,33.793
scen10,11.099,14.769,26.004,14.507,25.085,24.452,11.036,13.255,26.318,12.260,29.814,10.382,9.509,29.599,35.021,33.418,42.393,39.854,30.528,31.653,13.552,23.991,28.424,28.203
scen11,42.256,53.495,68.921,5.670,12.687,15.604,8.839,20.282,29.293,33.313,40.591,48.731,10.859,12.393,10.787,28.111,23.699,32.617,28.263,12.706,5.742,26.860,31.054,30.211
scen12,52.998,48.181,39.368,6.738,5.959,1.767,4.376,19.393,12.330,18.319,16.213,24.169,9.724,16.509,2.246,54.453,47.227,52.333,50.129,59.651,71.385,39.469,52.265,38.635
scen13,51.218,57.088,55.615,14.766,13.295,12.355,11.277,23.816,26.836,21.437,33.827,26.255,16.286,0.260,14.119,20.514,28.429,22.843,25.635,12.347,19.663,45.823,38.872,35.492
scen14,36.534,36.875,26.474,12.378,29.335,24.468,4.677,13.953,10.101,0.038,1.614,12.285,2.021,1.648,20.504,33.619,46.356,49.575,19.972,29.895,21.440,26.964,15.171,19.819
scen15,42.244,59.940,66.032,14.491,26.019,12.020,2.104,10.753,19.556,19.730,28.874,23.314,3.225,1.879,15.659,43.156,41.629,28.016,24.876,29.419,29.286,45.489,45.992,36.116
scen16,41.766,40.513,50.906,20.719,29.143,30.729,17.158,15.874,19.214,3.680,6.955,3.257,4.333,3.379,12.546,29.572,21.538,14.100,19.510,10.948,5.929,30.305,40.598,39.171
scen17,50.392,57.721,53.697,4.250,11.628,11.715,6.688,4.927,4.802,0.382,3.260,3.178,10.680,14.028,22.612,26.379,26.034,28.199,31.233,32.243,21.600,27.246,26.461,28.987
scen18,28.515,21.928,23.557,4.158,3.458,15.869,1.839,15.647,17.657,1.048,11.970,3.755,18.481,21.604,29.879,24.973,24.366,28.946,41.776,53.621,56.180,21.122,14.396,4.700
scen19,48.688,62.991,88.677,2.531,3.771,4.893,17.868,23.849,20.700,29.005,19.911,20.849,0.361,14.671,6.562,40.688,42.841,38.821,24.575,25.567,30.392,24.336,24.767,44.984
scen20,51.912,56.807,33.934,13.010,9.791,6.028,13.389,15.942,15.723,6.225,7.866,4.007,5.426,4.531,12.759,24.164,25.502,29.242,15.258,16.054,32.298,17.530,16.324,12.468
scen21,35.027,27.524,13.092,11.299,15.448,27.682,10.796,6.070,1.434,6.374,4.715,2.590,31.446,49.696,55.386,40.329,48.834,45.913,52.394,66.037,64.715,23.469,17.051,18.155
scen22,38.481,52.708,53.790,7.827,8.479,29.560,9.995,2.082,6.008,23.667,21.350,13.520,10.009,29.552,45.773,29.675,22.006,26.527,25.667,19.060,12.578,29.650,34.121,33.264
scen23,21.555,7.216,35.497,9.338,7.369,18.091,16.564,12.886,7.602,13.126,12.808,5.823,35.763,29.668,27.618,38.738,41.215,53.545,20.176,18.419,28.611,40.233,50.530,47.740
scen24,30.755,21.884,33.265,4.876,8.687,5.975,0.412,4.860,18.140,17.451,34.455,55.707,9.360,10.304,6.948,24.013,12.118,18.491,26.016,17.093,13.241,29.801,32.592,31.890
scen25,35.695,12.713,1.462,7.862,16.046,26.817,25.192,31.469,37.992,1.230,0.885,13.927,2.712,4.212,9.786,38.037,61.417,68.401,23.292,28.309,17.306,37.567,31.907,43.514
scen26,26.361,32.952,29.930,1.525,6.598,8.758,4.908,0.272,6.555,6.085,9.493,7.371,12.719,14.677,11.823,46.050,55.065,46.544,31.030,36.055,27.993,22.054,24.864,27.207
scen27,31.931,36.159,41.507,11.176,8.514,21.061,0.975,5.144,0.112,2.484,6.041,14.112,9.538,6.196,7.432,39.291,32.734,29.513,21.614,19.726,18.334,24.282,31.585,36.407
scen28,45.257,72.163,69.759,0.701,10.663,0.889,15.979,5.718,3.700,5.939,3.706,1.767,18.182,15.465,24.630,29.033,30.582,34.423,25.336,31.415,29.501,28.966,33.212,37.796
scen29,37.893,20.727,21.610,4.094,11.834,16.099,3.345,14.456,4.892,1.891,20.852,12.262,3.128,11.819,4.516,31.297,36.271,43.307,26.293,17.985,34.207,31.788,24.223,6.166
scen30,55.894,53.104,58.244,4.960,15.160,28.750,24.944,37.492,20.604,16.334,7.040,16.156,23.596,25.810,19.627,29.599,38.004,32.078,25.285,23.321,37.702,44.220,44.344,42.620
scen31,53.066,49.622,59.776,3.604,0.481,13.372,31.998,33.029,46.858,5.252,7.791,11.996,8.003,13.864,4.433,49.140,56.004,52.111,21.628,16.988,17.314,25.641,19.921,11.676
scen32,38.933,51.403,53.877,0.557,0.312,2.115,5.666,4.178,14.076,7.702,22.792,24.286,4.171,6.236,1.634,39.205,37.503,48.644,25.282,12.244,16.544,25.460,40.304,50.474
scen33,54.000,60.010,60.437,11.089,9.519,2.408,20.497,24.794,25.283,2.595,0.426,8.926,4.182,21.025,34.796,31.753,28.467,33.235,21.635,31.214,14.016,17.840,17.675,21.634
scen34,50.097,56.103,28.435,9.035,13.824,16.555,2.620,2.238,15.338,4.050,8.260,0.562,9.933,11.548,20.461,30.690,35.891,52.344,30.201,26.386,19.342,32.430,34.420,31.164
scen35,37.588,44.380,59.022,9.935,0.087,16.757,19.425,19.088,26.682,27.240,51.434,59.335,7.351,18.026,29.484,17.023,22.381,26.863,32.325,31.811,33.870,23.546,18.361,30.028
scen36,22.985,39.032,40.774,17.347,28.939,30.832,10.258,13.265,10.341,11.049,5.744,10.462,2.267,2.902,0.950,24.712,18.577,18.843,35.870,26.206,24.678,34.839,18.790,24.990
scen37,42.576,25.051,25.338,3.575,3.874,7.298,15.238,34.169,34.180,12.421,18.874,22.709,4.442,9.954,16.207,37.027,22.056,12.337,41.578,42.874,39.233,20.434,19.156,24.813
scen38,40.613,29.224,32.212,3.982,3.095,10.293,18.354,23.599,34.919,1.206,14.105,18.379,3.488,4.140,8.363,48.987,48.410,51.350,37.533,54.433,49.928,26.539,32.152,27.190
scen39,37.531,33.056,23.614,14.797,35.293,56.934,14.787,24.954,15.491,3.604,20.186,8.144,24.864,29.800,16.920,41.115,55.089,53.954,38.237,57.062,50.925,19.991,24.540,47.429
scen40,43.015,44.914,55.157,2.999,2.193,10.193,14.274,24.927,38.577,1.799,18.487,16.979,8.183,28.287,36.457,25.551,16.729,28.015,45.288,46.133,44.807,19.468,21.384,27.041
scen41,32.880,23.025,20.828,20.036,15.948,22.601,4.956,20.371,18.018,10.093,4.763,17.094,8.974,19.039,23.363,44.938,57.407,61.438,22.904,24.743,13.469,21.261,9.202,3.679
