,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,37.605,38.437,33.554,4.760,4.525,9.584,1.882,2.213,3.359,13.917,28.116,37.044,3.261,2.687,7.754,32.890,38.432,33.896,42.245,56.288,65.253,9.998,10.268,13.409
scen2,46.629,39.229,30.294,3.963,20.350,16.259,18.248,11.404,1.218,7.820,20.642,22.175,15.007,21.486,17.014,36.592,28.441,31.209,37.159,29.392,16.127,16.690,11.169,12.224
scen3,40.220,52.976,59.511,11.525,12.601,8.363,8.859,0.072,12.346,7.163,2.320,6.803,12.970,3.461,14.608,20.275,14.304,7.185,7.781,13.167,0.270,32.588,53.068,59.422
scen4,21.939,13.639,1.290,4.814,5.667,18.740,10.711,14.352,18.688,1.236,9.643,2.900,8.017,12.079,14.226,35.286,45.800,69.825,31.881,25.613,22.018,14.102,18.854,28.268
scen5,34.371,19.902,23.062,1.368,18.099,34.118,7.756,4.720,15.799,11.485,10.992,10.688,17.190,21.030,14.308,39.147,51.898,45.132,40.041,17.383,24.045,19.018,20.510,7.834
scen6,49.908,49.057,43.862,4.687,9.578,15.551,18.103,34.580,39.574,26.278,42.655,50.486,14.416,12.246,6.146,49.270,42.675,42.797,27.145,16.024,27.271,34.737,39.631,70.891
scen7,37.403,40.034,32.558,22.982,35.535,32.826,10.661,11.502,9.254,0.337,10.337,13.443,6.281,4.544,3.122,32.664,27.663,35.592,12.290,4.938,7.708,28.267,22.098,27.734
scen8,40.729,33.596,27.099,9.757,18.488,29.348,15.630,22.980,15.125,6.920,17.474,24.183,11.811,2.839,24.347,18.354,5.149,5.828,40.493,36.177,34.780,31.042,23.017,22.406
scen9,12.936,13.884,22.924,12.712,19.188,19.585,10.086,18.489,11.309,16.879,23.851,50.875,9.086,13.333,1.172,32.581,23.803,23.876,42.085,50.476,55.708,31.144,42.682,29.149
scen10,35.654,38.638,40.613,6.894,0.909,4.334,14.462,17.576,15.721,11.220,11.158,0.069,7.593,20.525,23.015,28.220,20.554,31.659,32.828,33.982,25.360,38.475,45.289,54.748
scen11,49.034,53.773,44.678,12.800,12.152,7.587,1.678,19.639,26.239,26.777,34.888,30.009,9.066,6.216,13.431,26.350,12.473,15.622,45.421,38.254,27.947,39.041,30.800,27.901
scen12,22.645,22.951,23.410,9.091,10.341,24.131,0.027,8.511,7.973,10.095,19.397,20.793,13.552,8.718,3.339,35.717,40.662,41.773,34.279,32.484,28.090,21.850,27.267,33.076
scen13,50.720,45.821,48.707,25.205,46.194,44.480,7.303,16.786,22.210,26.951,45.178,52.577,5.182,7.775,9.270,32.044,29.629,24.006,33.065,34.382,49.027,4.757,0.921,7.604
scen14,48.515,46.027,49.586,1.031,16.356,23.836,7.731,23.926,32.908,5.967,4.327,0.543,1.413,5.282,15.133,32.603,27.728,30.492,41.691,28.813,43.569,23.762,32.982,39.536
