,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,55.024,52.015,44.869,7.291,3.471,4.747,23.909,29.727,19.309,16.347,28.083,35.676,13.952,34.286,25.748,33.169,40.791,59.907,23.897,19.932,19.986,26.753,27.936,29.855
scen2,47.676,49.010,56.251,2.978,0.015,22.126,19.351,20.805,13.989,15.081,44.223,49.087,16.780,16.009,23.577,39.242,32.020,38.552,26.082,3.513,0.196,30.922,36.834,48.586
scen3,35.883,42.531,32.050,0.192,3.988,11.385,7.887,2.923,6.531,13.798,17.660,34.028,14.813,16.391,28.747,50.402,54.942,52.463,38.887,55.868,68.227,21.295,10.397,6.014
scen4,41.406,52.076,34.129,9.463,8.947,2.836,15.349,3.550,6.841,11.066,32.874,26.251,12.074,14.205,11.001,10.248,10.631,9.387,37.318,33.676,20.214,23.798,19.665,32.344
scen5,28.818,30.059,37.555,2.904,14.203,8.426,7.414,1.129,4.957,1.059,10.239,17.773,1.439,4.884,12.728,46.431,45.234,44.502,18.316,11.170,3.092,30.020,47.578,57.657
scen6,30.541,24.473,26.573,12.295,21.459,24.642,12.969,8.815,11.128,13.587,19.582,23.392,6.314,8.316,9.771,32.181,29.556,29.347,37.482,37.370,41.827,15.445,14.417,13.077
scen7,35.731,26.849,22.628,11.988,17.364,24.822,4.736,18.247,17.125,3.759,0.469,8.065,7.557,1.482,3.164,38.501,49.533,44.170,35.200,30.666,21.076,20.155,13.535,11.124
scen8,51.693,47.556,35.304,2.282,0.660,0.440,14.592,13.897,5.155,3.602,8.599,15.802,9.683,12.091,16.258,40.690,42.760,46.121,24.253,15.497,5.638,28.378,38.384,40.229
scen9,39.751,41.128,51.501,12.922,14.670,15.875,14.494,16.701,3.357,3.242,6.883,9.952,15.289,10.525,17.549,19.005,15.165,18.659,26.469,26.766,23.605,34.470,49.153,65.436
scen10,23.727,20.730,17.765,13.397,9.715,1.133,4.269,19.679,11.806,0.668,4.280,20.195,8.528,4.960,12.540,31.269,23.470,26.203,28.123,41.395,48.309,40.372,53.979,46.243
scen11,29.445,32.073,48.320,2.539,6.452,11.594,11.766,19.350,13.478,11.633,9.217,16.079,24.574,35.362,21.184,31.405,28.083,21.748,43.126,55.592,53.855,33.323,30.469,31.515
scen12,39.053,38.104,35.518,4.550,9.590,22.400,12.041,20.130,31.799,7.007,3.569,6.605,15.782,23.396,36.650,30.004,41.468,40.313,32.670,34.920,21.113,36.482,47.205,44.030
scen13,33.712,51.217,67.953,1.301,5.204,4.988,16.993,37.384,42.819,1.024,6.907,3.741,20.145,41.588,54.506,24.406,14.756,13.309,33.071,33.392,23.808,20.236,11.250,16.192
scen14,51.543,44.655,50.909,9.671,21.697,36.994,15.535,4.116,2.214,3.104,14.624,5.057,5.457,12.470,14.189,42.912,33.217,16.852,41.806,50.637,68.034,31.212,24.129,35.675
scen15,49.017,52.681,31.352,11.978,13.054,11.906,13.898,7.818,5.835,5.403,16.502,25.243,10.191,6.340,5.592,37.010,56.271,51.927,37.345,4.400,5.374,11.570,1.775,8.641
scen16,47.729,37.195,30.839,7.530,18.801,11.450,12.127,16.496,22.549,5.947,1.940,3.054,5.923,0.847,3.776,25.783,24.000,23.091,15.105,13.399,16.209,25.719,32.935,38.628
scen17,29.866,36.360,27.712,4.260,14.298,12.667,5.522,8.901,8.824,8.095,12.779,2.009,4.752,2.267,4.270,35.651,43.837,42.324,13.518,9.930,22.140,27.472,27.031,30.292
scen18,54.090,65.218,68.074,12.078,27.430,42.578,2.058,6.610,18.176,13.346,11.464,14.471,3.873,19.519,18.148,52.157,53.157,48.919,15.541,20.965,30.794,30.171,32.215,22.476
scen19,37.421,17.857,17.834,15.032,11.659,4.255,11.767,25.303,18.518,18.578,32.433,18.611,17.286,10.271,2.664,10.895,18.560,22.422,22.674,28.590,32.118,29.926,30.564,43.481
scen20,31.371,38.920,31.035,5.842,8.839,11.061,25.769,33.190,32.142,16.402,20.579,19.370,28.053,38.292,47.050,38.465,44.290,24.181,23.472,23.675,35.526,25.004,26.115,27.823
scen21,40.203,35.716,26.472,5.217,13.309,10.930,2.555,8.327,6.688,19.050,43.844,39.328,15.447,26.405,22.143,16.563,20.739,30.514,33.407,28.559,21.875,12.243,12.306,10.648
scen22,45.785,43.925,41.348,9.846,4.452,4.863,13.144,18.300,13.303,17.369,9.870,1.486,13.931,11.396,14.880,30.209,15.254,7.230,42.090,51.167,54.313,26.150,18.572,19.082
