,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,50.947,59.340,58.604,1.447,0.547,12.804,4.518,1.344,1.898,6.862,10.019,25.760,17.771,28.045,45.052,34.352,37.970,38.582,42.604,36.408,38.046,22.965,21.055,28.831
scen2,35.764,37.057,49.839,5.356,2.556,3.138,2.028,23.178,21.170,12.637,15.357,32.889,7.278,8.062,9.583,31.541,30.166,41.245,37.461,36.202,26.779,24.139,21.599,33.825
scen3,42.038,30.290,21.687,7.849,21.096,28.903,17.826,17.950,9.359,5.891,15.827,20.297,2.979,11.446,14.893,35.068,19.381,29.476,19.766,7.292,17.428,23.220,35.741,59.058
scen4,48.119,73.460,74.685,13.687,15.405,22.130,5.698,7.616,2.449,18.367,26.432,39.084,35.179,55.060,51.499,30.572,31.879,32.897,31.631,15.683,16.898,33.490,39.768,41.454
scen5,35.208,38.411,40.755,17.726,40.429,41.480,5.770,2.660,6.239,6.786,25.679,16.391,1.184,0.659,2.363,28.516,24.610,30.820,30.617,25.727,15.290,22.782,26.219,43.981
scen6,72.647,105.572,108.230,12.509,10.258,4.201,12.751,21.118,4.403,22.998,33.484,31.090,2.625,4.406,14.029,34.919,49.784,49.238,24.653,12.275,25.279,19.564,6.286,26.029
scen7,35.399,26.044,27.657,26.830,30.729,38.666,6.963,24.649,19.509,14.188,23.661,4.219,0.924,13.148,15.518,27.314,21.933,14.736,28.999,33.158,28.103,25.277,25.426,26.725
scen8,44.440,30.758,48.663,15.486,13.341,25.505,6.511,14.568,16.891,10.807,20.766,22.015,4.037,20.571,11.918,33.956,35.356,29.290,39.399,37.817,46.564,40.433,64.537,73.005
scen9,37.406,34.462,35.130,12.513,17.949,19.744,15.988,18.895,31.071,9.939,12.338,16.282,21.188,34.115,33.198,57.455,65.784,71.020,24.173,17.865,26.041,32.101,31.711,28.389
scen10,50.468,44.195,37.841,0.682,11.306,10.181,24.360,26.858,14.309,8.052,16.494,30.047,2.044,3.214,8.320,18.470,22.245,35.727,25.486,32.638,9.576,32.942,33.728,47.390
scen11,43.349,51.061,48.437,20.216,25.133,21.753,7.708,4.389,1.488,0.032,5.230,7.529,1.114,3.970,0.353,38.114,14.579,15.487,20.862,18.619,27.500,21.316,24.484,33.852
scen12,50.335,54.816,48.718,0.303,5.740,7.704,20.919,28.418,27.354,7.267,15.933,3.094,10.206,18.780,18.157,35.922,46.838,77.086,48.907,48.776,57.382,18.744,14.440,4.751
scen13,26.334,18.640,4.436,11.975,8.743,9.940,2.774,11.244,23.267,16.901,19.363,22.402,9.899,4.360,9.322,37.878,29.477,41.681,33.831,24.275,7.971,36.829,37.746,35.812
scen14,25.063,27.773,39.612,4.731,6.314,4.280,3.150,6.000,2.637,7.769,0.207,0.726,8.345,18.268,19.131,37.163,36.290,35.679,51.562,58.263,59.572,24.079,23.388,30.316
scen15,42.815,48.161,37.872,3.427,5.546,34.476,1.876,11.874,0.886,6.289,6.289,15.931,29.286,33.861,46.651,41.033,36.324,35.538,26.644,18.795,19.068,22.626,15.368,19.123
scen16,38.102,31.587,22.876,19.896,15.962,2.837,2.887,0.812,1.514,20.982,12.876,14.680,1.619,4.610,3.539,27.114,41.879,62.202,30.312,20.323,2.988,39.228,26.456,17.408
scen17,38.713,33.193,27.517,3.537,10.677,18.240,10.601,27.296,25.424,9.466,8.333,6.293,20.317,30.966,47.324,48.574,44.534,39.829,40.755,46.006,54.302,5.316,16.366,16.029
