,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,35.684,42.102,39.062,7.223,29.027,42.450,6.442,8.043,11.878,19.447,19.865,17.590,14.286,2.612,18.135,29.410,26.153,7.808,18.686,12.154,5.157,31.133,33.061,0.476
scen2,46.716,44.119,37.505,6.285,19.283,30.179,24.667,42.645,46.417,26.816,10.884,2.130,8.328,5.833,18.921,36.620,43.159,39.846,7.972,17.688,22.532,33.053,33.111,33.708
scen3,29.530,28.835,32.085,12.333,14.163,26.028,12.567,11.624,15.755,12.631,14.815,20.376,3.176,11.826,20.258,27.034,21.178,31.829,31.474,27.929,37.430,29.753,15.526,16.457
scen4,32.273,39.240,55.989,9.930,10.141,5.202,10.479,9.658,26.163,0.177,0.560,9.553,10.345,20.710,26.186,47.697,49.040,45.847,47.997,51.990,66.340,32.498,39.437,22.402
scen5,29.994,31.383,30.125,21.585,37.359,30.020,13.272,8.929,11.384,13.839,18.969,20.109,13.075,21.834,22.512,37.396,40.133,36.494,44.686,43.441,29.304,26.084,30.972,41.417
scen6,55.519,67.551,72.504,23.149,44.563,49.012,3.283,4.811,20.041,9.995,27.584,25.208,9.119,4.494,0.717,43.742,22.901,37.840,31.034,39.490,58.604,20.346,31.682,32.296
scen7,32.288,20.335,22.180,13.668,29.426,32.453,4.942,10.845,4.297,6.669,11.031,4.141,5.154,12.271,20.593,45.560,59.403,65.285,41.909,41.875,39.363,27.164,27.317,28.487
scen8,30.815,16.212,13.291,0.707,0.012,6.460,2.505,12.834,0.675,0.478,17.138,22.809,23.424,21.207,17.329,30.055,30.585,12.608,30.750,34.113,35.991,21.078,24.173,30.177
scen9,34.079,15.958,22.739,11.073,6.397,18.029,1.318,8.740,9.993,23.639,24.497,35.842,9.852,17.084,17.420,33.898,45.952,35.610,34.825,35.713,31.744,28.405,28.627,20.181
scen10,40.960,57.013,68.257,6.888,6.010,0.030,13.322,15.270,23.034,18.994,29.846,22.917,13.127,23.585,32.576,26.614,30.547,29.421,30.850,23.744,13.327,17.304,2.472,1.345
scen11,58.654,41.948,36.580,6.494,10.879,13.408,21.590,28.185,44.409,26.654,50.887,70.014,18.626,25.995,34.181,30.859,39.373,44.719,35.885,43.540,43.625,28.197,15.278,28.031
scen12,50.632,59.322,58.060,5.517,6.462,6.051,4.506,22.542,24.615,3.872,9.827,19.471,8.769,26.785,22.358,34.541,25.041,27.618,31.044,23.513,33.097,29.768,16.030,13.037
scen13,37.287,39.531,30.061,13.613,14.241,20.599,0.108,14.155,2.828,1.496,0.814,5.150,4.688,14.279,11.838,31.656,30.928,34.011,48.282,67.990,63.395,30.256,21.563,25.479
scen14,41.197,40.131,34.522,10.645,35.369,35.820,17.225,21.261,10.392,18.193,20.025,15.471,6.204,5.573,0.654,18.469,27.011,26.984,38.925,42.709,46.488,36.630,37.273,42.516
scen15,45.602,41.321,27.177,29.273,44.815,50.456,6.143,22.994,21.484,17.410,42.439,47.001,0.689,16.004,21.581,30.504,49.814,57.679,13.961,15.453,21.819,31.892,42.907,42.390
scen16,40.874,39.581,44.761,4.992,2.379,10.458,5.914,28.579,23.308,16.818,18.572,25.970,15.667,31.301,9.694,35.858,22.608,33.837,33.692,27.333,33.145,31.842,33.494,21.737
scen17,36.911,32.131,34.414,23.550,27.839,31.343,16.580,11.187,6.385,0.126,8.413,15.473,17.446,32.235,47.826,31.104,30.108,52.704,18.516,9.394,16.891,27.516,12.902,26.640
scen18,43.867,53.838,62.230,14.981,31.300,32.436,13.485,26.627,11.986,12.120,1.470,6.249,13.127,3.756,26.900,26.414,26.855,29.629,39.192,45.732,52.808,15.851,10.555,12.905
scen19,37.281,34.801,36.037,7.838,9.618,25.695,19.568,28.803,48.907,2.754,4.353,8.341,15.305,8.774,2.769,17.573,16.088,20.300,48.037,37.941,25.650,38.010,27.578,19.446
scen20,23.763,15.506,10.694,9.853,19.502,20.603,5.510,18.817,14.133,6.464,17.342,14.188,8.534,10.898,15.267,42.501,52.813,52.370,28.746,37.699,46.766,33.813,37.740,49.247
scen21,44.676,42.058,34.959,14.968,35.413,32.406,20.994,31.482,28.920,1.959,5.870,7.650,10.005,22.420,26.457,43.387,41.685,49.507,30.792,30.593,20.323,25.445,20.991,2.424
scen22,54.535,57.013,63.141,1.182,4.150,11.360,2.358,5.426,15.653,10.226,0.071,9.444,7.332,33.311,28.818,44.719,36.213,28.683,34.051,29.609,36.870,22.608,25.579,33.876
scen23,38.068,48.978,35.391,15.924,34.244,39.691,7.518,5.845,5.853,13.746,8.775,19.091,5.010,3.210,4.953,26.738,23.069,22.001,39.980,32.774,16.810,7.581,20.249,35.962
scen24,41.880,42.337,42.900,9.626,3.561,4.540,17.797,21.338,46.852,6.959,9.939,12.484,8.291,5.148,8.229,29.849,36.768,52.492,35.870,43.083,33.979,28.345,25.365,16.932
scen25,37.696,41.503,39.396,20.072,31.336,40.424,16.763,17.868,21.895,3.521,16.055,18.396,11.736,19.294,40.834,39.588,25.482,36.552,26.670,14.672,1.962,35.247,43.516,48.285
scen26,27.543,20.250,19.364,8.878,10.944,3.162,11.154,6.981,30.792,15.110,32.937,41.732,9.126,6.810,6.959,20.311,25.994,40.564,33.310,25.462,22.330,26.239,27.442,22.997
scen27,39.159,39.933,44.242,20.026,20.278,12.860,9.895,0.324,10.473,22.261,23.850,28.317,6.388,2.561,4.103,28.576,28.070,24.770,25.893,14.145,6.435,29.793,29.514,20.337
scen28,17.679,11.689,15.444,4.000,7.604,18.246,25.133,24.526,35.938,11.737,6.674,1.683,2.029,1.353,4.941,26.539,23.971,51.398,36.134,51.434,48.139,34.590,22.546,18.706
scen29,36.939,35.215,28.142,9.284,18.501,32.100,22.905,25.239,21.503,12.795,18.122,13.123,14.218,11.601,22.572,15.707,17.802,37.799,41.551,39.455,51.341,28.489,33.553,31.184
scen30,37.630,35.378,23.050,0.438,0.769,21.728,24.497,17.147,14.360,12.848,24.583,34.258,2.437,6.174,24.790,46.009,63.970,63.927,26.817,38.410,24.575,29.356,30.704,13.190
scen31,21.939,17.487,8.495,14.016,16.213,24.666,28.079,39.868,42.773,11.931,22.172,31.057,22.585,20.049,11.949,32.605,29.409,28.622,41.621,47.164,49.459,20.850,2.819,0.152
scen32,31.460,32.831,51.123,5.785,1.154,18.672,25.429,34.377,47.560,16.756,32.400,40.455,7.571,8.272,9.201,30.626,32.707,42.804,38.707,34.373,43.013,48.577,72.781,85.536
scen33,50.467,48.364,27.345,14.436,28.590,44.665,17.663,17.202,19.491,0.927,3.827,7.590,10.379,16.236,14.588,55.909,65.411,48.114,24.613,22.965,28.456,11.241,1.606,1.798
scen34,59.874,57.177,34.213,20.178,17.821,15.880,15.189,17.128,28.437,14.704,10.909,10.808,4.558,1.347,23.831,37.621,39.803,62.249,32.380,21.086,7.171,32.591,27.402,26.581
scen35,48.071,52.490,47.962,2.570,2.845,1.446,16.326,15.366,2.044,3.540,6.144,10.838,17.126,19.401,21.874,27.770,40.937,33.297,40.722,41.968,49.255,47.321,78.800,80.690
