,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,0,0,0,0,0,0,0.608980679,33.74714259,118.6174446,997.4002535,726.8266004,981.1565199,1376.749619,1513.318754,1215.474476,929.9059687,710.8030287,505.4795685,173.6187159,100.5865455,0,0,0,0
scen2,0,0,0,0,0,0,0.431553543,29.06811448,106.7821216,744.2286642,982.9379129,935.4153977,1306.046317,1551.78265,1253.417244,889.2629014,731.8948598,420.438355,196.5939176,104.855359,0,0,0,0
scen3,0,0,0,0,0,0,0.386209525,33.55892665,134.2316349,823.28838,1364.877094,1210.341816,1048.496111,1205.073377,1446.983698,1082.748624,717.9287948,572.685458,189.6155364,128.0745466,0,0,0,0
scen4,0,0,0,0,0,0,0,42.25944914,140.8340297,446.9067207,1033.775502,599.1321361,1176.167193,1225.80079,964.3566874,1126.854144,652.9097815,420.9526073,189.5981493,111.1867814,0,0,0,0
scen5,0,0,0,0,0,0,0,0,31.73978392,490.5364559,916.4937951,1247.004815,1263.723928,1267.033544,1277.390787,1020.616105,573.1267099,444.2193708,183.3884921,121.8879004,0,0,0,0
scen6,0,0,0,0,0,0,0.617926701,7.47922471,76.20601929,466.4652012,985.2244685,1311.557227,1306.578103,1150.796636,1003.438612,780.1818986,539.7216012,402.5793127,177.8986149,131.9468707,0,0,0,0
scen7,0,0,0,0,0,0,0.230786795,21.83486569,161.696276,580.6361766,777.1671869,1488.690775,1256.145252,1192.206744,1564.575516,1040.481031,575.3973613,438.4249032,197.7842812,133.4151687,0,0,0,0
scen8,0,0,0,0,0,0,0,30.02479907,168.6729884,1113.804932,823.4061257,841.623838,1138.586379,852.2430319,1198.367518,1079.855935,757.9628046,524.1730677,192.4882229,127.6551232,0,0,0,0
scen9,0,0,0,0,0,0,0,12.02668147,174.4242034,408.8562678,1123.771336,890.497837,1417.417464,1192.647417,1080.389409,987.5003601,752.7926007,476.2382594,172.3714394,116.6448612,0,0,0,0
scen10,0,0,0,0,0,0,0,24.14033636,60.92215837,787.4766192,777.5299505,866.9171827,1051.762246,1533.071535,1088.486919,868.5922675,872.3437163,483.3799217,176.2810249,139.0401547,0,0,0,0
scen11,0,0,0,0,0,0,1.042908404,31.08118394,174.7626684,773.3686809,823.9124818,1200.192843,1357.042361,1201.209295,1179.341594,933.4474525,761.2047703,459.1951395,171.6013552,122.3144517,0,0,0,0
scen12,0,0,0,0,0,0,1.190494321,7.861063943,306.4466501,826.5034375,1265.357404,999.7056967,1263.879038,1201.189048,1431.743418,1015.959434,1058.295985,401.4390412,182.9680803,109.1322946,0,0,0,0
scen13,0,0,0,0,0,0,1.125489565,27.66749,223.7593389,324.7168021,645.3881849,1188.670253,1313.771788,1117.042369,1177.436545,1215.830402,666.0249701,467.3351575,236.5094194,148.3156626,0,0,0,0
scen14,0,0,0,0,0,0,0.780249695,22.44769261,86.62234119,631.9966864,430.1431332,1261.719484,866.3603821,1236.618206,803.5675327,915.8096361,671.7991779,500.4414915,211.3125396,104.0586422,0,0,0,0
scen15,0,0,0,0,0,0,0,16.85455901,73.46013234,706.856184,803.2015964,1002.43112,1075.302041,1536.209818,1153.503455,716.3654616,635.2440452,347.3412724,206.4524509,129.1888565,0,0,0,0
scen16,0,0,0,0,0,0,0.047149698,24.13955215,74.18257719,1017.935415,1156.50218,1199.70689,689.8069445,1248.970604,1481.79405,807.3281579,751.54001,485.152126,170.5592146,141.4318223,0,0,0,0
scen17,0,0,0,0,0,0,0,28.8835479,0,867.4081752,977.5158507,949.5451692,816.2374506,1168.828443,1155.370147,1036.489021,754.4076821,454.2115518,170.6314003,139.9178879,0,0,0,0
scen18,0,0,0,0,0,0,0.169535264,32.40808357,89.6508979,736.2225815,1176.71953,980.1882108,972.4119612,1001.776086,1121.248567,1278.365454,721.2750952,461.50298,210.1995935,128.7895371,0,0,0,0
scen19,0,0,0,0,0,0,0,27.61050408,161.0026923,671.6125197,1082.829356,1179.370904,1161.346125,1415.481952,984.5743294,977.3354614,740.2227917,463.3628154,172.0879843,113.0463729,0,0,0,0
scen20,0,0,0,0,0,0,0,18.74708986,55.64194178,539.2220283,961.8875129,923.0106966,1089.520631,1021.811016,993.2442968,1041.706577,641.5770786,488.8852623,182.2079089,128.379655,0,0,0,0
scen21,0,0,0,0,0,0,0,22.38157273,121.1563121,769.1524413,833.4505572,1573.136368,751.4678364,1197.472139,1012.075719,1162.855934,819.9588308,492.7345617,184.3740129,101.0474691,0,0,0,0
scen22,0,0,0,0,0,0,0,29.43545658,178.3223229,524.4169063,1102.576371,776.2537641,951.5739026,1349.297912,774.5700327,1016.04144,790.6428953,398.4502007,166.8794546,129.8821023,0,0,0,0
scen23,0,0,0,0,0,0,0.457195245,22.8265762,248.237991,602.3789172,634.7342182,1035.311196,1479.843146,1097.524698,1028.339276,1033.899839,874.6218875,533.6066235,163.9194469,134.4960319,0,0,0,0
scen24,0,0,0,0,0,0,0.34745588,17.80198166,114.9647863,646.3391116,770.0588648,921.0004062,1374.582439,1146.976352,1241.607158,1095.418518,546.1278379,397.0148294,219.2519882,142.6512992,0,0,0,0
scen25,0,0,0,0,0,0,0,13.00316321,298.6453738,682.9623244,1142.686175,1181.833683,821.9134982,1788.388955,1181.321249,970.9914932,821.4984086,421.0041079,191.5115968,120.1733532,0,0,0,0
scen26,0,0,0,0,0,0,0,27.05433884,3.671116006,588.8920394,931.8643693,847.9938879,1322.201121,1094.835649,802.2411017,679.6270688,790.8306341,454.0924065,163.6936395,122.4994658,0,0,0,0
scen27,0,0,0,0,0,0,0.248501804,10.65710065,52.8976405,711.1849735,791.790014,1459.056954,1145.09877,1281.157162,1388.488257,1044.387096,782.2127275,444.8411699,180.1075647,119.1015511,0,0,0,0
scen28,0,0,0,0,0,0,1.087940619,16.81784449,54.32601301,652.6210993,1225.021736,1060.735185,885.2280716,1224.913227,1002.174964,890.1855426,976.1920353,401.9201376,205.1849225,105.9327563,0,0,0,0
scen29,0,0,0,0,0,0,0,17.86321624,173.747305,677.2806938,1075.053078,1085.169892,826.7663823,1357.067038,1342.921862,817.8961473,644.1443835,486.9346591,179.1935266,97.78471035,0,0,0,0
scen30,0,0,0,0,0,0,0.059883159,25.94550772,153.8600017,994.4914044,889.1214982,1221.773649,1495.3602,1024.998745,1490.429552,939.4441311,784.4050666,453.0868281,214.5382665,120.2375344,0,0,0,0
scen31,0,0,0,0,0,0,0,17.61525114,281.7002106,705.5238806,711.853858,1614.7556,1336.929265,1532.879888,1296.530471,892.6883454,855.291818,512.7544274,212.7623636,143.2169979,0,0,0,0
scen32,0,0,0,0,0,0,0.415230454,10.86748606,35.15774926,871.7515838,627.6818956,1391.897657,1431.992922,1476.964668,1237.622366,937.8777469,679.5849012,562.2495888,197.6902695,104.1849385,0,0,0,0
scen33,0,0,0,0,0,0,0.766168516,32.08909442,53.43255194,860.4031929,827.0473494,1079.404455,1334.787401,1084.552061,1227.051707,1009.159471,653.9021413,400.6482899,182.4736261,112.3668368,0,0,0,0
scen34,0,0,0,0,0,0,1.096621967,0,205.2326766,604.8509785,424.7013238,1301.438962,1040.515816,1223.075025,1089.751813,1079.478909,568.9256112,472.58037,169.7707496,143.5047073,0,0,0,0
scen35,0,0,0,0,0,0,0,12.36090016,74.67347583,561.6841674,742.0039895,663.022989,1302.712147,1186.045918,921.6063874,1030.966876,752.951177,454.611497,193.3578245,107.3672763,0,0,0,0
scen36,0,0,0,0,0,0,0.929816376,35.12520694,169.3998096,673.0004518,1324.762704,1057.713926,1207.966946,1456.5582,1008.521881,1175.692528,720.3212581,483.9928677,171.8830548,104.7894203,0,0,0,0
scen37,0,0,0,0,0,0,0,13.39208679,259.8408848,943.879769,1256.471359,1167.098066,876.391401,1227.168473,1230.634339,1041.35737,695.5044095,453.3889681,174.1986609,146.143892,0,0,0,0
scen38,0,0,0,0,0,0,0.268009161,13.11522651,165.9310589,866.6222114,872.2065736,941.3951611,1312.542737,1233.986564,1112.057894,863.202424,941.3266435,441.0978984,160.8239278,129.2691988,0,0,0,0
scen39,0,0,0,0,0,0,0,24.47527311,145.015192,933.2650174,985.8937505,1249.483383,921.8273971,1042.655525,877.4297392,1112.278378,762.1277612,382.4975618,193.5782358,122.5421613,0,0,0,0
scen40,0,0,0,0,0,0,0.473201824,38.23349641,219.5829141,622.0855405,404.5373986,720.8735258,889.2745702,1002.854356,913.0052028,965.0629173,641.2270147,518.6824475,221.3621511,140.3037068,0,0,0,0
scen41,0,0,0,0,0,0,0,59.73997163,213.3848451,827.3502413,692.0502675,1385.81477,738.1930101,1013.289142,1338.229137,1332.852834,909.390979,442.6064564,127.8992725,127.8279848,0,0,0,0
scen42,0,0,0,0,0,0,0.324658142,12.60486577,134.2579693,528.0355098,1008.576257,1316.347153,941.3663597,967.6540731,962.680999,1107.155522,747.011777,417.5065678,187.2266296,103.2003037,0,0,0,0
scen43,0,0,0,0,0,0,0.492455784,46.85855296,66.25959696,692.6581405,656.7278227,614.6159354,1070.656474,1135.105048,951.4734017,1070.731421,881.8518737,386.759274,190.6581047,112.9765743,0,0,0,0
