,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,49.34208883,45.9992058,55.10707055,16.36924827,15.94119432,16.33131336,15.70585854,16.3841323,22.67540773,16.29047793,23.49332016,3.030659659,1.622773967,2.433114196,15.41000354,26.06881618,41.23134364,47.68707737,29.99464367,35.36654419,21.46968752,24.72835564,27.15937428,25.92821471
scen2,36.0731972,28.89749458,21.20841127,5.480324467,14.02035764,23.0110886,6.113701281,2.592393018,5.596315049,1.944420538,13.41878737,21.09643305,4.08851011,4.459112882,0.008855315,32.68293484,39.88939923,31.91302436,30.75781753,45.61166757,61.71785158,29.00834184,26.97813789,39.75660102
scen3,51.62712849,52.05559197,37.31485712,7.723921633,15.55724268,27.55231853,19.05667311,36.42939069,32.52211115,19.9061704,8.82976508,1.122499101,5.218405169,21.06635165,14.39041902,32.50933923,33.81658131,39.34466819,43.54181862,49.47890384,40.97385138,44.00962892,54.04976485,61.28087823
scen4,53.75102903,60.55683895,60.61989341,24.81020228,37.29990276,50.50792749,2.558280837,17.12209718,17.48293087,1.663256257,5.83382913,8.102217758,4.80402147,7.649511649,3.129920508,29.19797757,32.60089069,17.1634978,26.95133703,28.6001815,16.5849117,15.80584536,4.896880241,1.236285096
scen5,40.45629557,43.37417899,41.03123625,20.72966902,13.68432468,29.46473103,8.974517218,23.55811966,23.99601948,11.10176935,19.79533854,23.90400767,12.57841261,20.56316503,21.60292916,58.68172299,65.551171,71.06587431,26.91738032,43.19453486,54.42491247,33.74315371,38.57334238,23.30375332
scen6,33.8511425,28.3735733,28.09311854,10.29620133,9.049149142,1.4793387,20.02986572,20.18415908,28.46658085,5.566124179,35.26976508,23.62401983,24.35203024,24.77627543,34.86342722,30.05751852,31.8932719,38.77703405,27.52258749,11.33144394,4.657225947,19.81627947,19.10246765,14.0852657
scen7,40.05684012,54.42004639,51.53743265,9.056637288,22.28098408,15.42289409,11.27155445,22.0818292,22.07492552,22.93606982,41.39695896,41.32025033,20.22585189,23.8683645,17.82448248,34.08011758,33.64636608,35.25458731,28.53946032,21.01382182,31.18217337,28.90600435,28.09800352,38.32227239
scen8,34.91917606,20.79845077,29.23305422,22.3808515,12.2351472,23.35200297,16.84647171,30.65006956,23.01771336,21.27106633,4.610522784,3.495493293,9.9267317,7.766603338,0.317400895,27.13817845,17.23972842,31.48226303,12.82893982,14.65441815,30.25107458,20.95290935,25.94731438,32.70610568
scen9,36.82256772,22.35685877,20.62590646,13.63983232,21.02597709,8.53254752,1.517005259,17.84861381,15.23438192,0.464980672,0.183750873,18.57245777,12.20145019,4.505523612,9.134580268,33.41658275,40.79013557,34.12059005,39.12810552,24.62440075,1.672950722,19.15828398,35.02195485,37.40199171
scen10,45.94265654,70.61047982,79.1051729,7.6620498,0.314594471,8.127755993,25.89667008,35.48490615,38.98517017,1.427306531,3.554175089,9.169350644,6.227337511,7.205427927,26.37015241,29.89966463,31.53818246,49.75331697,31.44012534,35.0744362,43.50495799,8.292594104,13.00944983,21.91478106
scen11,46.58228206,50.50882712,35.50896319,9.032937758,19.44587671,32.72163308,4.474576007,2.738562691,22.25776806,18.24248006,22.84066652,19.23920037,2.329936529,9.351563558,8.453857876,34.21733521,23.20217414,21.01802404,33.89567606,39.8862694,55.43826859,40.27880141,54.43117242,59.19000147
scen12,26.50309422,34.15634721,47.70838227,12.50236594,12.11178933,2.537845292,16.66790496,16.4464866,30.47937379,19.1937102,29.25934872,21.98297013,3.777399219,22.30585836,9.100111603,36.00162219,29.22073746,22.75848906,31.03839344,29.01411658,37.47210355,15.34981083,1.350631057,9.587982832
scen13,28.09860784,17.52980748,11.3841492,1.516140227,19.74097026,32.02662291,0.738323604,19.84759447,14.56108009,17.72024079,5.801825977,16.32479567,1.899342178,8.61069083,9.741812519,30.6339198,27.1846933,42.76985989,25.06349755,20.90065605,29.15199047,34.65308803,40.18036194,36.23169963
scen14,51.2332265,51.06886268,61.07297804,3.125323857,2.499206331,14.74595012,0.521488101,3.181436931,9.070497998,9.103400129,22.87353447,26.12305229,10.75529999,8.270853825,17.73404184,36.31682241,27.69818886,7.652822139,32.45522342,22.73795178,27.03963417,21.94999289,22.37135399,2.283810078
scen15,34.18244259,49.84041281,41.86243067,0.31793821,6.917473044,0.384469817,1.39437517,6.980308178,8.382697694,11.88108757,13.81056737,14.03683755,8.403363342,1.928628111,9.684027362,59.65463222,65.63766273,52.11744371,50.28076395,48.15489342,50.35882333,31.33446811,30.85825365,45.83014973
scen16,33.62439999,31.41820932,32.28831065,10.63393278,2.150035394,10.03393098,7.473767874,1.161249735,15.26380542,13.39322389,17.61472814,5.75851256,4.702568924,3.599952126,7.571552489,45.2175592,47.75790995,45.98594188,35.5504823,41.6105168,54.77193232,30.62477851,28.85447789,16.12312879
scen17,53.7853065,50.42380821,23.71511985,5.475990077,3.22806356,12.63519317,14.57241804,30.97553485,45.20255214,4.663024813,5.759444847,31.34175894,10.36580682,9.268854853,10.77110556,41.14897051,32.10567245,42.48352609,31.14917568,34.84041333,37.50245411,14.33665597,17.8040252,13.44264987
scen18,46.5915958,47.78965512,40.52195971,11.85134418,17.89753588,13.38135711,20.10517269,34.55204898,38.19758038,27.84815873,32.14124188,23.40672998,12.47088573,29.6050621,39.12592475,24.41425373,40.74690255,49.49829703,45.6297533,37.58284213,48.45431129,24.85970239,31.57782615,37.59069482
scen19,51.06019773,30.73795286,33.27484459,4.587249671,29.39254229,30.69708052,19.92045961,28.27860152,45.26997167,0.233606376,3.506266052,20.31824388,14.45633788,13.23202089,5.678631912,40.15840768,21.57725361,22.30345462,38.81714174,44.02044656,34.58984153,14.88124084,18.45525614,12.88543512
scen20,34.00436474,41.34857713,45.17117671,0.125963934,1.135494927,0.664762079,16.04239057,6.784073413,15.7268012,1.666004722,3.378593728,1.052080756,29.35254472,33.84494664,29.04658566,44.47699213,41.50328447,35.4520392,29.05655091,24.32813986,36.62257651,19.12935734,24.81359315,27.3480498
scen21,54.89143059,51.24709803,59.6156214,16.64077785,12.97755877,16.15799482,15.92761268,6.432654097,13.80519029,9.12973659,15.57822475,9.617568816,2.813271376,2.78917632,13.08594305,11.42645203,15.91145026,11.7492503,26.11681812,12.93064444,11.13672683,27.94493295,31.17797958,24.66442443
scen22,34.68225542,23.62371141,26.59371728,10.17414188,8.213304819,10.56745909,7.701650141,11.81803729,10.68580739,9.636707741,0.36114384,4.08401526,13.88788471,13.00894881,39.79594742,36.11214198,52.64214875,39.09301566,24.93219923,11.23124735,25.53851713,19.45313965,14.80830516,16.50672137
scen23,40.16837226,35.00024237,21.51676755,21.4507404,27.5531781,36.74898767,4.396291637,13.92773134,6.288862568,1.68732414,23.46605891,17.47793743,7.181183069,5.533409377,3.317100121,59.10087155,52.74138454,49.35608021,25.87119681,15.33579481,2.498241017,15.97131936,11.46771804,11.64321837
scen24,30.69485843,25.63281069,29.52906663,17.52501659,39.06661993,31.26718469,9.429084047,10.03587364,7.674936719,3.580173077,4.645050031,9.54639001,17.60944658,31.52205437,32.04427599,24.05241531,16.47908598,16.28075684,14.1919112,16.4590135,14.70780369,7.256042699,4.152991863,18.02134589
scen25,40.53753548,33.41410964,31.24917493,7.161173225,2.599720392,7.459227996,15.438637,10.45578339,12.98471237,1.708697757,8.470604293,31.07777075,3.492937916,2.427519796,18.25649234,22.83118804,38.37122078,52.98951559,27.19510454,12.01316199,0.394038742,23.14450543,13.08523289,3.591523074
scen26,36.18457417,15.62941995,29.77964392,12.35088076,11.88383483,26.44343792,4.423692631,8.764502505,10.77904644,5.258752526,5.411787379,0.163016214,15.98198303,23.58726904,14.83133158,46.58397279,51.87130192,56.1840144,22.22300162,10.87472293,10.7449854,40.11930648,40.18536306,50.25467752
scen27,43.5265762,35.80207496,38.75451759,6.505144412,2.821877803,8.261932539,26.4627646,18.92085039,20.28922943,8.617912679,13.89490972,26.93699813,35.23916094,37.45466946,36.52792237,18.54743564,6.787105241,14.47734612,68.71261789,73.173275,75.23045957,39.26476933,44.1605013,41.8137067
scen28,27.8480104,24.79390084,34.73506061,4.275711524,1.325414974,5.156287219,25.53143534,27.80330088,50.45837908,3.794608692,18.04412961,4.469605628,0.423942422,1.710541148,7.801814819,28.99959689,30.90690049,35.55067185,16.36099684,8.434851274,26.00033954,24.07081135,25.19523254,37.60442138
scen29,27.81784174,15.95533045,19.68543222,2.069579522,1.596479033,4.607583197,17.79899441,3.189765775,0.09925736,1.972838379,14.72201485,3.935324736,5.195090602,1.781569257,6.14552404,36.99072017,21.99726845,15.66784797,29.14793929,21.97120542,8.649683327,30.6303752,28.51131804,25.09768568
scen30,30.01366825,22.38722025,17.47105947,13.39387034,23.76053846,40.21587578,15.27041998,18.39465681,15.68436341,4.227676883,4.086090868,1.06308991,25.61497138,25.09644338,35.04054886,30.16411919,14.24385992,16.50071086,24.47044201,43.00130461,66.38648877,24.14477867,24.87400142,41.73610403
scen31,31.64777006,26.52326517,33.08784449,14.1802546,17.99418212,39.63551584,1.726324135,0.225173172,14.53214344,1.524984969,9.852049478,6.837495035,22.36558232,43.30922284,42.4288502,32.47693161,37.85162855,44.83653357,29.82288761,31.41474225,38.72472795,19.80600778,14.3035209,13.95459403
scen32,30.69100648,30.23977111,38.37890786,5.114245643,3.022109402,14.61505713,13.48903645,32.50832578,37.9922223,18.51291226,19.62831179,9.678137514,12.76043319,13.70754763,25.89075214,34.45115801,16.57842784,9.591383502,34.1256066,39.68339852,44.0255393,28.85545299,24.89222804,25.51097244
scen33,33.58981807,32.83666543,41.96237089,5.858821275,0.381376576,3.513085667,2.360188351,0.854620762,2.4774573,13.85132187,13.65730614,21.31938573,4.421190228,13.07481273,27.50201642,28.54879931,23.90482714,26.42180591,43.67712145,59.38663194,43.58441739,23.64330325,23.19421695,9.461808201
scen34,23.40396018,14.3877465,12.07268722,9.295440917,19.31776091,34.35709258,2.993938023,2.428197772,11.51126292,5.446404919,16.59542112,12.6651655,0.834447203,3.459240345,23.34109414,33.33087344,44.81064714,55.15725192,45.48735513,19.01419147,2.229853404,33.0144612,35.8098992,37.25754267
scen35,30.31947014,16.86126007,1.47553293,15.25009195,17.3448103,22.38117745,17.69597414,11.7963142,14.3998509,24.25850435,27.02507629,31.63548056,1.402114803,5.070408064,14.56850315,22.70128449,11.87324255,8.337035675,24.0330005,11.80168066,16.48205038,34.49615442,33.51987121,23.9206082
scen36,18.76881527,3.025076095,8.643915456,5.081908308,1.703616745,24.31727584,26.04350291,38.04304575,44.3732975,20.1136624,30.84081187,19.27188263,0.493871714,2.055042232,5.070009573,13.43220772,32.60940488,29.82123592,32.62141967,12.96975578,6.940892655,23.62695492,23.70337217,30.95465852
scen37,23.135314,23.83272387,20.26971914,6.135673889,17.23711478,13.06424685,13.05630129,8.453856558,14.22226731,7.499685571,6.487583788,6.699449977,11.21188958,9.6270396,29.81163664,44.05241801,56.84208018,76.67044321,25.92283742,41.22421678,55.01529917,19.95157819,16.80217888,18.04959132
scen38,43.14856537,38.54842587,48.77611395,12.58133014,22.13346448,20.0196264,6.211086471,11.08817815,12.08822844,18.82732008,9.4582616,20.40525877,11.26688624,12.5192732,20.76414279,14.48996879,4.447859851,13.12091373,23.37996987,14.56207087,31.75193172,14.79308757,0.24243338,5.548586162
scen39,27.82641862,31.35927562,27.92939975,12.70996222,0.684079824,2.842426085,0.394546835,3.179888814,4.636365103,6.70953522,15.03209263,14.95028621,24.66862943,49.53591671,52.15525521,28.35027402,36.95605971,67.77055478,43.75379765,45.18871609,19.33777997,30.43019468,50.14721217,68.47594328
scen40,37.7009622,42.1486543,56.12462311,14.93158688,26.31561883,41.0097035,4.884814564,3.811779995,8.034390544,4.212211793,1.872947634,3.040308676,8.957977702,12.46663529,10.19794894,49.23921808,37.15682797,34.67548979,44.68551221,44.38581112,53.27032368,29.29855431,26.76887617,23.70189564
scen41,31.82318972,39.16955677,58.09818993,10.16877587,7.483122617,27.98291438,17.02210689,12.75202611,4.215725329,0.583107806,14.34538715,15.01372835,13.64061773,9.986956602,8.086960237,11.52677676,3.094611459,10.86868804,29.76968158,23.78855042,19.94822249,30.98457555,36.10552567,29.02112199
scen42,46.83649239,53.54229128,43.49107429,4.304072534,11.50191598,19.09181639,9.925069582,3.318791034,9.494057198,21.8384036,30.30020317,27.39078097,1.753674084,0.508416974,1.146892353,34.85493842,53.5741403,50.22127371,31.38940228,30.69182453,22.99409211,42.11885235,47.97294517,46.1470934
scen43,16.18280739,9.147815362,15.74183568,1.665180622,3.293979925,7.061848033,28.48881381,40.92342956,49.82914262,23.86863143,33.80505419,37.46129672,10.05720487,29.35646415,25.91838398,43.16298982,54.36244284,46.41551649,24.21039283,31.95854834,44.70330615,35.59065221,42.93454412,45.3515603
scen44,39.14319528,39.1775293,48.32393077,20.19407478,27.31220434,40.41931306,1.782420289,11.30202148,3.534308052,19.27427017,27.15018664,23.65650784,3.605611391,15.31066277,14.65971043,50.91340556,73.22382057,77.86516784,36.08177215,34.81922561,22.02183244,20.63331848,22.24240537,16.18108589
scen45,54.07095867,58.67338961,60.4872434,13.62714267,4.018183996,1.74744198,15.99526574,19.77522257,7.08898437,7.50665376,1.812081517,8.006927341,15.49474682,16.93560848,23.54044735,32.74707784,44.64986002,43.43705107,21.58514978,18.25252456,18.49114456,31.43040129,37.10283664,27.29221273
scen46,47.80759278,47.75361425,37.27424907,16.41576086,34.78462277,31.36947817,11.59876955,10.60677338,6.158494504,21.9635858,26.00916915,19.67463317,5.853184317,13.90806821,13.11125813,31.14638752,33.26075559,29.80815217,14.71397357,1.24682932,5.573592322,32.40058795,37.49907648,24.07966136
scen47,45.52123308,36.15125403,20.4716284,20.7880831,10.55322674,10.19643356,0.221683394,5.469265669,12.13146699,7.821733526,1.793861161,5.496431796,9.704241626,3.899833426,14.83561688,13.69356869,25.39047455,27.95003321,41.92843036,52.52591073,68.53169899,34.17437101,34.57744017,32.87966213
scen48,35.03144241,29.22862801,40.23692634,8.46564248,3.742610988,0.915834948,15.34438892,8.193186277,2.822079038,10.89729548,14.11684742,11.56368784,18.51600565,28.27503522,24.0941195,36.08692245,19.78947265,24.01216144,35.49728328,62.06925043,72.93268813,26.13754839,12.48835615,2.393051883
scen49,71.9186562,94.04575638,96.83160637,4.209210876,4.603403966,15.75106648,11.66559654,17.41962,25.27818676,8.525642431,5.828174537,16.29595008,12.30492801,20.8258996,28.02298838,25.75506073,29.40015092,39.77858796,31.8039465,25.09771578,16.45957371,34.76518095,26.23164055,20.94489031
scen50,38.06525331,33.1077802,16.62965383,9.568903848,11.3808167,20.49120505,25.0382213,37.79226008,43.36724896,4.600577898,12.4034427,20.23126355,14.24413792,24.34925344,34.02307115,26.0628159,20.50188745,12.93494756,40.05207147,47.35088527,65.62293224,27.88288558,26.19807743,28.83858192
