,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,50.94726851,59.33989999,58.60376773,1.446637223,0.546510768,12.80444038,4.51808673,1.344333437,1.89763626,6.861685627,10.01915824,25.76018998,17.77055435,28.0451526,45.05224148,34.35242514,37.96980836,38.58218363,42.60408534,36.407707,38.04620078,22.96473044,21.05465971,28.83071988
scen2,35.76429092,37.05738637,49.83915418,5.355527827,2.556052517,3.138376202,2.028361942,23.17820454,21.16963041,12.63677264,15.35651443,32.88919853,7.278400652,8.062389211,9.583059359,31.54065735,30.16590458,41.24536007,37.4609637,36.20234755,26.77853176,24.13890288,21.59900375,33.82498756
scen3,42.03803709,30.29000328,21.68715302,7.849427251,21.09639128,28.90269309,17.82550354,17.94971191,9.358779687,5.891203194,15.82681001,20.29707382,2.978719682,11.44604994,14.89276628,35.06805038,19.38056021,29.47565895,19.76591944,7.291788644,17.42806003,23.22038674,35.74115875,59.05759445
scen4,48.11867558,73.46042583,74.68546013,13.68666231,15.4048697,22.1296983,5.698384555,7.61589933,2.448610096,18.36686415,26.43205021,39.08356104,35.17889523,55.05973739,51.49938008,30.57218958,31.87945793,32.89727791,31.63084093,15.68291361,16.89782453,33.48983691,39.76839057,41.45432761
scen5,35.20788693,38.4114902,40.75530499,17.72566529,40.42914424,41.48032917,5.7702969,2.660238837,6.238974623,6.785807865,25.67918438,16.39142852,1.183632272,0.658644652,2.363380802,28.51649551,24.61029035,30.81986339,30.61735158,25.72704705,15.29023428,22.78183922,26.21851352,43.98081786
scen6,72.64688999,105.5719813,108.2301768,12.50917201,10.25807452,4.201104572,12.75086769,21.11752544,4.402651722,22.99830079,33.48411168,31.0902701,2.625478663,4.406432753,14.02924917,34.91949275,49.78432545,49.23807703,24.65253523,12.27513686,25.27920897,19.56431806,6.285630356,26.02931737
scen7,35.39920625,26.04398462,27.65663914,26.83020924,30.72922637,38.66621299,6.963110909,24.64862978,19.50897638,14.18775575,23.66143422,4.21910989,0.924009969,13.14821683,15.51791597,27.3139534,21.93349626,14.73593588,28.99875446,33.15751943,28.10307853,25.27681377,25.42571076,26.72512463
scen8,44.44000148,30.75835672,48.66349065,15.48630074,13.3413183,25.50549357,6.511486668,14.56816671,16.89087988,10.8066032,20.76558962,22.01462525,4.037071025,20.57136824,11.917751,33.95575904,35.35557452,29.2896703,39.39894681,37.81746578,46.56378892,40.43282117,64.53692089,73.00492337
scen9,37.40572862,34.46177675,35.1296314,12.51287156,17.94884646,19.74364268,15.98846203,18.89466706,31.07131717,9.939155847,12.33778854,16.28241483,21.18842674,34.11519718,33.19752217,57.45530381,65.78412812,71.02008559,24.17312481,17.86513023,26.04137584,32.10070625,31.71136423,28.38858983
scen10,50.46794018,44.1952882,37.84057334,0.68212649,11.30564742,10.1812507,24.36003032,26.8578913,14.30899931,8.051608517,16.49429349,30.04735639,2.043909981,3.214117209,8.320279203,18.47042908,22.24475252,35.72671832,25.4857161,32.63846061,9.57600664,32.94229695,33.72843139,47.38951603
scen11,43.34893436,51.06141031,48.43741177,20.21568237,25.13317551,21.75297077,7.708438175,4.389126168,1.487718833,0.032122222,5.229888995,7.528873661,1.113914558,3.970295967,0.352589591,38.11353807,14.57913795,15.48739321,20.86197696,18.6189124,27.50003217,21.31572709,24.48418546,33.85200033
scen12,50.33533022,54.81566405,48.71820226,0.302808307,5.740241331,7.704374135,20.91868634,28.41791012,27.35368498,7.26683286,15.93282091,3.093656902,10.20577719,18.77993479,18.15706182,35.92152426,46.83816264,77.08553464,48.90744953,48.77579417,57.38174359,18.74446661,14.44041543,4.751264982
scen13,26.33383593,18.63959767,4.436473363,11.97488558,8.743163732,9.93990978,2.773613003,11.24426708,23.26706523,16.90133021,19.3626383,22.40210092,9.89890474,4.359543205,9.32171476,37.87797453,29.47671308,41.68129869,33.83133725,24.27469784,7.971435477,36.8286497,37.74569096,35.81209478
scen14,25.06300783,27.77349776,39.61184088,4.730605936,6.313899638,4.279829623,3.150452845,6.000296241,2.636811879,7.769492746,0.20723072,0.726265621,8.34484345,18.26798951,19.13061306,37.16273657,36.28967646,35.6788338,51.56183704,58.26300232,59.57215246,24.079209,23.38820444,30.31560551
scen15,42.81452776,48.16077635,37.8719016,3.427470023,5.545937156,34.47640361,1.876150789,11.87384171,0.886434041,6.288529533,6.28888614,15.93112485,29.28568809,33.8606258,46.65140391,41.03322724,36.32353286,35.53779191,26.64367775,18.79495012,19.06835618,22.62612717,15.36795675,19.12309214
scen16,38.10217266,31.58747941,22.87640925,19.89629978,15.96159925,2.836596691,2.886760926,0.811697799,1.513606262,20.98209006,12.87586534,14.68042611,1.618857817,4.609722504,3.539242592,27.11440407,41.87863573,62.20211741,30.31234134,20.32309286,2.988430385,39.22762992,26.45599902,17.40831979
scen17,38.71285766,33.19293439,27.51722988,3.537498505,10.67696934,18.24043827,10.60066002,27.29592101,25.42353604,9.465905849,8.333247622,6.29296226,20.31689,30.96554867,47.32377455,48.5736878,44.53362691,39.82907323,40.75461942,46.00634372,54.3024762,5.315671399,16.36598021,16.02883834
scen18,34.15844468,46.03294774,47.07562136,3.104738578,19.19996449,18.72180401,3.486230866,14.46299867,21.99841245,19.22538567,41.3990696,39.58678565,14.04453179,12.12096482,15.30731564,45.12754569,40.5916221,29.35446778,36.39285782,31.62914649,14.68414447,21.0893576,24.81325134,41.46441893
scen19,32.14327147,27.9710267,26.86453177,8.536664093,15.73453835,28.40566925,17.57045736,28.67016755,30.18944229,9.243013214,5.439247001,3.155517139,11.66197055,23.55798772,26.43581547,49.73095955,49.78719899,35.79670978,35.75500131,52.00329728,56.31904437,35.07423076,31.00467937,16.23086802
scen20,43.64348889,39.29701938,36.0813506,13.91385722,18.59946254,25.11936338,3.860158497,0.049124243,6.876882843,2.29905542,15.66549378,9.68154272,13.95338566,11.81955102,9.562320621,18.25744885,20.07386897,16.06715683,29.46963453,29.31895686,32.5405345,31.68743429,42.0097249,49.08377304
scen21,43.57104716,49.38868438,40.92876103,30.750884,34.37190154,37.86644971,20.31744735,22.08014866,14.22634538,21.95402074,27.25412058,29.13963186,5.72137756,3.056244947,6.322096696,42.89894453,58.50886175,53.60496453,33.87118633,33.19099559,48.95250854,25.28474954,25.89922303,28.7675426
scen22,46.39206947,38.70457426,33.85674874,10.68397569,7.54090264,7.172822915,6.836144315,16.07207923,9.030511723,3.087980121,9.261265103,6.304650183,0.019543583,1.283699486,4.338288474,39.69504264,54.31011676,41.522206,29.72092804,27.88396237,20.35886311,19.48541855,14.2839227,14.85317144
scen23,24.69643201,15.60837298,0.980985568,1.488947937,0.645496248,2.596705591,14.26123018,1.877731894,23.76661951,8.140443246,20.63531267,14.22445203,1.996467402,31.1638402,12.08466563,24.48059164,21.76668265,15.0342674,16.74996811,13.76850062,29.07464836,7.944523706,1.176887828,2.667527883
scen24,16.96352449,25.86135387,23.2361245,2.127971155,0.854522536,1.684545464,15.32680698,9.868104256,17.35235572,7.860429026,23.3221447,30.89112341,25.16895677,16.20148343,0.887381349,35.18900449,42.78273951,25.62225806,36.46011917,32.09573563,24.6737613,14.84713762,3.983288838,11.5576967
