,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,41.18354004,44.50429152,45.8591651,8.434478933,11.588631,6.133676058,3.151768603,8.517141935,13.08153935,6.763557142,0.439162306,7.048766982,3.728045293,18.9153641,29.69378026,27.08168818,17.51042569,8.455804228,17.81143554,23.18078484,23.88431812,22.35755593,19.21469137,19.57942142
scen2,29.22337701,32.9718363,45.06231277,4.848316534,15.80314745,13.13694019,18.90019884,1.234083898,2.863627233,0.689348752,7.782216989,21.34729357,9.078042015,0.009600807,0.46741512,29.64612213,30.06584618,19.14920865,51.67130705,37.50274475,38.46668963,44.1314357,48.29881475,46.61948549
scen3,32.61732226,31.38553339,40.23452106,8.465058239,11.11185967,21.77094007,13.97083399,19.96092404,26.67759542,5.269877359,12.81695627,5.494473769,4.69217989,11.21735272,0.579713855,35.41928763,36.50928058,45.96843079,46.09715251,48.82558547,52.16424214,20.27691148,21.51788068,14.83403941
scen4,39.00223136,51.2697639,53.34950988,6.632497538,8.791475644,12.46473075,1.879817857,10.07485492,16.09235659,4.482856864,18.7270247,30.83080922,3.052927108,6.902191621,6.349746379,35.17403113,32.63088858,39.18751719,44.17698568,56.69728749,78.9664282,27.86977757,29.10799996,49.28977645
scen5,39.65125133,32.81105342,29.75495388,9.085246922,16.52067929,0.7159164,3.714070148,9.970019676,12.82134121,4.074552049,0.501441186,3.502039026,21.89175272,23.55254198,22.26761267,28.19672525,31.79022433,41.47715336,27.64561265,49.40048777,43.89708875,34.12403856,34.96117935,28.23070126
scen6,35.12976976,31.25795406,30.52813008,19.27927719,18.30034265,24.28666608,6.172055167,5.351111615,2.716401555,24.2800722,24.04678423,23.47299565,9.258974296,11.25227624,24.46215109,22.91880815,35.23889961,30.25795625,30.96448771,55.54350622,56.94063257,19.91789659,23.61908158,37.60969919
scen7,47.20759907,53.10946914,70.02918,17.55576973,24.93610769,37.74376596,16.7659781,11.85832088,11.84786485,5.65607125,0.383135135,26.37464648,31.55638948,32.42316353,29.81479529,22.44173649,20.89775571,16.62828277,22.05844922,14.80539815,3.91184171,19.47892119,9.674540219,11.45710264
scen8,39.37908705,35.80808906,48.02013,15.77610715,10.5600005,0.984066391,5.847604575,9.064205218,11.97905076,1.94618333,22.91415067,2.686659687,13.31674074,22.8800152,34.64020565,50.74941008,50.64325731,21.23292927,30.55436379,23.18790614,31.31938671,28.20667736,30.47413637,37.97912836
scen9,26.40985104,20.29264875,35.0244103,0.912181028,0.06535356,4.753271423,23.86168609,41.18528974,36.24065213,15.44986503,16.28159845,27.51084633,2.29170361,0.783701574,9.437635053,25.06174214,21.32316183,10.75805803,20.91174442,11.5175556,25.40634608,23.19351084,19.7979011,17.49583535
scen10,41.07019529,31.59008348,28.93405344,28.04389851,27.58022224,1.209929889,14.98595909,21.44132596,12.57463172,10.27317818,2.901874488,0.220632143,21.37086714,25.87205134,28.5973195,34.89984066,38.64325556,27.54550084,34.33909576,30.75879936,26.57369211,14.79836714,23.99493216,27.6135988
scen11,29.88536499,35.92784706,39.39757981,13.34246596,9.944290205,19.22115447,0.90908789,8.268833185,2.217274835,6.349808901,14.74235162,21.13857679,2.799122266,0.010222079,12.84760707,36.3639531,25.79254314,47.94800152,27.55050048,16.84068914,12.03416916,24.87393672,36.86430992,35.31394306
scen12,13.86395898,8.956835392,18.73898718,12.43406679,27.18949255,27.72820549,6.692126632,3.359615473,11.7252014,4.982677519,21.70115385,21.33467997,3.576272525,1.89899525,3.849975042,31.31891994,33.80858963,45.00305912,29.44380609,35.85450434,38.07509914,21.33613262,38.03200093,44.11188614
scen13,38.43866122,47.62203589,53.67446474,4.789800122,17.37790988,18.689925,21.54093598,26.13308072,20.68627272,6.169626121,0.494706041,1.818355038,12.02451765,24.84068034,33.99933936,31.28069489,32.95374613,33.54820737,38.0640481,48.71395358,57.48981207,14.39346854,15.07510029,9.758441353
scen14,54.56544681,49.57487663,40.24591974,8.665960796,14.12927171,23.21338003,14.67422888,21.80297661,19.3626984,14.97827683,21.45534672,21.56889833,0.479542528,11.7831397,22.21909568,35.2919249,46.68497913,39.49025616,55.20428963,47.29732527,39.54405573,19.93373205,9.269031627,14.128212
