,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,0,0,0,0,0,0,1.0022147,19.56266338,42.33782981,692.9317362,742.3914509,719.6346877,1143.521724,1270.671909,982.68802,1134.687939,673.1867333,486.4277523,172.4205018,144.643993,0,0,0,0
scen2,0,0,0,0,0,0,1.111175859,33.73960621,185.2491539,544.7785224,700.4097784,1095.115812,830.6708703,1050.551189,1367.946804,772.3567402,891.9662863,417.908577,179.4075818,118.1910969,0,0,0,0
scen3,0,0,0,0,0,0,0,23.78426534,169.9225087,849.9229074,723.8694113,899.8126377,868.5534694,1020.546304,1185.664564,981.4123635,726.4113493,432.4131173,160.3184053,129.4336443,0,0,0,0
scen4,0,0,0,0,0,0,0,25.77560812,124.318079,1023.899678,1426.783582,1046.302037,896.9175829,1190.251981,1327.406316,1164.717733,763.4267098,543.4390183,149.053733,118.2753696,0,0,0,0
scen5,0,0,0,0,0,0,0,12.87845571,235.2876867,415.5365787,856.6358162,1071.696622,1060.612308,1009.474333,1149.606237,1127.619146,943.159216,465.0136564,172.5530484,135.9509323,0,0,0,0
scen6,0,0,0,0,0,0,0.157496876,41.99002974,132.3243186,491.0120784,1195.6073,1019.997445,998.7807805,1116.747779,1114.281012,1013.060669,766.070087,451.6953221,180.9918688,122.8463582,0,0,0,0
scen7,0,0,0,0,0,0,1.241040608,30.55178402,144.6749658,860.6977724,907.7481533,847.9537724,1141.184978,1115.010436,1153.158649,793.9547056,630.9693165,561.3233317,205.9733962,131.736294,0,0,0,0
scen8,0,0,0,0,0,0,1.269013539,15.57226161,157.3997249,483.8243135,667.8455281,563.3506032,1444.593662,918.3490202,1150.385941,843.6070126,854.4270174,539.2667631,175.8679588,108.4829228,0,0,0,0
scen9,0,0,0,0,0,0,0,0,31.73978392,490.5364559,916.4937951,1247.004815,1263.723928,1267.033544,1277.390787,1020.616105,573.1267099,444.2193708,183.3884921,121.8879004,0,0,0,0
scen10,0,0,0,0,0,0,0,16.83735043,239.3595085,680.3570868,1106.367102,845.2124598,816.0319491,1074.118647,1314.037919,896.2108636,710.0626188,433.297265,167.6750759,139.2093802,0,0,0,0
scen11,0,0,0,0,0,0,0.491607258,6.453796288,207.9790973,631.5415082,756.9644765,1052.585892,942.0006466,1064.372236,1290.827085,1095.682254,749.846716,454.1207512,187.894792,135.1277188,0,0,0,0
scen12,0,0,0,0,0,0,0,32.39635107,86.50039521,502.6767265,695.7906246,1117.988398,989.5544328,1024.104653,1097.881207,1107.839329,750.8655963,505.8344368,244.0736191,137.2455697,0,0,0,0
scen13,0,0,0,0,0,0,0.657869093,22.38318077,156.4967193,439.7873843,1135.031501,675.7713597,1160.395096,1278.734589,998.8478237,1142.928046,841.7776705,480.2171857,167.1256321,120.8016535,0,0,0,0
scen14,0,0,0,0,0,0,0,8.702224247,128.4398216,704.0196019,629.9749133,1011.735196,1096.382515,1134.24578,1335.248571,818.7641012,537.1214196,537.0426919,201.3246583,131.7915594,0,0,0,0
scen15,0,0,0,0,0,0,1.705969888,19.51285047,83.10509996,868.447293,935.8063535,1276.504537,714.7346412,1192.56235,1204.557033,1038.29629,807.7572372,545.2890202,195.5211252,143.3029228,0,0,0,0
scen16,0,0,0,0,0,0,0,11.9792361,0,617.0983852,1269.736266,1054.687172,1125.34137,1184.276857,1022.332418,980.9868827,643.0180757,392.2897278,158.9507142,100.6778022,0,0,0,0
scen17,0,0,0,0,0,0,0.000630191,29.81778979,226.7142601,385.0116442,744.8039712,1162.46164,873.0058738,959.0858077,1241.78736,1045.921106,633.6836158,396.0604319,155.0161329,105.5447416,0,0,0,0
scen18,0,0,0,0,0,0,0.389148284,16.95079533,50.6776919,519.6296343,421.9646056,883.0269261,1018.018374,1153.466954,1311.471433,902.1011047,666.2881794,422.606364,220.3264504,122.7714251,0,0,0,0
scen19,0,0,0,0,0,0,0.767229961,27.63606952,159.4917515,922.3910093,1026.031436,1356.910311,1204.310749,839.4565872,852.2900378,816.5575363,556.1874529,425.4173087,178.6668397,129.0115852,0,0,0,0
scen20,0,0,0,0,0,0,0.098301547,28.3211056,36.1609131,795.2871807,791.1957736,1025.711877,1298.326768,1385.959481,1320.114992,883.2254348,664.8630799,422.5041989,202.0282948,132.6584763,0,0,0,0
scen21,0,0,0,0,0,0,0.177275085,0,165.9449635,495.9903729,1694.971317,717.0074885,1267.666002,1830.379281,1030.49259,1050.458882,770.926301,351.1362525,164.4270412,123.1889047,0,0,0,0
scen22,0,0,0,0,0,0,1.126464065,3.615743155,215.5290407,725.6124585,1044.006758,1065.779073,521.6266353,1326.644596,937.5363407,1189.619455,839.8557686,434.7718659,144.3345651,118.104859,0,0,0,0
scen23,0,0,0,0,0,0,0.008221852,24.4717913,109.6659386,441.1905598,1044.914162,895.3401485,1206.142707,1340.770732,1192.403147,1200.580213,887.7163518,500.780379,207.9318346,106.4992608,0,0,0,0
scen24,0,0,0,0,0,0,0.328956449,25.60021181,162.5121933,719.2699599,802.5618157,840.50476,1060.028838,1303.052328,1301.975019,1128.180824,756.4374901,480.0091071,175.4294521,98.1568864,0,0,0,0
scen25,0,0,0,0,0,0,0,6.306783353,223.2468243,940.8187287,1187.773937,1043.571795,1464.714088,764.8277987,1041.465926,1033.506539,940.3328824,421.1075674,174.6163066,122.0209251,0,0,0,0
scen26,0,0,0,0,0,0,0.851936347,1.909638674,143.9769598,570.5655865,1081.075332,947.8714061,1164.413866,1215.964588,916.0085388,910.7043197,613.8110256,527.8940193,213.7395016,132.3962006,0,0,0,0
scen27,0,0,0,0,0,0,0,39.31577953,112.2665128,425.7578168,919.9492699,931.4012635,1400.835334,1277.774025,1007.857252,1213.229014,823.5238425,409.1064439,179.1319933,139.7165997,0,0,0,0
scen28,0,0,0,0,0,0,0,27.47849324,177.4901628,656.0157213,740.6707295,1186.80836,1120.631008,1388.302075,1037.074622,1154.616883,608.7252982,360.4680414,210.3973811,132.3850285,0,0,0,0
scen29,0,0,0,0,0,0,0.169535264,32.40808357,89.6508979,736.2225815,1176.71953,980.1882108,972.4119612,1001.776086,1121.248567,1278.365454,721.2750952,461.50298,210.1995935,128.7895371,0,0,0,0
scen30,0,0,0,0,0,0,0,40.50227761,80.0069479,830.3795814,1047.487895,1000.377121,911.9641538,989.1984982,948.0162236,922.2771502,941.9676797,426.0583839,195.6157206,125.0220539,0,0,0,0
scen31,0,0,0,0,0,0,0,0,123.4789408,647.0981972,1030.759393,639.4691068,861.8247701,1543.207611,1200.700939,904.4508023,779.9567305,500.0833101,192.621238,131.5903407,0,0,0,0
scen32,0,0,0,0,0,0,0.065470428,3.960443063,187.1400157,638.2835663,907.5159175,1247.822695,1227.783192,1068.485352,1127.348687,938.6811248,681.6265899,429.4542255,171.8499646,120.2138849,0,0,0,0
scen33,0,0,0,0,0,0,0.765201115,22.75556065,169.2072789,810.5826792,524.7534295,1086.606832,1293.172409,1177.540666,1146.025579,985.79211,771.2763036,478.0780615,184.3641132,135.0830629,0,0,0,0
scen34,0,0,0,0,0,0,0.457195245,22.8265762,248.237991,602.3789172,634.7342182,1035.311196,1479.843146,1097.524698,1028.339276,1033.899839,874.6218875,533.6066235,163.9194469,134.4960319,0,0,0,0
scen35,0,0,0,0,0,0,0,11.35384406,86.62838797,836.1229646,655.5624713,991.0357301,1057.468678,1177.176209,1331.851417,1019.247019,795.7364872,412.1357136,235.3980985,145.8362136,0,0,0,0
scen36,0,0,0,0,0,0,0,37.16210299,66.72976179,732.6670385,1217.956209,852.9440851,997.3632655,1410.703687,1383.37885,605.9510038,563.5772195,443.2736922,186.3368168,166.1975295,0,0,0,0
scen37,0,0,0,0,0,0,0.39425811,14.5639382,234.1753614,634.7666455,664.2448871,1491.329048,1043.442056,1440.490942,1299.570087,990.8014305,734.476084,517.1899685,199.653945,133.8787811,0,0,0,0
scen38,0,0,0,0,0,0,0.227486099,16.92354747,114.2042034,739.4797343,1287.4501,1010.56343,1180.172822,1461.329186,1226.433801,863.1473965,641.5628887,440.9767481,215.8344985,122.7220704,0,0,0,0
scen39,0,0,0,0,0,0,0.12190241,30.64112674,168.8583843,476.1808216,910.6896918,567.9665479,1093.966418,1364.687082,1283.686955,873.7691167,1033.702717,486.5460003,235.3391064,117.1289983,0,0,0,0
scen40,0,0,0,0,0,0,0.513949728,28.66317877,0,553.2668735,786.3869893,928.8061358,1392.696096,780.4342958,914.534152,619.1881228,695.6524676,408.0674019,196.6065384,128.425154,0,0,0,0
scen41,0,0,0,0,0,0,0.00940832,35.45714908,0,898.9916147,1007.195651,1053.416338,643.8698639,961.9959077,1415.027589,934.8967585,956.9307997,491.5998338,218.5997834,126.6515749,0,0,0,0
scen42,0,0,0,0,0,0,0,32.42817614,125.7301812,925.3316153,1344.446849,870.6933546,791.2566113,907.2934991,1418.451875,927.1002982,769.5585795,446.1994677,214.3160536,117.59174,0,0,0,0
scen43,0,0,0,0,0,0,0.591849229,16.48400097,36.09870026,766.6496914,847.946714,1001.032333,1112.654669,1401.48759,1061.577796,1294.298901,694.5055849,410.1690276,159.5785681,109.7890193,0,0,0,0
scen44,0,0,0,0,0,0,0.480454744,16.95427829,104.217973,800.7930738,897.1430282,1289.497585,1106.370808,1143.584194,1147.63123,1109.80447,675.3246088,397.2665482,184.4085445,112.3039998,0,0,0,0
scen45,0,0,0,0,0,0,0,28.24317336,160.2385184,695.5987903,729.4710157,1207.486912,1049.468265,1155.099725,1148.350821,907.3505004,739.3628019,391.2005031,189.2060756,130.8802481,0,0,0,0
scen46,0,0,0,0,0,0,0,25.4177547,134.6382933,674.968361,1150.162405,1265.849848,1317.57775,1495.261746,1192.909675,1165.169207,787.4888667,464.280333,188.0121287,142.6404079,0,0,0,0
scen47,0,0,0,0,0,0,0.367734008,0,119.2576564,692.8509695,928.6673623,1668.920949,1493.631234,1316.576227,1088.954725,970.1719396,737.6428433,549.4565064,175.8403195,123.1964023,0,0,0,0
scen48,0,0,0,0,0,0,0.668952076,26.61793268,41.66684368,841.1630408,827.7991757,497.055309,761.4873699,1437.369892,1255.461559,868.5764193,951.4597723,450.7520762,197.5169251,121.1902907,0,0,0,0
scen49,0,0,0,0,0,0,1.096621967,0,205.2326766,604.8509785,424.7013238,1301.438962,1040.515816,1223.075025,1089.751813,1079.478909,568.9256112,472.58037,169.7707496,143.5047073,0,0,0,0
scen50,0,0,0,0,0,0,0.253049983,0.358957732,171.0012137,936.7400306,1478.247808,1113.20228,905.1122961,1463.849021,1043.51862,813.2417038,856.1275225,456.4721565,190.2230445,130.2788864,0,0,0,0
scen51,0,0,0,0,0,0,0.095617967,44.91694858,188.7291146,685.5541114,866.4456364,1063.075675,1252.061769,1035.45134,1275.471178,1210.452676,791.0397254,385.939738,187.6219294,109.5326963,0,0,0,0
scen52,0,0,0,0,0,0,0.404853797,16.47258915,144.0465454,825.3392298,872.4388514,912.2104211,1147.677347,1006.842273,746.5453562,1030.867963,799.7084636,492.1912045,197.9028392,111.5053254,0,0,0,0
scen53,0,0,0,0,0,0,0.041126822,39.83837047,187.8632978,792.19394,952.2256557,843.2974331,1016.194225,1269.480319,1318.962867,938.8220983,893.3470594,471.670622,213.1077234,127.2483085,0,0,0,0
scen54,0,0,0,0,0,0,0.549219817,26.62929047,159.8948699,674.0170703,958.0301044,1202.122366,841.877078,754.6101783,1582.278397,836.1694754,782.9201371,362.4952706,193.0123487,139.4669712,0,0,0,0
scen55,0,0,0,0,0,0,0.48336868,18.15049655,225.2313022,903.1382766,860.8182276,1203.926686,922.3755455,966.1621335,1021.61402,1043.088755,714.7367217,438.1051409,173.7908845,107.1712316,0,0,0,0
scen56,0,0,0,0,0,0,0,11.78109843,40.32165966,534.4281876,1013.98063,651.1869583,1088.713602,1311.415554,1111.863774,1169.077161,780.1234078,462.9787018,185.4074418,120.9068514,0,0,0,0
scen57,0,0,0,0,0,0,0.053348094,22.721321,79.3778435,609.9071135,709.8539174,1153.040147,1039.92157,971.7549548,1257.126582,905.8343732,723.7076315,476.7162444,214.565579,108.626102,0,0,0,0
scen58,0,0,0,0,0,0,0.706991247,5.709935658,51.03957902,662.0776123,981.072713,1370.904561,965.3796329,834.0606282,661.0356691,979.1879954,608.0354064,397.2964981,211.2480711,117.7335505,0,0,0,0
scen59,0,0,0,0,0,0,0,31.37684237,27.50905017,647.3386125,822.1080644,1470.209597,934.446281,1591.52558,1104.018882,906.8457248,750.0331464,454.7998462,161.6518189,119.3361904,0,0,0,0
