,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,0,0,0,0,0,0,0,19.73760993,134.0476635,744.8108593,1331.767373,933.5581116,930.6632394,1274.254502,1123.731674,1234.323525,931.8015934,462.1571945,176.9644263,117.9402969,0,0,0,0
scen2,0,0,0,0,0,0,0,18.37098708,155.2988281,404.2735946,797.9707123,922.192475,1250.244037,1143.072622,596.3091864,917.2702098,750.8863889,463.8981249,154.0224496,93.29323208,0,0,0,0
scen3,0,0,0,0,0,0,1.111175859,33.73960621,185.2491539,544.7785224,700.4097784,1095.115812,830.6708703,1050.551189,1367.946804,772.3567402,891.9662863,417.908577,179.4075818,118.1910969,0,0,0,0
scen4,0,0,0,0,0,0,0.772266308,3.326249873,73.31643867,869.0699663,1123.41221,1421.695717,1278.207526,1017.051545,1038.740113,1074.934569,826.8470057,476.1053913,155.5902328,107.7576663,0,0,0,0
scen5,0,0,0,0,0,0,0.157496876,41.99002974,132.3243186,491.0120784,1195.6073,1019.997445,998.7807805,1116.747779,1114.281012,1013.060669,766.070087,451.6953221,180.9918688,122.8463582,0,0,0,0
scen6,0,0,0,0,0,0,0,17.37744799,52.18393435,759.6176027,974.7305747,783.4057682,462.1974713,1100.761334,1064.841823,1059.881182,794.5607839,438.724367,219.7699604,147.0776448,0,0,0,0
scen7,0,0,0,0,0,0,0,34.7311944,0,1025.347685,889.7778571,923.9569292,1189.70807,963.0293549,1150.762026,883.2034677,880.5469536,461.7728394,206.4206046,102.0964207,0,0,0,0
scen8,0,0,0,0,0,0,0.160052973,25.50787317,123.0526722,722.4014967,924.2758755,1099.02286,1362.520623,1164.163204,1013.138583,1179.239751,673.7802222,451.1849412,180.4704185,125.0529015,0,0,0,0
scen9,0,0,0,0,0,0,0.230786795,21.83486569,161.696276,580.6361766,777.1671869,1488.690775,1256.145252,1192.206744,1564.575516,1040.481031,575.3973613,438.4249032,197.7842812,133.4151687,0,0,0,0
scen10,0,0,0,0,0,0,1.061655144,16.24266318,44.04974977,618.8057619,944.92505,1125.892891,700.8596792,1683.705145,1000.179425,1313.473379,644.946763,548.2858579,192.5783239,102.2936982,0,0,0,0
scen11,0,0,0,0,0,0,1.687127108,24.06179379,153.1002141,349.2553712,1101.714658,1094.14725,1090.682576,1099.417571,1243.024785,1038.988152,605.02805,500.3676005,187.5131491,116.8917673,0,0,0,0
scen12,0,0,0,0,0,0,0.954583354,16.24267052,119.5616224,334.7197886,1326.019429,1175.172466,979.7717849,1082.951867,1253.59598,956.6327593,612.9313687,523.7300913,199.6311163,120.7106042,0,0,0,0
scen13,0,0,0,0,0,0,0,10.25241442,105.4757755,673.6821521,767.48267,855.7647305,1356.797606,1230.784927,1023.935313,877.3023782,724.1766758,461.5718549,180.762986,138.4667354,0,0,0,0
scen14,0,0,0,0,0,0,0.131083012,20.88066202,21.00078544,554.6593122,1103.63543,1066.412656,738.4768071,1425.919097,984.9230549,884.8482777,989.3563201,458.4512962,139.0721518,140.2769447,0,0,0,0
scen15,0,0,0,0,0,0,0.543209601,20.37679374,217.5242838,766.2014357,733.7982438,1102.606235,1186.669792,1502.689522,1077.677161,1185.403414,657.8064951,471.6435711,182.3076292,129.9738826,0,0,0,0
scen16,0,0,0,0,0,0,0.767229961,27.63606952,159.4917515,922.3910093,1026.031436,1356.910311,1204.310749,839.4565872,852.2900378,816.5575363,556.1874529,425.4173087,178.6668397,129.0115852,0,0,0,0
scen17,0,0,0,0,0,0,0.363885069,30.873125,142.7528107,798.0684694,1135.302427,1273.062604,789.2863724,1315.994458,1291.106595,1150.944664,943.3774188,494.3521533,190.0888326,109.792235,0,0,0,0
scen18,0,0,0,0,0,0,0,39.31577953,112.2665128,425.7578168,919.9492699,931.4012635,1400.835334,1277.774025,1007.857252,1213.229014,823.5238425,409.1064439,179.1319933,139.7165997,0,0,0,0
scen19,0,0,0,0,0,0,0,21.66441864,128.0359852,414.631925,852.6657622,721.3841006,974.0757652,1604.382016,1198.025334,821.1715162,748.5844345,454.3504278,174.1011133,118.5594828,0,0,0,0
scen20,0,0,0,0,0,0,0.047149698,24.13955215,74.18257719,1017.935415,1156.50218,1199.70689,689.8069445,1248.970604,1481.79405,807.3281579,751.54001,485.152126,170.5592146,141.4318223,0,0,0,0
scen21,0,0,0,0,0,0,1.096774311,5.043446225,98.80743537,638.5720533,776.7006496,918.6307623,1131.996111,1447.918783,870.8971051,1094.768189,788.0980246,426.1712208,165.8837068,101.8833834,0,0,0,0
scen22,0,0,0,0,0,0,0,27.16940187,0,807.7707983,884.3844985,729.1498925,610.6544033,1388.121299,1140.180776,1191.742277,733.5964873,475.2207203,175.6708264,139.5976585,0,0,0,0
scen23,0,0,0,0,0,0,0,12.53360847,228.3123128,834.6819566,567.3801677,963.1880379,1155.783592,1338.964463,1412.964215,847.601484,777.1858594,413.9663584,190.6246621,138.8877861,0,0,0,0
scen24,0,0,0,0,0,0,0.553103405,26.77009349,51.55327253,1005.872151,1385.449984,777.7182794,1011.425448,1495.177172,1122.843237,989.7710301,824.5251978,428.215983,179.0726338,160.0365838,0,0,0,0
scen25,0,0,0,0,0,0,0,18.96398371,93.81449957,913.0297687,887.344081,875.3062266,911.0484996,1197.029489,1223.546956,824.8118309,868.7301619,425.8205468,177.4491295,133.6928162,0,0,0,0
scen26,0,0,0,0,0,0,0,18.44231015,135.8522913,923.6266348,938.6737332,846.6125076,675.9482452,1184.83405,883.4960801,1061.391622,938.7413577,532.2532324,175.8299005,112.6322969,0,0,0,0
scen27,0,0,0,0,0,0,0.004784322,14.38975909,178.5583894,725.4791467,649.1025098,1199.171419,1193.295999,1280.339976,1163.033149,818.4348989,667.134199,487.216371,196.1473269,97.08159153,0,0,0,0
scen28,0,0,0,0,0,0,0,10.35652212,131.596808,669.6122934,543.6090959,815.9243688,1569.852338,1280.665432,1368.62306,746.3743387,675.4907474,360.6960449,189.7171373,130.1406982,0,0,0,0
