,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,0,0,0,0,0,0,0,23.20188277,198.5466673,886.3850709,552.5427433,1137.719082,1151.256296,1072.442541,1372.802917,847.9910463,900.3335257,430.8782798,227.9431043,125.6979056,0,0,0,0
scen2,0,0,0,0,0,0,1.384414805,18.16172831,113.9135185,780.1654719,854.3999614,1375.439719,1172.571423,1180.852047,1122.865672,780.9116313,980.6987656,498.6465627,203.3889716,114.3902536,0,0,0,0
scen3,0,0,0,0,0,0,0,0,88.74355218,734.6131905,783.7981379,1148.031733,1012.652032,1247.198951,1345.593227,1292.734163,842.105241,471.8104011,172.1360985,123.0947435,0,0,0,0
scen4,0,0,0,0,0,0,0.754692965,20.3734653,80.54556966,1195.836147,1031.568919,1193.200625,1798.248455,1386.208632,1203.842568,921.0826432,767.9717576,497.5494048,178.1265525,100.3752894,0,0,0,0
scen5,0,0,0,0,0,0,0,12.87845571,235.2876867,415.5365787,856.6358162,1071.696622,1060.612308,1009.474333,1149.606237,1127.619146,943.159216,465.0136564,172.5530484,135.9509323,0,0,0,0
scen6,0,0,0,0,0,0,1.152971375,24.57595254,142.8214422,570.0234942,726.2459846,784.5463592,1027.975443,891.0319217,1196.615236,1059.97148,1038.58226,461.3784671,161.7721409,133.0855875,0,0,0,0
scen7,0,0,0,0,0,0,0,24.69775109,86.7326062,568.885875,951.2315231,689.1799859,1071.21876,1112.494149,1136.249083,799.1045756,925.3862744,396.6052252,153.4815913,97.28261273,0,0,0,0
scen8,0,0,0,0,0,0,0.068965096,35.3799497,177.111612,794.5349499,783.151483,731.5275544,1195.745917,955.7458567,1495.091237,760.0861034,818.4102715,503.5034207,158.2489116,120.4909329,0,0,0,0
scen9,0,0,0,0,0,0,0.061727145,0,0,669.498367,1099.47377,1424.263657,1431.319294,1447.569036,1082.923078,1057.479061,882.7472146,494.2751364,170.7517491,111.6547108,0,0,0,0
scen10,0,0,0,0,0,0,0,27.13064372,206.9502798,406.1952631,1362.957448,1395.142287,1599.885398,1094.486057,1168.813371,868.8984103,769.6875952,466.4071086,184.7270985,124.8027265,0,0,0,0
scen11,0,0,0,0,0,0,0,32.06120104,179.1028207,469.7890379,972.5617608,1349.127467,1232.068007,1143.945066,1470.311274,1009.409912,534.8670899,440.8959242,164.7113492,132.4777507,0,0,0,0
scen12,0,0,0,0,0,0,0.046555159,49.59700673,61.8000284,416.0794361,637.6804712,1225.185442,569.2989504,1304.175358,1049.8174,714.5504004,780.0951223,554.0260143,205.1567851,114.5093169,0,0,0,0
scen13,0,0,0,0,0,0,0.983625429,13.99794737,26.10284925,835.3040684,854.6338333,985.6475883,806.4654992,1223.032487,1319.383844,815.8857382,842.0164315,501.3451797,210.766367,138.6720037,0,0,0,0
