0,0,0,0,0,0,0.551094923282528,29.1901880090045,148.765645459128,495.28044849379,1103.667689306,1389.2009920938,1024.72405642039,1189.07564374196,1038.40502383616,1270.71100383866,741.309872532606,500.957263952334,173.183368684244,125.373392812306,0,0,0,0
0,0,0,0,0,0,1.13846890732638,20.9604621811856,115.046993961967,403.907802927447,937.150995811068,1339.12626823261,1235.88640728707,1029.11030827561,960.75876522534,999.830405219428,692.20553025296,444.146760961159,163.715268424513,101.308853665218,0,0,0,0
0,0,0,0,0,0,0,7.6327843366044,183.798512985553,479.730764552228,788.367292354476,1214.30052309302,1396.78549015561,1018.02141720211,1017.76914219096,957.302268448032,646.812159112595,464.249260242907,177.40726583395,101.571761873521,0,0,0,0
0,0,0,0,0,0,0,0,195.951560701812,920.646703074581,1074.77902895258,1305.06836610283,935.009732731512,1415.26114260238,1350.13797130207,1199.26034194776,846.050012448718,515.933313416345,204.421451423414,122.344681656984,0,0,0,0
0,0,0,0,0,0,0.598948921083592,0,90.6683908428618,961.091251690849,1083.38283320577,1651.48437069168,968.699647167948,1452.79132712342,1399.07288883555,1168.39815759927,713.640936630449,516.745387034099,194.594240584198,127.68108823022,0,0,0,0
0,0,0,0,0,0,0,20.6429704017957,62.379940045399,574.579293680396,568.381104621213,1666.90823880721,1093.17409572841,1533.63104544906,1168.84300687321,1212.85971758785,593.542340149747,512.661754128537,161.042224733567,135.638284436,0,0,0,0
0,0,0,0,0,0,0,23.8549530202955,55.700620260206,507.766804788624,264.423982143444,1432.92832279302,856.740574946782,1367.18997058947,1026.52483302626,1195.11877114242,830.221183610803,466.99881320125,146.273928646222,125.293424754043,0,0,0,0
0,0,0,0,0,0,0.0225916766249945,7.211720246711,80.3407890683078,647.665698909249,662.85733459033,1270.07200033742,1391.45502509501,845.917410065667,997.451182274442,1149.21463217584,945.332970391378,442.960881768566,207.805852367961,109.834385171305,0,0,0,0
0,0,0,0,0,0,1.84060235671942,16.957627422798,0,776.784854736353,1042.96032274917,829.841024160766,1360.67218123983,1030.46357113385,927.832516403099,1038.61688638374,948.274788041208,487.298556534783,233.537624571958,130.067477453392,0,0,0,0
0,0,0,0,0,0,2.94029909080933,36.0214397951994,45.6546814412109,624.187982889282,819.919580744963,726.726790210497,876.039224092084,1181.92001062627,752.736422202571,875.494496560442,777.540782169767,483.031284712027,191.010931279862,132.95211315396,0,0,0,0
