,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,0,0,0,0,0,0,0.724545129,35.40069611,133.4367102,721.7902764,834.2295236,1361.6465,857.308524,1596.737385,1237.417181,1119.579667,794.3994457,531.3520221,176.56853,128.3680774,0,0,0,0
scen2,0,0,0,0,0,0,0,16.77763486,176.8722601,340.8873919,347.3567732,1100.173081,1221.877233,829.6511144,698.0316869,1034.914766,772.2167602,495.9293817,186.560487,96.42018344,0,0,0,0
scen3,0,0,0,0,0,0,1.301858539,18.92916283,182.7111135,804.7317587,988.1084268,1461.009774,1431.166034,997.2564915,1385.6788,910.1465276,703.6494121,511.2010085,193.7540057,106.6865225,0,0,0,0
scen4,0,0,0,0,0,0,0,0,178.6318908,782.279309,738.8417631,1247.110589,1141.624549,1514.51357,1257.322816,1031.057507,849.2309852,415.5789985,133.3132392,125.7984639,0,0,0,0
scen5,0,0,0,0,0,0,0,28.5139816,120.3392708,606.6512118,1074.704803,1240.358469,1490.987288,1290.250159,899.9135842,928.8128534,674.6998629,491.5285318,158.7713236,131.8075918,0,0,0,0
scen6,0,0,0,0,0,0,0.282771942,34.6113463,111.3234571,1265.822096,1029.878003,810.6247486,1485.435393,1399.790175,1404.990605,1169.562152,694.7021423,566.7146826,188.9342043,98.65406846,0,0,0,0
scen7,0,0,0,0,0,0,0.157496876,41.99002974,132.3243186,491.0120784,1195.6073,1019.997445,998.7807805,1116.747779,1114.281012,1013.060669,766.070087,451.6953221,180.9918688,122.8463582,0,0,0,0
scen8,0,0,0,0,0,0,0,35.83950934,9.158594228,804.7151769,839.0648639,986.7033014,927.1731291,1416.452007,1415.801678,1138.64107,734.1458463,477.2327946,218.7921665,147.8006661,0,0,0,0
scen9,0,0,0,0,0,0,0,0,242.152997,764.0018395,606.3969449,1115.124927,681.3133867,1394.660849,1129.309812,1104.67788,588.4804384,422.70296,154.1780367,130.6292415,0,0,0,0
scen10,0,0,0,0,0,0,0.085967631,4.721147322,100.1405832,447.9794742,1096.394842,636.2998901,1710.420712,1038.965513,952.4089894,1201.94556,812.8338386,429.2911331,209.4088869,122.388837,0,0,0,0
scen11,0,0,0,0,0,0,0.709510555,41.91044197,197.1262285,665.5640607,878.3508898,767.6360426,815.9286365,1522.12214,778.8434353,1044.837065,625.6309415,414.653884,178.5584698,127.653677,0,0,0,0
scen12,0,0,0,0,0,0,0,28.71411762,179.8294166,811.4094352,762.0177813,811.3576881,1470.343996,1103.230476,1080.219281,1216.559154,863.0448427,402.792805,211.7186316,115.4692751,0,0,0,0
scen13,0,0,0,0,0,0,1.061655144,16.24266318,44.04974977,618.8057619,944.92505,1125.892891,700.8596792,1683.705145,1000.179425,1313.473379,644.946763,548.2858579,192.5783239,102.2936982,0,0,0,0
scen14,0,0,0,0,0,0,0.462387845,10.32163488,11.39266958,439.2198691,615.7214437,709.5766633,1287.339648,1191.279297,1276.433228,846.3670882,703.2989895,439.8485148,207.7009521,104.2304688,0,0,0,0
