,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,45.52688669,68.79981492,79.02044473,3.234197207,0.043532806,2.160845255,20.89682989,16.25514108,37.74553292,4.776816403,1.630126796,12.94007551,17.23702385,33.00159784,37.61135034,29.45543028,32.89904958,54.69293673,25.85502778,21.76334869,26.95871276,28.27764036,31.87465824,52.95476996
scen2,35.42750446,11.40873567,1.525201805,0.497116634,11.54383035,2.5348584,23.3395099,9.638035161,7.133892819,2.788295337,1.846880632,11.28021457,3.431919235,14.61166573,8.609244922,39.16267152,38.14354171,40.27573463,26.73647322,58.34908468,66.49033508,30.8095104,42.7507807,52.37044502
scen3,39.53493351,40.31022637,57.69978113,14.62864393,12.91581858,0.188500261,16.95392547,13.80689777,32.64733072,10.84232464,23.508695,25.25382135,11.37351972,3.389781631,6.079339039,37.0890729,34.08304228,41.55427309,27.46570508,24.13493979,9.169932415,33.35802775,28.33424242,28.1215468
scen4,44.55880284,35.60712658,43.2133272,9.23216172,13.05366022,12.08268188,3.220641529,2.791738487,0.322279805,22.52605445,27.62109246,47.90371743,13.92428057,21.73938128,44.01854375,18.73816391,12.93126707,18.19536303,30.39634633,25.86146281,34.10297689,19.12451264,10.46441852,4.790296498
scen5,35.55440885,49.97113598,53.3600634,9.060379838,6.160305704,26.9614935,6.753272358,1.499218715,14.2152646,19.79622714,22.41783839,24.73414581,3.549227225,0.62847333,5.518319054,25.46283851,20.46019996,16.63040831,17.74466217,14.96742901,13.93475195,11.30544206,6.394554603,26.75659623
scen6,18.49977927,18.13117018,22.69720259,15.78443134,18.50283537,30.85069165,6.8338004,25.45271508,32.40945547,0.281276419,14.43634634,24.80938609,4.860194236,16.08462214,21.26385708,15.01575084,19.65837813,27.76083432,27.79014191,20.24806062,35.39645033,12.7927169,18.02099321,36.64851335
scen7,34.62122342,15.95609946,21.45368292,0.515783301,6.128986799,16.67076426,1.559742814,20.98847474,30.55707427,2.807627973,6.762215024,9.125397251,1.231032671,9.966720539,15.95740082,27.51943177,36.9266444,47.11751665,14.5257424,22.92817011,34.5014194,22.72686541,21.38885005,34.27822274
scen8,51.68132304,60.03341119,65.87060458,8.889436947,8.051019941,1.623076878,12.60977059,9.70431262,16.18080449,8.51025807,0.91199491,11.42324271,20.13346926,42.71818838,41.39519037,14.73142472,13.72631735,11.95947334,35.29606114,56.5818642,71.16617213,41.99248572,64.57265773,69.70294937
scen9,58.77242899,54.16480422,51.33161521,15.57068032,9.68188008,20.32832195,14.7932639,13.63663804,6.66273834,13.98496316,19.74325564,31.67334291,15.87100194,13.85431496,22.6480527,37.06344612,30.26207394,19.30678867,42.03200862,56.48918674,62.16609982,17.01183577,17.85787079,23.81319033
scen10,43.29397075,47.45759919,43.72777577,11.8716804,25.49985225,13.63548965,15.24545256,31.69173914,31.44395118,10.67236135,4.063835208,5.035750289,22.9065739,24.64009111,12.46570496,29.84025057,25.36153355,25.71384417,34.58964305,38.13634568,37.4781454,46.26514177,57.46960387,50.20737595
